Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.7627899206559512,0.1296839418721074,0.21682484081438214,0.0,0.0,2855669672.008322,3133083684.3745937,2855669672.008323,34216012.36627503,0.0,0.0,243197999.9999995,243197999.9999995,0.0,0.0,0.0
 August,0.30596489872824245,0.33675197953427954,0.3002209790259133,0.0,167.99999999999997,0.0,648153900.0000015,0.0,0.0,0.0,0.0,648153900.0000015,648153900.0000015,0.0,0.0,0.0
 December,0.579924042707746,0.3520445290418472,0.355128161640985,0.3333333333333333,2908.833333333333,73574879457.29367,95340939882.33087,73574879457.29364,881558189.3221924,0.0,0.0,20884502235.71363,20884502235.71363,0.0,0.0,0.0
