Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 August,797998461.0847075,0.0,305357488.10164475,28106872.983063497,0.0,0.0,464534100.0000001,464534100.0000001,0.0,0.0,0.0
 December,1088251129.225459,443734891.39596784,0.0,28028837.829490814,0.0,0.0,616487399.9999995,616487399.9999995,0.0,0.0,0.0
 December,39813884323.19988,7485050313.486523,4495036177.42977,838285572.8245932,0.0,0.0,26995512259.45989,26995512259.45989,0.0,0.0,0.0
