Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,-19.0,20.479592215598289,0.9818812369569152,14.044752736584634,1172.1755887676803
 01/01  02:00:00,-21.0,20.459813453597218,-1.6227843430312617,20.560409080490957,1715.9725109613799
 01/01  03:00:00,-19.0,20.470335875407593,-2.890972335821133,23.904786614052524,1995.094385015621
 01/01  04:00:00,-19.0,20.475822500967195,-3.457864923312108,26.8446785697207,2240.45787760828
 01/01  05:00:00,-19.0,20.49149784781788,-3.273294354042945,27.98698574937819,2335.7948775528
 01/01  06:00:00,-17.0,20.518692140742926,-2.866272568842497,26.563028900088978,2216.9513856451419
 01/01  07:00:00,-17.0,20.522893412825608,-2.2450905941596925,25.808224924817734,2153.9554176340377
 01/01  08:00:00,-18.0,20.515671122120474,-1.3360253245485153,26.000428810903938,2169.9967611565668
 01/01  09:00:00,-16.6,20.567210429190359,1.0828079057467797,19.848586091597118,1656.5637376811242
 01/01  10:00:00,-15.2,20.55657824858762,3.748375604906629,17.469256882075038,1457.9848328507997
 01/01  11:00:00,-13.8,20.587829340956078,7.010474500006606,10.69531777211546,892.631621340707
 01/01  12:00:00,-12.4,20.585847614374978,10.071448330883085,5.959025579903362,497.34049780811525
 01/01  13:00:00,-11.0,20.58107104997629,11.34979567359453,2.658398015455575,221.8699978126663
 01/01  14:00:00,-9.0,20.561378727661614,11.46596316035785,1.7697935584123066,147.70703658779164
 01/01  15:00:00,-14.0,20.540049056782317,11.063984961883067,2.845240532791956,237.46388129878214
 01/01  16:00:00,-15.0,20.53118656922186,7.2897495714975248,4.161356773520178,347.30699198194426
 01/01  17:00:00,-16.0,20.47900418273222,5.4185874008716639,9.884568720262623,824.9664751453644
 01/01  18:00:00,-17.0,20.491116115462704,2.582435562880735,12.097236806409173,1009.6358363844715
 01/01  19:00:00,-17.0,20.50266403777844,1.4772140708293265,13.04105082294733,1088.4065895100148
 01/01  20:00:00,-14.0,20.524219075768664,1.7809495830575717,12.308625362671524,1027.2783331975432
 01/01  21:00:00,-14.0,20.51545856396459,2.255199518950462,13.277703933528743,1108.1576669716267
 01/01  22:00:00,-14.0,20.500940170120797,2.5964727491661265,15.40222881125817,1285.4705927390663
 01/01  23:00:00,-13.0,20.491463396747635,3.066298423858749,17.93964285575279,1497.2432638096817
 01/01  24:00:00,-13.0,20.48722818073587,3.133757940603042,20.892962364745445,1743.7274205050865
 07/21  01:00:00,19.307999999999998,23.832321144396688,18.376179736123107,0.0,0.0
 07/21  02:00:00,18.671999999999998,23.397354614875075,17.225897410414775,0.0,0.0
 07/21  03:00:00,18.194999999999998,23.017938115296475,16.335798265895183,0.0,0.0
 07/21  04:00:00,17.717999999999998,22.678054959840187,15.614435644979693,0.0,0.0
 07/21  05:00:00,17.4,22.811735677605296,15.514872344211593,0.0,0.0
 07/21  06:00:00,17.717999999999998,23.676991271400504,17.351100286265909,0.0,0.0
 07/21  07:00:00,18.830999999999997,24.361399199580587,21.336051590968734,0.0,0.0
 07/21  08:00:00,21.534,24.97026811475104,27.051270919425446,0.0,0.0
 07/21  09:00:00,24.554999999999997,25.522568973471804,33.7485622338791,0.0,0.0
 07/21  10:00:00,27.257999999999997,25.553828114284739,39.82006689635868,4.970557083454133,0.0
 07/21  11:00:00,29.642999999999998,25.593068720911917,44.96593024882427,8.32690189830442,0.0
 07/21  12:00:00,31.232999999999998,25.601119442746506,48.67500140195845,11.272896647403737,0.0
 07/21  13:00:00,32.504999999999998,25.613414149334568,50.935660912726287,15.08180467525733,0.0
