Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.43166178836953395,0.1428851463006938,0.4028406272861921,0.0,0.0,795788299.0968353,1307233461.26341,795788299.0968359,9534962.16657474,0.0,0.0,501910199.9999987,501910199.9999987,0.0,0.0,0.0
 August,0.19104287364380382,0.03469633272399707,0.07071180591560955,0.0,161.16666666666663,0.0,643414499.9999982,0.0,0.0,0.0,0.0,643414499.9999982,643414499.9999982,0.0,0.0,0.0
 December,0.2584943296141938,0.09079257181072362,0.16200018697389248,0.0,2755.6666666666647,11872780690.781258,38126172983.83529,11872780690.781193,142257073.68042448,0.0,0.0,26111135219.373814,26111135219.373814,0.0,0.0,0.0
