Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,3.116666666666667,25.250875645896915,13.337429436472634,18.737302203744587,29.29597848819958,2445.043460500349
 01/01  02:00:00,4.141666666666667,25.323571317965982,13.970323585152217,18.67923008971987,29.371784730175424,2451.3702522913386
 01/01  03:00:00,3.983333333333333,25.298215488245404,14.55978606546526,19.314772380646588,26.592951085577408,2219.4486923653058
 01/01  04:00:00,3.9583333333333335,25.30574992405258,14.630689062443338,18.973483750652445,27.918128262141426,2330.048029092267
 01/01  05:00:00,3.8249999999999997,25.33227487600267,14.355707130787266,18.21440509854075,31.63621323100314,2640.359539675939
 01/01  06:00:00,3.9333333333333336,25.32967421009559,14.449808347268451,18.448365917890552,30.588203012979506,2552.8925676767485
 01/01  07:00:00,4.041666666666667,25.321879699795634,14.288375091104124,18.164055887220034,30.106555892328277,2512.694280970214
 01/01  08:00:00,4.058333333333334,25.348656448428443,13.653756799360368,17.60104889697499,33.903513839342224,2829.5885332608746
 01/01  09:00:00,3.75,25.33546929977935,13.949617213563075,17.725230289860843,31.16966542492929,2601.4214423288527
 01/01  10:00:00,3.85,25.317147037834705,14.557597920347737,17.687521809078657,28.754192868460468,2399.826012410338
 01/01  11:00:00,4.391666666666667,25.326414630364855,14.822437383510627,17.242675003859798,29.58820600924696,2469.4327803383235
 01/01  12:00:00,4.891666666666666,25.30832089156904,15.359153147350975,17.33562723270051,26.413030859319992,2204.432543551583
 01/01  13:00:00,5.333333333333333,25.281777654984296,15.533658805476966,17.59365570619834,22.786575383128213,1901.76843385373
 01/01  14:00:00,5.733333333333334,25.260680174663225,16.20599347446502,17.704203870950522,19.394237517429744,1618.64378868529
 01/01  15:00:00,6.541666666666667,25.23420153758175,17.39050014548589,17.64974632984278,16.114429768156562,1344.9109112431206
 01/01  16:00:00,6.4750000000000005,25.230138960405302,16.898840485205863,17.78984147068873,15.380558404011381,1283.6619797396243
