Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),CRAWLSPACE:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,-0.6,8.822222222,0.0,539.1498879765395,0.0,18.61207522810921,3.731709404326012,14.976242758163533,34.98609430762469,0.0,601.6624514396551,0.029888181612956612,171.24227847382008,0.0
 01/01  02:00:00,0.6,8.822222222,0.0,539.1498879765395,0.0,18.611026803736486,2.546588269172461,11.287322381246733,49.538323698790144,0.0,852.9585526321011,0.04231991014635862,159.28075495652251,0.0
 01/01  03:00:00,-0.6,8.827777778,0.0,539.1498879765395,0.0,18.611364048995668,1.6170223303053994,13.464398016451932,46.977423923243165,0.0,803.7967928642128,0.040132223736296734,161.3856965478803,0.0
 01/01  04:00:00,-1.1,8.827777778,0.0,539.1498879765395,0.0,18.610771420316865,0.9769208399318532,12.836532731373275,53.260143973063514,0.0,906.5676178672985,0.4892590741281226,156.21793567889296,0.0
 01/01  05:00:00,-1.1,8.833333333,0.0,539.1498879765395,0.0,18.610471390854535,0.7652538273270462,12.23996108082549,60.491525845593685,0.0,1015.2924474878655,10.517387444919727,150.19413244872234,0.0
 01/01  06:00:00,0.0,8.833333333,0.0,539.1498879765395,0.0,20.222740686288805,2.040890969592367,12.411658920227916,96.47353838581213,0.0,1651.745525714726,30.421541373518448,120.49456283892363,0.0
 01/01  07:00:00,0.6,8.838888889,0.0,539.1498879765395,0.0,20.276355868666506,2.5970574089926037,13.81917226704908,84.37419863244472,0.0,1457.1124010068993,36.922038031564654,130.41729782434655,0.0
 01/01  08:00:00,1.7,8.844444444,0.0,539.1498879765395,0.0,20.2778888694917,3.2090314169287737,13.728907988496125,73.26632302077948,0.0,1269.9170344035292,37.445153881112915,139.58751427106802,0.0
 01/01  09:00:00,4.4,8.85,0.0,539.1498879765395,0.0,20.277844577146702,4.148486271658661,15.174429831963764,56.391497965095155,0.0,995.6073287698229,34.61837597394029,153.5634511143126,0.0
 01/01  10:00:00,6.7,8.85,0.0,539.1498879765395,0.0,20.277189161222744,5.895706415866719,16.212970280968754,35.06087276999999,0.0,699.8167031477366,0.0,171.18103102655175,0.0
 01/01  11:00:00,7.8,8.855555556,0.0,539.1498879765395,0.0,20.277420320177185,8.088310145591063,14.318106015052047,31.00204661549321,0.0,623.9718859640598,0.0,174.51726243706696,0.0
 01/01  12:00:00,10.6,8.861111111,0.0,539.1498879765395,0.0,20.277375622560537,11.357744666125667,13.585749042291205,28.405497866602836,0.0,589.5449013120024,0.0,0.0,0.0
 01/01  13:00:00,10.6,8.861111111,0.0,539.1498879765395,0.0,20.277899262689907,12.803511515173803,13.877721714936827,19.18335755836733,0.0,398.4022877490406,0.0,0.0,0.0
 01/01  14:00:00,10.0,8.861111111,0.0,539.1498879765395,0.0,20.278221947356236,12.729085784095805,13.510421943136393,16.9518112907618,0.0,349.3216416037535,0.0,0.0,0.0
 01/01  15:00:00,10.6,8.861111111,0.0,539.1498879765395,0.0,20.277534540397177,13.176933767329125,13.501651102941286,15.933198483901334,0.0,330.5721878525145,0.0,0.0,0.0
 01/01  16:00:00,10.6,8.861111111,0.0,539.1498879765395,0.0,20.27962806436076,12.777797027304278,13.806113049621858,13.537111332260707,0.0,281.12688199317995,0.0,0.0,0.0
 01/01  17:00:00,10.0,8.861111111,0.0,539.1498879765395,0.0,20.278090010262265,11.565111421959077,13.532342244426728,15.346574735760683,0.0,316.18700460475725,0.0,0.0,0.0
 01/01  18:00:00,8.9,8.861111111,0.0,539.1498879765395,0.0,20.27905942266483,10.362060433317758,14.524982202051046,15.655987730833811,0.0,318.8633900542561,0.0,187.13125518513482,0.0
 01/01  19:00:00,8.3,8.861111111,0.0,539.1498879765395,0.0,20.27884206291416,8.701245588815485,14.896848100565101,16.51608444710213,0.0,334.5375376847755,0.0,186.42428189491164,0.0
