Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.30816043334069143,0.3336922341586816,0.41650488139193487,0.0,0.0,455828363.8793526,24144951.89408711,73842797.33225825,0.0,775509611.7006018,553816113.105699,0.0,34595198.59490365,0.0,0.0,187098300.0000003,187098300.0000003,0.0,0.0,0.0
 July,0.18216466236935075,0.650819052251502,0.5531734876753096,0.0,0.0,0.0,0.0,0.0,0.0,553367625.5325947,0.0,315165872.72810996,31191852.80448535,0.0,0.0,207009900.00000003,207009900.00000003,0.0,0.0,0.0
 December,0.2550475433282453,0.608008797220993,0.5998454263354615,0.0,5.833333333333333,8400946633.519375,371264144.76276827,2074134211.588075,15213.404410643489,26468497071.719654,10846360203.274654,4271009352.4169993,1097557335.4060135,0.0,0.0,10253570180.62228,10253570180.62228,0.0,0.0,0.0
