Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,-16.7,8.822222222,0.0,449.71410205278596,0.0,18.55759597130173,0.10043310633375656,83.07713352514403,0.0,1259.1381723593245,8.686002916085487,111.66534433803716,0.0
 01/01  02:00:00,-18.9,8.822222222,0.0,449.71410205278596,0.0,18.558962783649925,0.04026734741367953,140.90824134694537,0.0,2082.909066209928,17.161121134820036,49.908168626058796,0.0
 01/01  03:00:00,-18.3,8.827777778,0.0,449.71410205278596,0.0,18.552498421659408,-0.20709729250965422,149.13026117101631,0.0,2223.347991070298,15.021350947203699,41.367470034612296,0.0
 01/01  04:00:00,-18.3,8.827777778,0.0,449.71410205278596,0.0,18.579016367927398,0.6123189653603207,169.1575826447484,0.0,2519.3468422532533,17.038587971883494,20.064498425099586,0.0
 01/01  05:00:00,-19.4,8.833333333,0.0,449.71410205278596,0.0,18.609585421609186,1.7902325495630063,188.1976082916546,0.0,2760.616829899725,20.28161570569846,0.28570871772886086,28.327648001359492
 01/01  06:00:00,-20.0,8.833333333,0.0,449.71410205278596,0.0,19.422503397751782,1.8123381686485547,189.00264558076063,0.0,2761.142662432574,19.664053688359413,0.0,1723.264970065639
 01/01  07:00:00,-20.0,8.838888889,0.0,449.71410205278596,0.0,19.617571967882675,2.1627967016467484,189.00264558076063,0.0,2786.658212877371,19.664053688359413,0.0,1781.5446646303365
 01/01  08:00:00,-20.6,8.844444444,0.0,449.71410205278596,0.0,19.695583895586804,3.269670819592839,189.00264558076063,0.0,2774.8455812416314,18.09072513061234,0.0,1806.3889114548392
 01/01  09:00:00,-20.6,8.85,0.0,449.71410205278596,0.0,19.690085384654623,3.5798583475810877,189.00264558076063,0.0,2769.589994170216,22.77939957032889,0.0,1692.886794458543
 01/01  10:00:00,-19.4,8.85,0.0,449.71410205278596,0.0,19.71771999918412,5.2740361429659135,189.00264558076063,0.0,2809.8058173902937,25.565773100414336,0.0,781.4762932975034
 01/01  11:00:00,-17.0,8.855555556,0.0,449.71410205278596,0.0,19.73275065724411,6.554747771442244,169.98657096974713,0.0,2620.220810601168,19.655051114539777,19.132873139475056,0.0
 01/01  12:00:00,-15.0,8.861111111,0.0,449.71410205278596,0.0,19.73311980801453,7.763733626604141,142.5447725893745,0.0,2246.2291597905873,14.191682732209756,48.54801674246683,0.0
 01/01  13:00:00,-15.0,8.861111111,0.0,449.71410205278596,0.0,19.708219740335615,7.771999000755101,144.0002300453063,0.0,2268.7178957627916,14.336582531406398,47.00166298188411,0.0
 01/01  14:00:00,-13.0,8.861111111,0.0,449.71410205278596,0.0,19.80451422288313,7.54294524063215,131.0107726844517,0.0,2107.8040169309083,9.668396885395163,61.01047340586505,0.0
 01/01  15:00:00,-11.1,8.861111111,0.0,449.71410205278596,0.0,19.719078180616364,4.909469744772085,128.77969844459128,0.0,2091.8903826774913,30.2415875166745,62.769292428811355,0.0
 01/01  16:00:00,-11.1,8.861111111,0.0,449.71410205278596,0.0,19.731063959702947,6.273312964501941,113.97024859797179,0.0,1846.8169382266738,32.20389780317799,78.37560338541344,0.0
