Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 August,508041000.0000006,0.0,0.0,0.0,0.0,508041000.0000006,508041000.0000006,0.0,0.0,0.0
 December,3583813892.3735094,2977374934.051156,35674258.32235216,0.0,0.0,570764699.9999989,570764699.9999989,0.0,0.0,0.0
 December,51919826246.16251,36940673054.13687,442615525.4691831,0.0,0.0,14536537666.554867,14536537666.554867,0.0,0.0,0.0
