Date/Time,UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Mean Air Temperature [C](Hourly),LIVING_UNIT1:Zone Mean Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Mean Air Temperature [C](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),LIVING_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly) 
 12/21  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.764995526549141,15.614162229056554,-4.781554540712848,0.0,0.0,0.0,0.5279366154140603,0.4720448231497844,2.8560543444298829,8407.471278013581 
 12/21  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.661370213770742,15.593165324940184,-4.7902495455622999,0.0,0.0,0.0,0.5276959759483165,0.47189796199894798,2.856041134010774,8407.471278013581 
 12/21  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.560685352782578,15.57235048149978,-4.798844949201042,0.0,0.0,0.0,0.5274619416836035,0.4717517477061625,2.8560279344827594,8407.471278013581 
 12/21  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.462765829739276,15.551738643127669,-4.807334988316425,0.0,0.0,0.0,0.5272341385997799,0.4716064076498649,2.856014780232021,8407.471278013581 
 07/21  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.60823194824778,35.45411221057777,23.165116286744007,0.0,0.0,0.0,0.650361469567465,0.34209534649282638,4.801071170347067,261.54196218217467 
 07/21  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.440639880163478,34.50214517889208,22.2979096623665,0.0,0.0,0.0,0.6500735555327597,0.3384130635470235,4.799708564241027,261.54196218217467 
 07/21  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.279920041547329,33.5941299852363,21.61025045776447,0.0,0.0,0.0,0.6494663391445431,0.3336449244860733,4.799231774170322,261.54196218217467 
 07/21  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.11671519151673,32.71203076825271,20.991700370313074,0.0,0.0,0.0,0.6489316838620137,0.3293292769089119,4.8000508139085309,261.54196218217467 
 07/21  05:00:00,0.0,0.0,0.0,630.3643961054036,2269311.8259794528,406161.2796203534,0.0,0.0,0.0,20.964760184962154,32.105785331577298,20.798606067237043,0.0,0.0,0.0,0.6481012838263368,0.32385289484756515,4.805590850204896,261.54196218217467 
 07/21  06:00:00,0.0,0.0,0.0,2199.2592085049329,7917333.150617758,7716677.183278803,0.0,0.0,0.0,20.895117125260545,32.11938413327773,22.06931839150783,0.0,0.0,0.0,0.6464920705429647,0.316148908751183,4.825864699529801,261.54196218217467 
 07/21  07:00:00,0.0,0.0,0.0,2714.0419002267715,9770550.840816377,10031571.623815028,0.0,0.0,0.0,20.961604255038588,32.37964802570178,25.14872930061847,0.0,0.0,0.0,0.6441784850660713,0.3140660327794737,4.862754949720415,261.54196218217467 
 07/21  08:00:00,0.0,0.0,0.0,2929.097855232481,10544752.278836932,11268167.19882659,0.0,0.0,0.0,21.20019261560042,32.84329518119519,29.558557242545395,83.06102187295382,0.0,0.0,0.6389593683800579,0.30613153993420336,4.8995188279962129,261.54196218217467 
 07/21  09:00:00,0.0,0.0,0.0,3019.9728481546615,10871902.25335678,12416379.760037657,0.0,0.0,0.0,21.485119013501007,33.52623040103302,34.35449030121327,195.69620899842483,0.0,0.0,0.63352503844103,0.29697481885478457,4.938689270354536,261.54196218217467 
 07/21  10:00:00,0.0,0.0,0.0,2917.7654907984585,10503955.76687445,12617813.072751992,0.0,0.0,0.0,21.781162994435996,34.33682793860549,39.114176498349049,293.01631040843929,0.0,0.0,0.6292461560446619,0.28979487748300467,4.980613205861418,261.54196218217467 
 07/21  11:00:00,0.0,0.0,0.0,2560.522466314033,9217880.878730519,11465600.113769079,0.0,0.0,0.0,22.079734428541604,35.16534456763071,43.23012025283509,376.1599518268296,0.0,0.0,0.62592864419964,0.2843099055801695,5.015100774551346,261.54196218217467 
 07/21  12:00:00,0.0,0.0,0.0,2253.404079317668,8112254.685543606,9820618.39629655,0.0,0.0,0.0,22.33819102320804,35.92025464037461,46.2756896174601,428.70947844914647,0.0,0.0,0.6243840226787085,0.28274195372593838,5.041681792306977,261.54196218217467 
 07/21  13:00:00,0.0,0.0,0.0,2274.687485600647,8188874.948162329,10055548.292896228,0.0,0.0,0.0,22.581592909300196,36.74660648602411,48.24888255470878,468.91656362001529,0.0,0.0,0.6233070306871345,0.282125682507847,5.053922426319883,261.54196218217467 
 07/21  14:00:00,0.0,0.0,0.0,2610.201542022094,9396725.55127954,11843349.030237372,0.0,0.0,0.0,22.804388253713886,37.74056287196861,49.167164389272979,491.2586111697117,0.0,0.0,0.6233791681594539,0.28480275288507425,5.054415530502843,261.54196218217467 
 07/21  15:00:00,0.0,0.0,0.0,2945.094878934067,10602341.56416264,12898740.021156868,0.0,0.0,0.0,22.992040125284679,38.785165650793647,48.90011597256193,484.18323430708718,0.0,0.0,0.6254549605022668,0.29060705952928558,5.045318715307827,261.54196218217467 
 07/21  16:00:00,0.0,0.0,0.0,3016.4589199612685,10859252.111860566,12518406.003820185,0.0,0.0,0.0,23.121779801282487,39.69113918005488,47.28665249316641,441.8283529357544,0.0,0.0,0.6295195222665421,0.3021603814292398,5.026509756876605,261.54196218217467 
 07/21  17:00:00,0.0,0.0,0.0,2907.809054549367,10468112.596377721,11331778.981535493,0.0,0.0,0.0,23.214273334156375,40.378992415964,44.61111079104518,387.57800820313806,0.0,0.0,0.6338193104895079,0.3119022297085679,4.994598538666943,261.54196218217467 
 07/21  18:00:00,0.0,0.0,0.0,2673.681049918122,9625251.77970524,10054935.682037425,0.0,0.0,0.0,23.263435422567285,40.835764893889038,41.016141033913047,321.36616222123919,0.0,0.0,0.6382698301776498,0.3196702554865697,4.952356738257132,261.54196218217467 
 07/21  19:00:00,0.0,0.0,0.0,2092.8234197628464,7534164.311146246,7120760.971219464,0.0,0.0,0.0,23.22940948214303,40.89700808425908,36.67597468969849,224.88082489214865,0.0,0.0,0.6436334427928387,0.3326893850163016,4.9078759327984768,261.54196218217467 
 07/21  20:00:00,0.0,0.0,0.0,367.3467897052357,1322448.4429388487,0.0,0.0,0.0,0.0,23.190421801618123,40.19501497157756,32.58903067567236,153.6379729874995,0.0,0.0,0.6472339871721946,0.3425586843827996,4.860816489685362,261.54196218217467 
 07/21  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0955987017624,39.291436151445619,29.417824805724469,97.5184289401795,0.0,0.0,0.6490979291787539,0.3436628246052522,4.828057802208421,261.54196218217467 
 07/21  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.960098327088443,38.37063738936554,27.164337140783915,42.919242571442179,0.0,0.0,0.650670042552818,0.34446646513778897,4.812273606115489,261.54196218217467 
 07/21  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.819289469516347,37.4492510766809,25.60644295820554,1.8875459285014829,0.0,0.0,0.6515310671414965,0.3436464306362992,4.8045188341803579,261.54196218217467 
 07/21  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.656607567770075,36.50313929332151,24.274236535946835,0.0,0.0,0.0,0.6524003304718831,0.3437388934876812,4.801636122716077,261.54196218217467 
 01/01  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.785919064488618,20.555295882061654,8.067383900067084,0.0,0.0,0.0,0.5895319301799135,0.3955893462205307,3.8786128020407379,4860.406960116247 
 01/01  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.208274707231547,20.555379977430638,7.027706004189619,0.0,0.0,0.0,0.6700683883171407,0.4233554911948287,5.9214164608173569,5087.783983793021 
 01/01  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.793318249321756,20.555239565986509,7.073177008307755,0.0,0.0,0.0,0.7406008284960731,0.45623933179705158,5.4140140928762199,5347.0797062441929 
 01/01  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.158697182555315,20.554738644092607,6.090063975842238,0.0,0.0,0.0,0.9338394701934322,0.5039979817595126,7.836589719369088,5621.591290233439 
 01/01  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.716775451458013,20.55517910919353,6.7365481969220639,0.0,0.0,0.0,0.542875889384583,0.4140606959832031,5.147144121260123,5279.111882545663 
 01/01  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.521236926534803,20.555067664824784,6.865408446500801,0.0,0.0,0.0,0.5460078920779872,0.3894169925221432,4.02766067109929,5175.513817082207 
 01/01  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.620135144962023,20.55516222021444,7.156404624851444,0.0,0.0,0.0,0.44507827626340548,0.37843435471789729,3.2706121170311919,5155.1365661727199 
 01/01  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.935536460039126,20.554868792750438,6.723278818754692,0.0,0.0,0.0,0.7228112228104687,0.4327761788567988,5.679232267795427,5390.76607960352 
 01/01  09:00:00,0.0,0.0,0.0,390.0013001056669,1404004.680380401,0.0,0.0,0.0,0.0,14.284020918082847,20.55433700913236,7.1400873667637418,0.0,0.0,0.0,1.0656744480452088,0.5624313769384417,8.019655479941854,5768.737524303829 
 01/01  10:00:00,0.0,0.0,0.0,524.4405099248986,1887985.835729635,0.0,0.0,0.0,0.0,14.208939360148552,20.554414879797,8.037170345443132,0.0,0.0,0.0,1.0629863761320778,0.5578326327068385,8.027188449714148,5420.513293774393 
 01/01  11:00:00,0.0,0.0,0.0,985.0529256368527,3546190.5322926698,1687370.5210222775,0.0,0.0,0.0,14.193502605328524,20.554505206314678,9.815823061196748,0.0,0.0,0.0,0.9725742563739649,0.5723844461250501,6.2877476904183029,5025.126984327387 
 01/01  12:00:00,0.0,0.0,0.0,521.3750753715846,1876950.2713377046,0.0,0.0,0.0,0.0,14.756226666834984,20.554854980989587,10.890959887183814,0.0,0.0,0.0,0.5910063015267327,0.5037549156307701,4.32818635509709,4586.385917260975 
 01/01  13:00:00,0.0,0.0,0.0,829.3616532392013,2985701.9516611245,1096135.6980694473,0.0,0.0,0.0,13.809376710574626,20.554577630039135,10.30044135421371,0.0,0.0,0.0,1.1526643544197713,0.6130003025801215,8.509894681359281,4721.743596394073 
 01/01  14:00:00,0.0,0.0,0.0,914.9074559634719,3293666.8414684988,1447611.9144132953,0.0,0.0,0.0,14.347538751195728,20.555617589746377,11.447958604312508,0.0,0.0,0.0,0.7318894672643893,0.44017616678190599,5.470746075174972,3843.3055140127328 
 01/01  15:00:00,0.0,0.0,0.0,388.48476867072517,1398545.1672146107,0.0,0.0,0.0,0.0,14.842201732514326,20.55458901667028,12.949467314921052,0.0,0.0,0.0,0.39378299859250767,0.37933633095028038,1.5832462253810842,3669.70720238873 
 01/01  16:00:00,0.0,0.0,0.0,327.554855100491,1179197.4783617678,0.0,0.0,0.0,0.0,14.261891324937386,20.554938522079476,11.03409353062324,0.0,0.0,0.0,0.6939323988918821,0.49193421049786847,4.447993552306687,4227.438686637356 
 01/01  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.77648388769843,20.555004254121724,11.492934854183453,0.0,0.0,0.0,0.39366928675543058,0.37930949545005945,1.565334177920313,4024.5684165423065 
 01/01  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.864838431382447,20.55541447778413,11.276111800664316,0.0,0.0,0.0,0.3240898633584223,0.3182568150284962,0.0,3849.640920957395 
 01/01  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.581085705470285,20.553563095213364,10.183840467535019,0.0,0.0,0.0,0.46270907284467058,0.3720059938593557,2.55122649608289,4179.344737043663 
 01/01  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.734960101573457,20.55411832125929,10.362199924367902,0.0,0.0,0.0,0.35542378458868376,0.32396634842263297,1.2435811812694547,4132.044366529339 
 01/01  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.597067395051802,20.554338274154494,9.774840323100963,0.0,0.0,0.0,0.4011728651521689,0.34538556991112676,1.9794511445306418,4303.446993666197 
