Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.39033950078080765,0.332223005105599,0.5538679467742018,0.0,0.0,482792737.22626257,645582454.7057396,482792737.22626305,5784717.479477931,0.0,0.0,157004999.99999964,157004999.99999964,0.0,0.0,0.0
 July,0.2261047018898814,0.7289763182411538,0.6809200947268659,0.0,146.33333333333331,0.0,104257799.99999999,0.0,0.0,0.0,0.0,104257799.99999999,104257799.99999999,0.0,0.0,0.0
 December,0.24083754130870946,0.40043203618183615,0.44948625213955923,0.0,2242.5,7452634595.12025,14617201930.550772,7452634595.120259,89295845.37297997,0.0,0.0,7075271490.057943,7075271490.057943,0.0,0.0,0.0
