Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.721377788058813,0.18213518939335419,0.5788423087609532,0.0,0.0,1714543183.211601,1913659966.3981402,1714543183.2116008,20543283.186539914,0.0,0.0,178573500.00000054,178573500.00000054,0.0,0.0,0.0
 August,0.2753448272973915,0.3582995023646524,0.39623529745312097,0.0,94.99999999999999,0.0,134015400.00000013,0.0,0.0,0.0,0.0,134015400.00000013,134015400.00000013,0.0,0.0,0.0
 December,0.4340810265962434,0.20056101862543751,0.3884093931891169,0.0,1746.166666666666,20762565819.726227,34532672977.17684,20762565819.7262,248772543.89991736,0.0,0.0,13521334613.550632,13521334613.550632,0.0,0.0,0.0
