Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,1913659966.3981402,1714543183.2116008,20543283.186539914,0.0,0.0,178573500.00000054,178573500.00000054,0.0,0.0,0.0
 August,134015400.00000013,0.0,0.0,0.0,0.0,134015400.00000013,134015400.00000013,0.0,0.0,0.0
 December,34532672977.17684,20762565819.7262,248772543.89991736,0.0,0.0,13521334613.550632,13521334613.550632,0.0,0.0,0.0
