Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 June,971437287.6871312,0.0,382887040.1916509,34066547.4954797,0.0,0.0,554483700.0000004,554483700.0000004,0.0,0.0,0.0
 December,1151226443.8420253,694899264.1720995,0.0,48931379.66992487,0.0,0.0,407395800.00000095,407395800.00000095,0.0,0.0,0.0
 December,44808709105.4576,9000215134.334433,4959286938.68412,1093540123.97705,0.0,0.0,29755666908.462456,29755666908.462456,0.0,0.0,0.0
