Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,10.166666666666666,20.770771781353815,10.269774012274608,19.686427493574147,20.602381140597878,1719.4755006679534
 01/01  02:00:00,11.0,20.771795246463935,11.742983364221551,19.166601061952104,20.81105416507344,1736.8913590965194
 01/01  03:00:00,11.0,20.770545514325153,12.410225462153917,19.082647393581354,20.71544540162616,1728.9118481227706
 01/01  04:00:00,11.0,20.770699980740893,12.531042339240429,19.077704230011538,20.45146985764053,1706.8804393471917
 01/01  05:00:00,11.0,20.77069157420978,12.510900026238666,18.965511711578568,20.500474105307998,1710.9703356906214
 01/01  06:00:00,10.416666666666666,20.77102342432437,12.446521951815951,19.08240697805555,19.9095118889607,1661.6486070081417
 01/01  07:00:00,10.0,20.771339037790806,12.146430814738887,19.14698507963563,18.773634783677274,1566.8482613114104
 01/01  08:00:00,10.0,20.77199930111414,11.961748568200905,19.12313226320484,17.28256636492794,1442.4036353061674
 01/01  09:00:00,10.0,20.772812920397254,12.528838764378527,19.01711573456129,15.27982524728924,1275.2547867114672
 01/01  10:00:00,10.0,20.774108380077774,13.778321768318422,18.892247047144934,12.979616703622044,1083.279295613059
 01/01  11:00:00,10.0,20.77775575220024,16.155811288371158,18.768439054854486,7.366345894721505,614.7955039264947
 01/01  12:00:00,10.0,20.777420475574527,17.736640275435153,18.788190939994504,5.385915914598857,449.50874370347736
 01/01  13:00:00,10.583333333333334,20.777704087152475,16.950431893062138,18.748663723813255,4.560597384218549,380.6276282852313
 01/01  14:00:00,10.416666666666666,20.778347975743426,17.666330744945196,18.603169863331793,3.6125710515861607,301.5053151008935
 01/01  15:00:00,10.583333333333334,20.778050398513262,17.652853229701233,18.49172802623259,3.8124126295323575,318.1841006717607
 01/01  16:00:00,11.0,20.777622367988265,16.670597027315768,18.489967846599402,4.188258147996272,349.55218170201937
 01/01  17:00:00,9.833333333333334,20.776908244217363,15.780219687335766,18.511168045562524,5.101291623164195,425.75398969339443
 01/01  18:00:00,9.0,20.775848269851487,14.44772535611245,18.53327963669626,6.8373750432418925,570.6475768747837
 01/01  19:00:00,9.583333333333334,20.775287056286462,13.399786614239082,18.472826608559586,8.308847799599798,693.4567481638234
 01/01  20:00:00,10.0,20.774568216136423,13.008062676103316,18.382454378050472,9.861114112725277,823.0089527229305
 01/01  21:00:00,10.0,20.773791999547132,12.73089983491306,18.24278390830355,11.650120707540012,972.3195100475715
 01/01  22:00:00,8.833333333333334,20.772047733757265,12.31853438882443,18.245521954135437,15.043549159921847,1255.5351756214004
 01/01  23:00:00,8.583333333333334,20.77119086899457,11.145350621347829,18.37382185747462,18.176431967625145,1517.0056919441238
 01/01  24:00:00,9.0,20.77044843209441,10.29175571413892,18.375796322641122,20.355827187452757,1698.8980985156134
 01/02  01:00:00,9.0,20.76986097955402,9.527701079503304,18.481847182477427,22.182016620363896,1851.311936898679
 01/02  02:00:00,8.416666666666666,20.771467250041436,7.933539648081619,18.57459274113345,24.280068458655027,2026.415421804321
 01/02  03:00:00,7.416666666666667,20.768173190303227,6.620238602228187,18.53459828086994,26.502032941714827,2211.8606606775584
 01/02  04:00:00,7.0,20.767689037455142,5.7220942296755455,18.48783376981895,28.405767935607827,2370.7464544809186
