Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Mains Water Temperature [C](Hourly),INTERIOR LIGHTS:Lights Electricity Rate [W](Hourly),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](Hourly),GAS_MELS1:Gas Equipment NaturalGas Rate [W](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/02  16:00:00,5.6000000000000005,8.883333332999998,0.0,493.142577414753,0.0,19.969777779194853,8.596933469940469,15.809316283969638,41.65855653768472,0.0,551.2418664235552,0.0,156.06141380582804,0.0
 01/02  17:00:00,5.6000000000000005,8.888888889,0.0,531.7007388445655,0.0,19.96447220492762,8.25409755538859,15.75841525586359,42.29609007859827,0.0,559.5955165543565,0.0,155.3889871840903,0.0
 01/02  18:00:00,5.6000000000000005,8.888888889,0.0,511.88453341798305,0.0,19.973794934574556,7.984609585742288,15.822532531307457,40.799115779295974,0.0,539.891452296437,0.0,156.96789292992077,0.0
 01/02  19:00:00,5.6000000000000005,8.894444444,0.0,513.7940658429158,0.0,19.962335009973668,7.898781563240519,15.733634293932967,42.844194873843,0.0,566.8038990356314,0.0,154.81088386532758,0.0
 01/02  20:00:00,5.6000000000000005,8.894444444,0.0,523.8459117785659,0.0,19.96329715958691,8.464592391021874,15.583168293888207,46.33342202277754,0.0,612.6179893004207,0.0,151.13068655230217,0.0
 01/02  21:00:00,5.891666666666666,8.894444444,0.0,518.1981204703822,0.0,19.968272695124405,8.283853562968151,15.530598258711699,46.08329564192804,0.0,611.0682447363566,0.0,151.39450269135753,0.0
 01/02  22:00:00,6.741666666666667,8.894444444,0.0,518.2239015112972,0.0,19.970026096503343,8.60571979465559,15.587489734019568,43.267564472363205,0.0,578.9786725501575,0.0,154.36434267084948,0.0
 01/02  23:00:00,8.483333333333333,8.894444444,0.0,444.7372809804711,0.0,19.963003117593953,9.356602363328747,15.675576539409493,41.45515655541761,0.0,565.8113036614917,0.0,156.27594614673262,0.0
 01/02  24:00:00,10.1,8.9,0.0,394.973226265404,0.0,19.96404683989265,10.589439540074213,15.685855520115632,40.800744465099086,0.0,567.7083507537427,0.0,52.24529870282701,0.0
 01/03  01:00:00,10.25,8.9,0.0,469.50575486172517,0.0,19.962944285306985,11.465023645845525,15.569118081152928,41.12814415686585,0.0,573.1632323097473,0.0,0.0,0.0
 01/03  02:00:00,9.65,8.9,0.0,431.9203695706801,0.0,19.972061544975144,11.309697311180306,15.453292056938508,40.620878559940536,0.0,561.8692358009298,0.0,157.15588531555645,0.0
 01/03  03:00:00,9.4,8.905555555999998,0.0,397.7920447284359,0.0,19.974582290804936,10.749534746276455,15.423742117055014,36.63673791296261,0.0,505.2608987772932,0.0,161.3580834178499,0.0
 01/03  04:00:00,9.4,8.905555555999998,0.0,360.18753098079816,0.0,19.96780797708891,10.481810667277216,15.420259279999216,34.342920435004466,0.0,473.58185356255564,0.0,163.7774446570659,0.0
 01/03  05:00:00,9.4,8.905555555999998,0.0,331.17966856796596,0.0,19.971485440447278,10.393595740220961,15.450044547399658,32.41272332468319,0.0,447.0134195006508,0.0,165.81328408964137,0.0
 01/03  06:00:00,9.75,8.905555555999998,0.0,314.3180938977112,0.0,19.970168488333027,9.97810511093502,15.458129908379917,29.92917999804501,0.0,414.57870459419854,0.0,140.19606542956637,0.0
 01/03  07:00:00,10.350000000000001,8.911111110999999,0.0,336.3907580755727,0.0,19.970830266028003,9.669858408818136,15.554872350286281,27.31619852557421,0.0,381.3067302730162,0.0,0.0,0.0
 01/03  08:00:00,10.25,8.911111110999999,0.0,521.2873903956628,0.0,19.968125473293078,9.232130976475833,15.561260327769098,25.627541791662342,0.0,357.3615742080613,0.0,0.0,0.0
 01/03  09:00:00,9.65,8.911111110999999,0.0,621.9914436757264,0.0,19.96677494761083,9.051546426386825,15.406203670584274,14.919940398227013,0.0,206.55308637184677,0.0,184.26347090047685,0.0
 01/03  10:00:00,9.108333333333333,8.911111110999999,0.0,672.9165372407059,0.0,20.05010464695371,10.856026989096732,15.170850604849775,1.798155298944056,0.0,24.754988907535836,0.0,198.1034292073541,0.0
 01/03  11:00:00,9.541666666666666,8.911111110999999,0.0,650.6094509888298,0.0,20.940908857376883,14.10947439079638,15.11516555251165,0.0,0.0,0.0,0.0,166.66666666666666,0.0
 01/03  12:00:00,10.991666666666667,8.911111110999999,0.0,662.4384547207422,0.0,21.6238138119546,16.774455376917345,15.10899984018633,3.2068584860719827,27.56098469181677,0.0,0.0,0.0,0.0
 01/03  13:00:00,11.700000000000001,8.911111110999999,0.0,658.1090581607731,0.0,21.6506085848691,17.01741562633697,15.097777033134456,4.073020775383031,35.00074829972495,0.0,0.0,0.0,0.0
 01/03  14:00:00,11.991666666666665,8.911111110999999,0.0,630.7806504915426,0.0,21.650952915732386,14.555185173580968,15.122750289714135,1.0287147507677785,8.842897482623796,0.0,0.0,0.0,0.0
 01/03  15:00:00,11.908333333333331,8.911111110999999,0.0,692.4356833409455,0.0,21.60464838161845,11.604916576255418,15.129407820026797,0.0,0.0,0.0,0.0,0.0,0.0
 01/03  16:00:00,11.35,8.911111110999999,0.0,663.9930317290999,0.0,21.29448679192726,10.362061651370356,15.01471411144305,0.0,0.0,0.0,0.0,0.0,0.0
 01/03  17:00:00,11.1,8.911111110999999,0.0,715.9097626670341,0.0,20.689566376035476,9.937191399804442,14.766692688525202,0.0,0.0,0.0,0.0,0.0,0.0
 01/03  18:00:00,11.450000000000001,8.911111110999999,0.0,689.22818431389,0.0,20.011795460930433,10.21449163334138,14.695380064332289,2.6485838076257378,0.0,37.48164121327407,0.0,0.0,0.0
 01/03  19:00:00,12.983333333333333,8.911111110999999,0.0,691.7992789264525,0.0,19.964375851402362,11.256835125706411,14.915608354428985,7.734651626749003,0.0,111.75640170529012,0.0,0.0,0.0
 01/03  20:00:00,12.908333333333333,8.911111110999999,0.0,705.3336115169899,0.0,19.981132739256896,11.361028182695357,15.038573126474967,5.477144092882281,0.0,79.22466858089007,0.0,0.0,0.0
 01/03  21:00:00,11.266666666666666,8.911111110999999,0.0,697.7291290710538,0.0,19.962033372344703,9.247691121441951,15.071023324842793,6.868890610389026,0.0,96.74458278136846,0.0,0.0,0.0
 01/03  22:00:00,10.25,8.911111110999999,0.0,697.763842016766,0.0,19.96230960470438,8.508196337470073,15.04224147334286,13.38613686270479,0.0,186.33040239247066,0.0,0.0,0.0
 01/03  23:00:00,9.65,8.911111110999999,0.0,598.8176017355282,0.0,19.957749980284046,8.483676157140819,14.968021048448792,19.070914329161784,0.0,263.4030782321491,0.0,179.88530850089515,0.0
 01/03  24:00:00,9.108333333333333,8.911111110999999,0.0,531.8126683253685,0.0,19.958241756162263,9.085343172095873,14.950931143196236,26.70513177913753,0.0,366.30052708425063,0.0,171.83325991041238,0.0
 01/04  01:00:00,8.549999999999999,8.911111110999999,0.0,506.4926661938484,0.0,19.968206664363628,9.474722818713673,14.979852684047037,31.574033287141106,0.0,430.30710725547755,0.0,166.69787677761414,0.0
 01/04  02:00:00,7.658333333333334,8.911111110999999,0.0,465.9463644523692,0.0,19.959715377559565,9.346867601485918,14.914578854751737,36.83628442181524,0.0,496.6944545678844,0.0,161.14761545621914,0.0
 01/04  03:00:00,7.55,8.911111110999999,0.0,429.1294648444636,0.0,19.972462412316414,9.130924372934755,14.930786029791228,39.67908452381219,0.0,534.5059628674973,0.0,158.14922502467837,0.0
 01/04  04:00:00,7.799999999999998,8.911111110999999,0.0,388.5625277372206,0.0,19.973667516667394,8.71605331528169,14.97656714321149,38.2669201828219,0.0,517.2070151755788,0.0,159.63867904742656,0.0
 01/04  05:00:00,7.799999999999998,8.905555555999998,0.0,357.2694723871604,0.0,19.95100312906907,8.695179648978458,14.86617302736565,42.80657124742566,0.0,578.1712154570404,0.0,154.8505666841689,0.0
 01/04  06:00:00,7.45,8.911111110999999,0.0,339.0795698725915,0.0,19.98051884359127,8.797973324580559,14.845232407093263,45.341107908258216,0.0,610.1797637082997,0.0,152.17731137265707,0.0
 01/04  07:00:00,6.908333333333334,8.911111110999999,0.0,362.89108317925803,0.0,19.960083161707132,8.328583303392053,14.800477154155066,45.65544714705994,0.0,610.5454320142222,0.0,151.84576791829363,0.0
 01/04  08:00:00,6.700000000000002,8.911111110999999,0.0,562.3535760333588,0.0,19.97019439615978,8.173410405543725,14.766371759372966,47.115764706734346,0.0,628.5891234869422,0.0,150.3055251854814,0.0
 01/04  09:00:00,6.700000000000002,8.911111110999999,0.0,670.9909333270272,0.0,19.95859970305588,8.300644199728858,14.529784984583777,37.14115221814531,0.0,495.15589898382683,0.0,160.82606182930078,0.0
 01/04  10:00:00,6.3500000000000005,8.911111110999999,0.0,725.9278241932408,0.0,19.96738454048693,9.874152915589791,14.00418234317602,13.472929507572031,0.0,178.88590044260206,0.0,185.78967867211279,0.0
 01/04  11:00:00,6.45,8.911111110999999,0.0,701.8634214170564,0.0,19.97967594591289,10.678107299394453,13.893323927651002,3.655341299864967,0.0,48.50213662993463,0.0,196.1445968818448,0.0
 01/04  12:00:00,6.991666666666667,8.911111110999999,0.0,714.6242951157354,0.0,19.96898471629906,10.1063676070198,14.10089580289808,9.568715587842293,0.0,127.86756812127341,0.0,189.90757554828872,0.0
 01/04  13:00:00,7.55,8.911111110999999,0.0,709.9538356294292,0.0,19.968117682983056,8.57370750749587,14.272532439761912,16.556093721157584,0.0,222.6803073706551,0.0,182.5377686730981,0.0
 01/04  14:00:00,8.091666666666667,8.905555555999998,0.0,680.4725397775873,0.0,19.951905847194883,8.217064167416385,14.32297623735019,24.588261134245233,0.0,332.658109932952,0.0,174.0659897748851,0.0
 01/04  15:00:00,7.658333333333334,8.905555555999998,0.0,746.9846573582553,0.0,19.979239842678023,8.16542565745857,14.415505647892891,27.62169197348894,0.0,372.11743171534823,0.0,170.86653512566798,0.0
 01/04  16:00:00,7.55,8.911111110999999,0.0,716.3013392107509,0.0,19.96856664761116,6.564746966228704,14.53819813193322,27.270174942445518,0.0,367.0672749030264,0.0,171.23729116358422,0.0
 01/04  17:00:00,7.158333333333334,8.911111110999999,0.0,772.3079870537946,0.0,19.958687494517463,6.066710905278517,14.501381109549621,33.790200381998254,0.0,452.5960940790731,0.0,164.36041583294647,0.0
 01/04  18:00:00,6.058333333333334,8.905555555999998,0.0,743.5244766954946,0.0,19.966662642206366,5.553561823520166,14.358412653840583,41.22527645658834,0.0,545.5491943888802,0.0,156.51840789711991,0.0
 01/04  19:00:00,5.891666666666666,8.905555555999998,0.0,746.298118023356,0.0,19.96823857128911,4.456929038182142,14.369809852536529,44.570142818124815,0.0,588.873270207965,0.0,152.99047243441592,0.0
 01/04  20:00:00,6.741666666666667,8.905555555999998,0.0,760.8986636566134,0.0,19.959429369441256,4.736793365649016,14.40435786529973,48.946865466791785,0.0,652.5226459397428,0.0,148.37420578167016,0.0
 01/04  21:00:00,7.2,8.905555555999998,0.0,752.6951122641477,0.0,19.983985099147258,5.427216157621506,14.577501525580901,47.62202643829375,0.0,638.4664695602029,0.0,149.77155505838854,0.0
 01/04  22:00:00,6.908333333333334,8.905555555999998,0.0,752.7325598401217,0.0,19.970832633539434,4.174562569666473,14.579088217082168,43.93042849183802,0.0,587.2786317212499,0.0,153.66519919888682,0.0
 01/04  23:00:00,6.3500000000000005,8.905555555999998,0.0,645.9914932377305,0.0,19.966587350470014,2.8921872023585973,14.564342229849544,45.76787753715278,0.0,608.0581466505812,0.0,151.72718405950172,0.0
 01/04  24:00:00,6.1000000000000005,8.905555555999998,0.0,573.7080184993897,0.0,19.961471609354767,2.2141593569498546,14.467823896274254,49.86509112771469,0.0,660.5324407936421,0.0,147.40572437709568,0.0
 01/05  01:00:00,5.808333333333333,8.9,0.0,488.7123038310037,0.0,19.970340873001508,2.72948361402369,14.424382760280066,52.34092674702885,0.0,691.1063246309244,0.0,144.79438289522201,0.0
 01/05  02:00:00,5.25,8.9,0.0,449.5893749941202,0.0,19.96876953354244,3.8887684061732344,14.448503314889356,54.48871146322244,0.0,701.5339977543018,5.010329621796665,142.51100865984264,0.0
 01/05  03:00:00,5.641666666666667,8.9,0.0,414.06492809046466,0.0,19.968050613168714,4.063809289298274,14.457815339042462,51.861338275551454,0.0,683.6900877054783,0.0,145.3002198983039,0.0
 01/05  04:00:00,6.1000000000000005,8.894444444,0.0,374.9220882897785,0.0,19.966845062400846,4.365759714809472,14.44373228943588,51.52951433771452,0.0,682.5438252183011,0.0,145.65020501314459,0.0
 01/05  05:00:00,6.1000000000000005,8.888888889,0.0,344.7275717749316,0.0,19.964880980768125,4.944882065022845,14.3903513995819,52.66429906237343,0.0,697.4487962755512,0.0,144.45331197170782,0.0
 01/05  06:00:00,5.808333333333333,8.888888889,0.0,327.17622353694134,0.0,19.96413145351233,5.519867077136827,14.298474122769058,55.24377142375496,0.0,729.1162719057706,0.0,141.73266156742605,0.0
 01/05  07:00:00,5.6000000000000005,8.883333332999998,0.0,350.15183661590714,0.0,19.969045339303165,5.845255389891819,14.256007792224665,55.583422970985595,0.0,731.9128629773209,0.0,141.37442042744613,0.0
 01/05  08:00:00,5.891666666666666,8.877777778,0.0,542.6122233439837,0.0,19.958487690414298,5.978564659571281,14.151489674887591,56.15087160597215,0.0,741.3886547154907,0.0,140.77591455419133,0.0
 01/05  09:00:00,6.1000000000000005,8.872222222,0.0,647.4358796548942,0.0,19.974092062424706,6.358292350557607,14.102556487868428,53.002497519268104,0.0,701.3168526483047,0.0,144.0966034516812,0.0
 01/05  10:00:00,6.1000000000000005,8.866666667000002,0.0,700.4442177662777,0.0,19.967563484294818,6.720176463103076,14.070785257883896,48.213176842368036,0.0,637.9114078369143,0.0,149.14805018587472,0.0
 01/05  11:00:00,6.741666666666667,8.866666667000002,0.0,677.2245928713237,0.0,19.96025651914323,7.794426037698969,13.894191103070627,44.55696842561625,0.0,593.0484520088529,0.0,153.0043678794074,0.0
 01/05  12:00:00,7.2,8.861111111,0.0,689.5374976781053,0.0,19.967137984271393,11.15801425699352,13.319409437681175,14.942917140360978,0.0,199.65498144033765,0.0,184.23923660988643,0.0
 01/05  13:00:00,7.55,8.855555556,0.0,685.0309940940468,0.0,20.182484712388526,14.226584099592321,12.92117761575473,0.0,0.0,0.0,0.0,200.0,0.0
 01/05  14:00:00,8.091666666666667,8.85,0.0,656.5846354844574,0.0,20.79113436000193,14.808545311034308,12.841513982174959,0.0,0.0,0.0,0.0,200.0,0.0
 01/05  15:00:00,8.941666666666668,8.85,0.0,720.7618534090426,0.0,21.509556602534868,14.368515636241623,13.032997460064024,1.1698228972953129,9.74881887546258,0.0,0.0,198.76615109891702,0.0
 01/05  16:00:00,8.758333333333333,8.844444444000002,0.0,691.1556693477177,0.0,21.513740511144494,12.783512563283963,13.163477495335712,0.477241321771891,3.9771312534550454,0.0,0.0,199.49663860933046,0.0
 01/05  17:00:00,8.299999999999999,8.844444444000002,0.0,745.1962107496535,0.0,20.784068667386517,10.124371357425991,13.060677600972289,0.0,0.0,0.0,0.0,200.0,0.0
 01/05  18:00:00,8.008333333333333,8.838888889000001,0.0,717.4231419602139,0.0,20.105739007894158,8.493419636622233,13.087030375584726,0.0,0.0,0.0,0.0,200.0,0.0
 01/05  19:00:00,7.799999999999998,8.833333333,0.0,720.0994149525286,0.0,19.94999230819631,7.97494627208328,13.21729081860422,8.706912132373638,0.0,117.02417875110102,0.0,190.81654668309724,0.0
 01/05  20:00:00,7.45,8.827777778,0.0,734.1874102383044,0.0,19.963962119302035,8.579855817598384,13.372442866872232,19.830646011441704,0.0,265.4885342979847,0.0,179.08399566673344,0.0
 01/05  21:00:00,6.908333333333334,8.822222222,0.0,726.2718435021942,0.0,19.971383644298744,8.703734371480357,13.536010475721598,26.380849711530754,0.0,351.3462011173951,0.0,172.1752903781718,0.0
 01/05  22:00:00,6.3500000000000005,8.822222222,0.0,726.3079764856478,0.0,19.96949270339633,8.318537985875434,13.663656970103249,31.08577708143453,0.0,411.70925718043736,0.0,167.21285591184966,0.0
 01/05  23:00:00,6.1000000000000005,8.811111111,0.0,623.3140418159838,0.0,19.969459708461553,7.68414158982126,13.772102406746894,35.05282498295292,0.0,463.24878754467363,0.0,163.02868606430354,0.0
 01/05  24:00:00,6.45,8.805555556,0.0,553.5680695124785,0.0,19.964462213628448,7.698871611218692,13.809337795497951,39.40957430660199,0.0,522.8327841266436,0.0,158.43348590391423,0.0
 01/06  01:00:00,6.3500000000000005,8.799999999999999,0.0,408.2053509037526,0.0,19.960779034145286,8.17030161342744,13.821044834293852,45.74428427137354,0.0,605.9873405300206,0.0,151.75206861691808,0.0
 01/06  02:00:00,5.808333333333333,8.794444444,0.0,375.527252216544,0.0,19.975143202380355,8.049033909658291,13.841159586451509,48.884127618326346,0.0,644.2077011041597,0.0,148.4403773582091,0.0
 01/06  03:00:00,5.6000000000000005,8.788888889,0.0,345.8548474084527,0.0,19.970983072381046,7.176451519899346,13.854694927685602,47.477268400491965,0.0,624.4437004709146,0.0,149.92423590117042,0.0
 01/06  04:00:00,5.6000000000000005,8.783333333,0.0,313.16011774653356,0.0,19.969349600369796,6.748426751424419,13.909569968352166,46.90740679288543,0.0,617.0776380923187,0.0,150.52528681233005,0.0
 01/06  05:00:00,5.6000000000000005,8.772222221999998,0.0,287.9396288971788,0.0,19.96511906425222,6.558578556769994,13.897376123442134,48.528422641534554,0.0,638.3534140552416,0.0,148.8155505538604,0.0
 01/06  06:00:00,5.891666666666666,8.766666667,0.0,273.27956363964387,0.0,19.965348173763203,6.668927617132432,13.893795070340106,50.2352595823547,0.0,662.7508886836133,0.0,147.01529609771328,0.0
 01/06  07:00:00,6.741666666666667,8.761111111,0.0,292.47033932834285,0.0,19.954616335275404,7.505090978451086,13.868696103427366,54.18268942968255,0.0,721.1638882221235,0.0,142.851818027239,0.0
 01/06  08:00:00,7.55,8.75,0.0,453.22618501413837,0.0,19.974834815672857,8.417987926184287,13.871446379691635,54.01085601719226,0.0,725.2629519318217,0.0,143.03305611691965,0.0
 01/06  09:00:00,8.091666666666667,8.744444444,0.0,540.7819454727622,0.0,19.95801081215616,9.136931425093072,13.836751460802583,50.79637168291194,0.0,686.1205379526529,0.0,146.42347356606544,0.0
 01/06  10:00:00,8.65,8.733333333,0.0,585.0580708945289,0.0,19.966666464189625,10.30529703136078,13.847082950105523,50.141016245757235,0.0,681.5128033516312,0.0,147.1146975007496,0.0
 01/06  11:00:00,9.191666666666666,8.727777778000002,0.0,565.6634801428794,0.0,19.963363224537584,10.978647113217818,13.820860292422573,48.97178323937575,0.0,669.7884652219835,0.0,148.34792422538393,0.0
 01/06  12:00:00,9.75,8.716666667,0.0,575.9480454953301,0.0,19.98021243130587,11.134359353744678,13.852111761318605,44.12839711104086,0.0,607.8928842408968,0.0,127.20326929118261,0.0
