Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,-6.7,19.051308937055243,111.19361503844868,1437.0684606577745,67.63598242493131,16.332645585206752,0.0
 01/01  02:00:00,-6.7,19.118855896102524,111.712819684295,1458.3789094401861,57.178365011567905,16.01442929093515,0.0
 01/01  03:00:00,-5.6,19.16308309296944,108.11521947788651,1402.1228289442265,72.7071317553537,21.433891684305095,0.0
 01/01  04:00:00,-5.6,19.153811528257968,108.10214808907398,1417.505017651841,61.42952099749892,21.96682925702249,0.0
 01/01  05:00:00,-5.6,19.495863580930617,122.34213224639532,1591.8798673170413,69.01527825579079,0.0,0.0
 01/01  06:00:00,-5.6,19.70745827555988,117.62689499987641,1552.7665100946683,66.8378051748633,6.27528988874535,0.0
 01/01  07:00:00,-5.0,19.773315931597764,113.81626460404904,1510.3740411700041,68.38813718332351,12.562350168011815,0.0
 01/01  08:00:00,-5.0,19.74808752527143,117.35374954700276,1559.299900804425,70.43644722764603,6.738988220235309,0.0
 01/01  09:00:00,-5.0,19.63395905635821,109.01430502102934,1453.7003618695544,60.932935053641785,20.66397788123522,0.0
 01/01  10:00:00,-5.0,19.658186220256617,120.8876808491944,1616.983118897836,60.824521747424335,1.4168836442650878,0.0
 01/01  11:00:00,-4.4,19.775082718054094,113.29277563470306,1518.0966011428432,60.35196221159918,13.908071821126144,0.0
 01/01  12:00:00,-4.4,19.82788975806467,104.25008479493617,1400.4565350101493,55.50432331858886,28.76113111268843,0.0
 01/01  13:00:00,-3.3,19.634091250002452,91.8346814274797,1249.5134445113174,45.45166393563952,49.49466588070182,0.0
 01/01  14:00:00,-2.8,19.67285604968777,71.03469259378197,963.6647869283099,36.930086215401815,83.59628402570016,0.0
 01/01  15:00:00,-2.8,19.68135288467316,86.62338523519178,1175.9130160713426,45.04690381036211,58.050622737590096,0.0
 01/01  16:00:00,-2.2,19.87392770190217,76.60661470484501,1029.7271059790608,50.1613430659368,74.24163149528376,0.0
 01/01  17:00:00,-2.2,19.673718601899065,85.33799720050126,1151.5601527206807,55.89942017940545,59.90576780204626,0.0
 01/01  18:00:00,-2.8,19.5526246553319,88.16484197176958,1184.3097645125044,54.64421080381177,55.23568187508987,0.0
 01/01  19:00:00,-2.8,19.61505425333828,103.84010151508355,1374.4572795106624,76.24040525812221,29.099843904742094,0.0
 01/01  20:00:00,-3.3,19.75918207540721,104.56816384622235,1404.3228813039057,60.27401552785341,28.332806092845786,0.0
 01/01  21:00:00,-3.9,19.246059093216566,84.18622946811647,1119.2391475450634,55.99262648434327,61.39011032907939,0.0
 01/01  22:00:00,-3.3,18.943315216176277,87.46047048209037,1150.604037551389,61.4154108664441,56.032530557603046,0.0
 01/01  23:00:00,-2.8,18.9692575284213,92.14776985748037,1204.4372900097846,67.70788032425352,48.348367251809755,0.0
 01/01  24:00:00,-3.3,18.997950704963294,104.71931043148145,1385.4605504359677,62.0567229773968,28.032583020450797,0.0
