Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),CRAWLSPACE:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,1.1,8.822222222,0.0,539.1498879765395,0.0,19.632667957123086,8.799020427126706,17.400836681920026,0.0,0.0,0.0,0.0,200.00000000000003,0.0
 01/01  02:00:00,0.6,8.822222222,0.0,539.1498879765395,0.0,19.002269962751228,6.232323477858174,20.40481883794064,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  03:00:00,-0.6,8.827777778,0.0,539.1498879765395,0.0,18.62998256002157,3.695337585078909,20.443382034191398,12.287587922595309,0.0,206.34694151224252,6.352500283956142,189.8516552368789,0.0
 01/01  04:00:00,-1.1,8.827777778,0.0,539.1498879765395,0.0,18.611896143855486,2.3116988869627,20.126207652104068,24.310056988878003,0.0,405.36801218765714,13.24164923924131,179.9090823072122,0.0
 01/01  05:00:00,-1.1,8.833333333,0.0,539.1498879765395,0.0,18.612394231191928,1.2493081081615152,20.000935354683236,31.009119110195893,0.0,516.8252658762476,16.898660710323504,174.37262557404102,0.0
 01/01  06:00:00,-2.2,8.833333333,0.0,539.1498879765395,0.0,20.221366463969453,1.4826437933130645,19.219459662270676,70.12518664795697,0.0,1162.1635994516196,52.97395661478591,141.84161182390278,0.0
 01/01  07:00:00,-2.8,8.838888889,0.0,539.1498879765395,0.0,20.270603203047134,1.1765539942297827,19.070964897280604,82.14985600402181,0.0,1372.132240062329,58.57778867584658,131.85696651360436,0.0
 01/01  08:00:00,-2.2,8.844444444,0.0,539.1498879765395,0.0,20.277923859070704,0.7152601860326673,16.54824933682779,77.84866632298977,0.0,1285.8628174796684,66.2799711958277,135.3580009569061,0.0
 01/01  09:00:00,1.7,8.85,0.0,539.1498879765395,0.0,20.277384101286735,3.1376337582645477,15.652616033671347,53.81340617723546,0.0,919.5709829668762,40.50408386402109,155.55756497676694,0.0
 01/01  10:00:00,4.4,8.85,0.0,539.1498879765395,0.0,20.277601725637908,6.831091242015936,15.075439783663942,35.69632558586567,0.0,621.3239456326058,28.025676631039147,170.5893682607559,0.0
 01/01  11:00:00,7.2,8.855555556,0.0,539.1498879765395,0.0,20.277458149640083,11.499999813018356,16.249235914051315,16.045246344502935,0.0,321.8547745883982,0.0,186.8112964669486,0.0
 01/01  12:00:00,9.4,8.861111111,0.0,539.1498879765395,0.0,20.27747225097804,15.305286145551298,15.808613509906664,5.952590084833885,0.0,122.32819530491602,0.0,195.10715234923444,0.0
 01/01  13:00:00,12.2,8.861111111,0.0,539.1498879765395,0.0,20.330233368854845,18.097415479270484,17.01460351179736,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  14:00:00,13.3,8.861111111,0.0,539.1498879765395,0.0,21.155670556644168,22.354771722300896,18.326351614879005,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  15:00:00,14.4,8.861111111,0.0,539.1498879765395,0.0,21.759151618355325,22.005818500340002,17.608172380592915,0.0,0.0,0.0,0.0,0.0,0.0
