Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,10.6,19.253163414429807,28.958802591688265,494.8946282478499,0.0,0.0,0.0
 01/01  02:00:00,11.1,19.62110504272917,44.82049392591412,759.2972044952859,0.0,0.0,0.0
 01/01  03:00:00,11.1,19.933261835868954,46.1954955776192,788.5286965923685,0.0,0.0,0.0
 01/01  04:00:00,11.1,19.746593050206243,40.54364774489796,696.462338729935,0.0,0.0,0.0
 01/01  05:00:00,11.1,19.839349951521974,36.29575381894216,620.3046911033869,0.0,0.0,0.0
 01/01  06:00:00,11.7,19.78515276993639,35.466710102056354,615.0608567411588,0.0,0.0,0.0
 01/01  07:00:00,11.7,19.463339520570624,33.07482430425392,571.6592938939731,0.0,0.0,0.0
 01/01  08:00:00,10.6,19.79374551930887,48.854031864978616,826.2460369225416,0.0,0.0,0.0
 01/01  09:00:00,10.0,19.943572932959007,24.38211430676195,411.76634600286457,0.0,0.0,0.0
 01/01  10:00:00,8.9,19.68923162931194,33.36736569082981,558.0041719199348,0.0,157.76767141263608,0.0
 01/01  11:00:00,11.1,19.993921818893494,0.0,0.0,0.0,0.0,0.0
 01/01  12:00:00,10.6,20.194937593314684,0.0,0.0,0.0,0.0,0.0
 01/01  13:00:00,11.7,20.530225666914095,0.0,0.0,0.0,0.0,0.0
 01/01  14:00:00,12.8,19.981556488890764,0.0,0.0,0.0,0.0,0.0
 01/01  15:00:00,13.3,20.058564880130888,0.0,0.0,0.0,0.0,0.0
 01/01  16:00:00,11.1,19.60485000346701,0.0,0.0,0.0,0.0,0.0
 01/01  17:00:00,11.1,19.622821538770115,7.486324280840199,127.32404741409046,0.0,0.0,0.0
 01/01  18:00:00,10.6,19.763350733977482,17.52920657027638,296.55499157404836,0.0,0.0,0.0
 01/01  19:00:00,10.0,20.016947087529022,19.847260304002702,333.80917036714567,0.0,0.0,0.0
 01/01  20:00:00,9.4,19.56962415995583,18.510161101140497,310.8741596934463,0.0,176.57210302210805,0.0
 01/01  21:00:00,8.9,19.617907053038714,27.588019114091637,455.5208992120773,0.0,165.08246113594174,0.0
 01/01  22:00:00,9.4,19.75451812364621,36.49803005398787,607.4845080585252,0.0,153.80525953671213,0.0
 01/01  23:00:00,8.9,19.97435368955919,39.53123467460351,654.9152432334913,0.0,149.9662002775104,0.0
 01/01  24:00:00,8.3,19.83345630470764,35.315933743711554,585.7520637650596,0.0,155.30141240236134,0.0
