Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),CRAWLSPACE:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,21.1,8.822222222,0.0,539.1498879765395,0.0,23.932968251129672,20.997170773684413,21.637186285833288,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  02:00:00,21.1,8.822222222,0.0,539.1498879765395,0.0,23.84143204317612,21.050490620187343,21.65071133265789,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  03:00:00,21.1,8.827777778,0.0,539.1498879765395,0.0,23.77464031997725,20.698827419022752,21.630305206388556,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  04:00:00,20.0,8.827777778,0.0,539.1498879765395,0.0,23.665212214331234,19.598664596034716,21.313307450095593,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  05:00:00,20.0,8.833333333,0.0,539.1498879765395,0.0,23.55507911804698,19.435585074230147,21.306779189817913,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  06:00:00,18.9,8.833333333,0.0,539.1498879765395,0.0,23.27847701770984,18.348498800346835,21.382270105475754,4.2835288281211215,20.067179266258716,0.0,0.0,0.0,0.0
 01/01  07:00:00,19.4,8.838888889,0.0,539.1498879765395,0.0,23.216897759755714,18.124987362722035,21.379360375018056,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  08:00:00,19.4,8.844444444,0.0,539.1498879765395,0.0,23.31548288881062,18.570407569592845,21.34955905916828,0.39290079144623535,1.851515357461188,0.0,0.0,0.0,0.0
 01/01  09:00:00,22.2,8.85,0.0,539.1498879765395,0.0,23.33329647318802,21.42359001208598,21.991031749809338,24.325655764360526,119.18553185157582,0.0,0.0,0.0,0.0
 01/01  10:00:00,22.8,8.85,0.0,539.1498879765395,0.0,23.333472156204973,23.58058919216493,22.468928808674505,51.88628704507483,256.50048512564854,0.0,0.0,0.0,0.0
 01/01  11:00:00,22.8,8.855555556,0.0,539.1498879765395,0.0,23.333666941737505,25.259184989373534,22.46923664043171,77.95307899198981,384.86216089824296,0.0,0.0,0.0,0.0
 01/01  12:00:00,24.4,8.861111111,0.0,539.1498879765395,0.0,23.33401701559059,26.371640157324368,23.370566329608675,90.86157797310982,460.42030301310797,0.0,0.0,0.0,0.0
 01/01  13:00:00,24.4,8.861111111,0.0,539.1498879765395,0.0,23.333858581815655,28.313991730827073,23.225693704182113,108.79204529753132,550.0712633862076,0.0,0.0,0.0,0.0
 01/01  14:00:00,24.4,8.861111111,0.0,539.1498879765395,0.0,23.334197033103393,29.704442288042078,23.299761548197438,128.29884262905418,647.5330882200276,0.0,0.0,0.0,0.0
 01/01  15:00:00,25.0,8.861111111,0.0,539.1498879765395,0.0,23.334711984923256,30.30679803875211,23.588006307980752,154.25551211376137,785.0446549329736,0.0,0.0,0.0,0.0
 01/01  16:00:00,23.9,8.861111111,0.0,539.1498879765395,0.0,23.33296406260091,28.386083535083728,23.253559228692335,158.09044213982256,787.5594551958118,0.0,0.0,0.0,0.0
 01/01  17:00:00,23.9,8.861111111,0.0,539.1498879765395,0.0,23.332938990569744,26.898153651940717,23.304662688410605,149.04579473866985,742.7032021932667,0.0,0.0,0.0,0.0
 01/01  18:00:00,22.8,8.861111111,0.0,539.1498879765395,0.0,23.33289750108341,25.187230423061976,22.787651366479142,121.60787850156551,594.8724908075044,0.0,0.0,0.0,0.0
 01/01  19:00:00,21.7,8.861111111,0.0,539.1498879765395,0.0,23.33309310343339,23.298393809258503,22.23534132422934,87.29199154703277,420.1246941756081,0.0,0.0,0.0,0.0
 01/01  20:00:00,21.7,8.861111111,0.0,539.1498879765395,0.0,23.333145725323273,22.23424472333828,22.19274832515555,65.06757782184846,313.6325166304322,0.0,0.0,0.0,0.0
