Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,5.6,18.550565466019687,174.87338538830605,0.0,0.0,200.0,3144.607325072872
 01/01  02:00:00,5.6,18.548567915568068,174.87338538830605,0.0,0.0,200.0,3510.1234667983326
 01/01  03:00:00,5.6,18.257217377710155,174.87338538830605,0.0,0.0,200.0,3180.252516920044
 01/01  04:00:00,5.6,18.162727621248628,174.87338538830605,0.0,0.0,200.0,3511.333170767273
 01/01  05:00:00,5.6,18.302520851826007,174.87338538830605,0.0,0.0,200.0,4046.579568716337
 01/01  06:00:00,5.6,18.33532782147346,174.87338538830605,0.0,0.0,200.0,4184.6488940799045
 01/01  07:00:00,5.6,18.358276927845125,174.87338538830605,0.0,0.0,200.0,4278.152150247506
 01/01  08:00:00,4.4,18.36958314994519,174.87338538830605,0.0,0.0,200.0,4302.473550330006
 01/01  09:00:00,3.9,18.379303864478,174.87338538830605,0.0,0.0,200.0,4077.7405944211796
 01/01  10:00:00,3.9,18.39975978796914,174.87338538830605,0.0,0.0,200.0,3488.4797242299933
 01/01  11:00:00,5.0,19.072840920629336,0.0,0.0,0.0,200.0,0.0
 01/01  12:00:00,6.7,19.64961288679024,0.0,0.0,0.0,200.0,0.0
 01/01  13:00:00,7.2,19.1510414818842,0.0,0.0,0.0,200.0,0.0
 01/01  14:00:00,10.0,19.748382316077382,0.0,0.0,0.0,0.0,0.0
 01/01  15:00:00,10.0,19.654947451737684,0.0,0.0,0.0,0.0,0.0
 01/01  16:00:00,11.1,19.079433400420406,0.0,0.0,0.0,0.0,0.0
 01/01  17:00:00,11.7,18.623161265891824,0.0,0.0,0.0,0.0,0.0
 01/01  18:00:00,8.3,18.14281812876471,174.87338538830605,0.0,0.0,200.0,331.20135739702613
 01/01  19:00:00,7.8,18.158656052911187,174.87338538830605,0.0,0.0,200.0,733.3637956015691
 01/01  20:00:00,7.2,18.416091439519345,174.87338538830605,0.0,0.0,200.0,1579.9982753319714
 01/01  21:00:00,6.7,18.515821252189102,174.87338538830605,0.0,0.0,200.0,1629.6195825459606
 01/01  22:00:00,5.6,18.558954690850527,174.87338538830605,0.0,0.0,200.0,1997.6470247443124
 01/01  23:00:00,4.4,18.558696418176336,174.87338538830605,0.0,0.0,200.0,2556.416294367654
 01/01  24:00:00,2.8,18.549517766883998,174.87338538830605,0.0,0.0,200.0,3258.496924054719
