Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Mains Water Temperature [C](Hourly),INTERIOR LIGHTS:Lights Electricity Rate [W](Hourly),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](Hourly),GAS_MELS1:Gas Equipment NaturalGas Rate [W](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,0.8166666666666668,8.822222222,0.0,410.4678957960973,0.0,18.76411667371691,4.747137122855101,19.3242828295311,137.12719577037277,0.0,1539.281474277378,101.87189598880343,77.25024636930267,0.0
 01/01  02:00:00,-0.6,8.822222222,0.0,391.54564225426066,0.0,18.76196934311866,4.034214802998779,19.45091801387164,150.50120830919226,0.0,1678.1950760926823,107.53080997395533,65.04090620595669,0.0
 01/01  03:00:00,-0.6,8.827777778,0.0,367.5248332898264,0.0,18.762262388770136,4.0073257756343255,18.946151527303773,159.38276519948383,0.0,1768.2626144308852,120.74398452618233,56.97947098623299,0.0
 01/01  04:00:00,-0.25,8.827777778,0.0,375.4969253650269,0.0,18.766127923447897,4.067478970700839,18.778019778953887,160.82629215980157,0.0,1777.3535194743563,130.57039315070185,55.65095363325782,0.0
 01/01  05:00:00,0.0,8.833333333,0.0,378.21621315481303,0.0,18.76517333362745,4.278477880415973,18.94594908073263,160.456728354742,0.0,1763.2952445182775,140.17775570446156,55.91560641813669,0.0
 01/01  06:00:00,0.35000000000000003,8.833333333,0.0,390.89180604931295,0.0,18.766981223853048,3.858451463210303,19.06877243227611,158.21973841748164,0.0,1731.937660607543,146.50718063273118,57.91433825612666,0.0
 01/01  07:00:00,0.8916666666666666,8.838888889000001,0.0,435.5032396306323,0.0,18.763051457488057,3.7650491842949947,18.67685313682404,156.59901028034116,0.0,1713.3948582072169,150.18492511682092,59.46073164839721,0.0
 01/01  08:00:00,1.0999999999999999,8.844444444000002,0.0,560.822225711942,0.0,18.762381102829885,4.520641717620153,18.04188121303235,158.85948857810266,0.0,1737.5425223982602,154.39161689334978,57.46896167717417,0.0
 01/01  09:00:00,0.4583333333333333,8.85,0.0,663.161557660212,0.0,18.77546808548763,5.150431248439819,17.704079484801028,134.91751433172854,0.0,1476.8106136336462,126.22958695016939,78.86297463452742,0.0
 01/01  10:00:00,0.0,8.85,0.0,675.1818091630836,0.0,18.775216085072206,6.780760104200425,17.42573252922048,67.1427007269376,0.0,735.3346494535502,60.767878530315066,139.6801198295895,0.0
 01/01  11:00:00,1.2833333333333334,8.855555556,0.0,701.2004782823409,0.0,18.765597141236857,9.313886225966236,17.28842155421312,14.765448183483544,0.0,165.15654703769115,11.526162614535089,186.77671725659266,0.0
 01/01  12:00:00,3.1916666666666664,8.861111111,0.0,708.9455790079827,0.0,18.76200147697799,12.835249977230305,16.920559661716283,3.3052163385453848,0.0,37.13479055204815,2.940705960264072,197.0495428563015,0.0
 01/01  13:00:00,4.541666666666667,8.861111111,0.0,775.3886117389675,0.0,18.760037674998255,14.061270350295125,16.59296923818081,9.458266309697981,0.0,104.04622702798635,10.628125775685067,191.56347747724166,0.0
 01/01  14:00:00,5.3500000000000005,8.861111111,0.0,812.7819675143661,0.0,18.76044962017704,13.589696837270447,16.459130993579794,14.368932761925825,0.0,192.57525673471363,0.0,187.24817739007287,0.0
 01/01  15:00:00,5.891666666666666,8.861111111,0.0,806.833784315195,0.0,18.766098854092764,12.125155179721006,16.51210264126244,25.15490337016143,0.0,338.98583036895445,0.0,177.6760827779693,0.0
