Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Mains Water Temperature [C](Hourly),INTERIOR LIGHTS:Lights Electricity Rate [W](Hourly),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](Hourly),GAS_MELS1:Gas Equipment NaturalGas Rate [W](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 04/10  05:00:00,8.758333333333333,11.36666667,0.0,266.72750722742535,0.0,18.924247216210194,10.351007408820678,50.311718363195325,0.0,660.8612325239287,0.0,131.03420557559434,0.0
 04/10  06:00:00,8.299999999999999,11.37222222,0.0,389.9715883074671,0.0,18.922768697411392,9.938015450328125,52.0940416410272,0.0,679.5787428704683,0.0,128.5910502874079,0.0
 04/10  07:00:00,8.941666666666668,11.37777778,0.0,684.4180713620045,0.0,18.92764339132742,10.563196800122416,47.76543292710284,0.0,628.7197890520916,0.0,134.52457727515994,0.0
 04/10  08:00:00,10.741666666666667,11.38333333,0.0,559.224643126614,0.0,18.92492934706163,13.078709188672576,32.86939925498633,0.0,445.34990140477163,0.0,24.143004219097037,0.0
 04/10  09:00:00,12.341666666666669,11.388888890000002,0.0,391.5746839258106,0.0,18.92475492677389,17.197300057227142,18.33662622995041,0.0,256.92263366701275,0.0,0.0,0.0
 04/10  10:00:00,13.733333333333334,11.39444444,0.0,422.49773077466176,0.0,18.924759385813744,21.105673642886487,6.580053212152017,0.0,94.7935944090561,0.0,0.0,0.0
 04/10  11:00:00,15.1,11.4,0.0,434.08310563320816,0.0,18.975006374355875,24.312653967461188,0.43916253307379555,0.0,6.47184911040132,0.0,0.0,0.0
 04/10  12:00:00,15.891666666666666,11.4,0.0,506.33144593375147,0.0,19.342008712581,25.460368453106053,0.0,0.0,0.0,0.0,0.0,0.0
 04/10  13:00:00,17.09166666666667,11.405555559999998,0.0,561.0348771246796,0.0,19.82377689289747,26.12732007995058,0.0,0.0,0.0,0.0,0.0,0.0
 04/10  14:00:00,17.8,11.405555559999998,0.0,647.7230197278105,0.0,20.249423133060148,25.657961759866467,0.0,0.0,0.0,0.0,0.0,0.0
 04/10  15:00:00,16.516666666666666,11.405555559999998,0.0,720.5095200615204,0.0,20.073423735195473,22.010141743100352,0.0,0.0,0.0,0.0,0.0,0.0
 04/10  16:00:00,14.258333333333333,11.41111111,0.0,831.7036764176711,0.0,19.642948971669746,19.40044702782211,0.0,0.0,0.0,0.0,0.0,0.0
 04/10  17:00:00,13.65,11.41111111,0.0,941.281464200025,0.0,19.125346314059225,17.42967009953754,0.818931774704426,0.0,11.743059437371002,0.0,0.0,0.0
 04/10  18:00:00,14.191666666666668,11.41111111,0.0,611.4829143222534,0.0,18.9237044110188,15.820690758189889,6.190641992906715,0.0,89.05343289477149,0.0,0.0,0.0
 04/10  19:00:00,14.108333333333334,11.41111111,0.0,524.1372077668076,0.0,18.919997340702537,14.884605075451319,11.319759654415591,0.0,162.13401049858177,0.0,0.0,0.0
 04/10  20:00:00,13.549999999999999,11.41111111,0.0,483.4418394494177,0.0,18.921571273571253,14.065496562132031,17.169381817660447,0.0,243.34597011886217,0.0,0.0,0.0
 04/10  21:00:00,13.008333333333335,11.41666667,0.0,426.96181365931426,0.0,18.934485467948832,13.32054029704417,20.354402659046393,0.0,285.70463133662184,0.0,0.0,0.0
 04/10  22:00:00,12.450000000000001,11.41666667,0.0,375.3428210921815,0.0,18.9129681445358,12.479826796004291,25.13549430453504,0.0,348.9332841001614,0.0,0.0,0.0
 04/10  23:00:00,11.908333333333331,11.41666667,0.0,256.56857541761286,0.0,18.915867538348436,12.146294094399986,33.16317134420627,0.0,456.4167631324281,0.0,0.0,0.0
 04/10  24:00:00,11.700000000000001,11.41666667,0.0,231.78664041947422,0.0,18.935126426123265,11.884517352042687,35.56447617113796,0.0,487.8351596693348,0.0,0.0,0.0
 04/11  01:00:00,11.700000000000001,11.41666667,0.0,192.32196965158244,0.0,18.933727021394198,11.260202822930976,34.43467161097223,0.0,471.5783687480475,0.0,0.0,0.0
 04/11  02:00:00,11.700000000000001,11.41666667,0.0,177.97553293920691,0.0,18.919160250361,10.77206264339067,36.63668068538552,0.0,500.9035963610113,0.0,0.0,0.0
 04/11  03:00:00,11.35,11.42222222,0.0,175.5186783673207,0.0,18.927002608719217,10.608731075514024,39.80651473006869,0.0,541.383880804097,0.0,0.0,0.0
 04/11  04:00:00,11.1,11.42222222,0.0,173.14321557818292,0.0,18.926856291844356,10.261566182203444,40.938471747382536,0.0,554.3072246401376,0.0,0.0,0.0
 04/11  05:00:00,10.808333333333332,11.42777778,0.0,239.94870182984087,0.0,18.933267301711528,9.818688602292177,40.38101788272401,0.0,544.0412192291025,0.0,0.0,0.0
 04/11  06:00:00,10.25,11.42777778,0.0,350.81937119111103,0.0,18.922335619409413,8.84467966596066,41.37957441559377,0.0,551.7242706011745,0.0,0.0,0.0
 04/11  07:00:00,10.0,11.433333329999998,0.0,615.7041298037913,0.0,18.924229774552668,9.162147684491044,41.414286966037785,0.0,550.4455490939403,0.0,0.0,0.0
 04/11  08:00:00,10.641666666666667,11.433333329999998,0.0,503.07982309103926,0.0,18.924737619703013,12.066924367659263,34.99346124328776,0.0,472.6924434197313,0.0,0.0,0.0
 04/11  09:00:00,11.450000000000001,11.43888889,0.0,352.2615198338554,0.0,18.924777890685792,15.59985562907505,26.25766892059465,0.0,362.0219796391049,0.0,0.0,0.0
 04/11  10:00:00,12.341666666666669,11.43888889,0.0,380.0799665517582,0.0,18.924867820907405,18.317373500976455,15.900983860649811,0.0,223.43854340819152,0.0,0.0,0.0
 04/11  11:00:00,13.441666666666668,11.43888889,0.0,390.502197413572,0.0,18.92470973033889,22.9592455672732,4.113120113559741,0.0,59.1089451821939,0.0,0.0,0.0
 04/11  12:00:00,14.191666666666668,11.44444444,0.0,455.4969767097864,0.0,19.037595422517754,30.669352134841773,0.0,0.0,0.0,0.0,0.0,0.0
 04/11  13:00:00,15.391666666666666,11.450000000000001,0.0,504.70831391434893,0.0,19.63483439319065,32.218894321813025,0.0,0.0,0.0,0.0,0.0,0.0
 04/11  14:00:00,16.741666666666667,11.450000000000001,0.0,582.6931738108037,0.0,20.368628750216043,31.144169466734525,0.0,0.0,0.0,0.0,0.0,0.0
 04/11  15:00:00,17.55,11.45555556,0.0,648.1720831567355,0.0,20.791124104977005,30.735493434188157,0.0,0.0,0.0,0.0,0.0,0.0
 04/11  16:00:00,17.45,11.46111111,0.0,748.2026114890579,0.0,20.993643330797187,28.407798642650167,0.0,0.0,0.0,0.0,0.0,0.0
 04/11  17:00:00,17.841666666666665,11.46666667,0.0,846.7790507962451,0.0,20.996242969136553,25.39894099685814,0.0,0.0,0.0,0.0,0.0,0.0
 04/11  18:00:00,17.366666666666667,11.46666667,0.0,550.0914885304566,0.0,20.723352078132542,21.652833729230096,0.0,0.0,0.0,0.0,0.0,0.0
 04/11  19:00:00,16.349999999999998,11.46666667,0.0,471.5150825337584,0.0,20.26403181028128,18.48786244207841,0.0,0.0,0.0,0.0,0.0,0.0
 04/11  20:00:00,15.108333333333334,11.47222222,0.0,434.9054321090685,0.0,19.78975567512658,16.48164232133203,0.0,0.0,0.0,0.0,0.0,0.0
 04/11  21:00:00,14.4,11.47222222,0.0,384.09586616469124,0.0,19.300428224329636,14.846464514826906,0.0,0.0,0.0,0.0,0.0,0.0
 04/11  22:00:00,14.108333333333334,11.47222222,0.0,337.6592973045966,0.0,18.962600322946784,13.591160262421427,0.6782502204331334,0.0,9.651457092684808,0.0,0.0,0.0
 04/11  23:00:00,13.549999999999999,11.477777779999998,0.0,230.80970253771332,0.0,18.91867739370962,12.212932082125391,5.978787195668592,0.0,84.24319714463442,0.0,0.0,0.0
 04/11  24:00:00,12.366666666666667,11.477777779999998,0.0,208.5158146914753,0.0,18.923574613937568,11.572478249364918,12.256337797352655,0.0,169.4255699785573,0.0,0.0,0.0
 04/12  01:00:00,11.35,11.477777779999998,0.0,165.96584236909413,0.0,18.915104002237552,10.851201035290943,18.63346377581382,0.0,253.44614972648276,0.0,0.0,0.0
 04/12  02:00:00,10.808333333333332,11.47222222,0.0,153.58546555474553,0.0,18.928589770515007,10.809277654084276,23.970242211665123,0.0,323.681334477555,0.0,0.0,0.0
 04/12  03:00:00,10.600000000000001,11.47222222,0.0,151.46530247956403,0.0,18.92283990116713,10.146723429169512,27.103558133404267,0.0,364.32202210235533,0.0,0.0,0.0
 04/12  04:00:00,10.600000000000001,11.47222222,0.0,149.41537711986692,0.0,18.926882739941252,10.042570321737015,29.439535574762473,0.0,395.57943210301954,0.0,0.0,0.0
 04/12  05:00:00,10.600000000000001,11.46666667,0.0,207.06572679504822,0.0,18.92479523238376,9.254631307822772,31.717781075974205,0.0,425.3949410117585,0.0,0.0,0.0
 04/12  06:00:00,9.258333333333333,11.46111111,0.0,302.7424925223543,0.0,18.917124208356014,8.851412847029378,36.873167728292,0.0,485.01424434064376,0.0,123.88733549660934,0.0
 04/12  07:00:00,8.941666666666668,11.46111111,0.0,531.3269967967775,0.0,18.925425289191104,10.247163218038683,34.84206138118611,0.0,457.99242994887067,0.0,152.23954735175153,0.0
 04/12  08:00:00,10.1,11.46111111,0.0,434.1369151400649,0.0,18.924695638079527,14.14938283737826,23.20287171246847,0.0,312.77361247792356,0.0,54.14107823583358,0.0
 04/12  09:00:00,11.241666666666667,11.46111111,0.0,303.98700668133534,0.0,18.92462453963623,18.89718614603316,11.696565914399308,0.0,162.03286239888777,0.0,0.0,0.0
 04/12  10:00:00,12.341666666666669,11.46666667,0.0,327.99316651476823,0.0,18.924637254475957,23.89043605175898,2.300479558434564,0.0,32.66993026669621,0.0,0.0,0.0
 04/12  11:00:00,13.733333333333334,11.46666667,0.0,336.98711727078285,0.0,19.147490766362612,26.88593026062861,0.0,0.0,0.0,0.0,0.0,0.0
 04/12  12:00:00,14.75,11.46666667,0.0,393.07490232743316,0.0,19.672044304990155,29.476134603242915,0.0,0.0,0.0,0.0,0.0,0.0
 04/12  13:00:00,15.35,11.46666667,0.0,435.5422348327165,0.0,20.233724295024533,32.072050599133426,0.0,0.0,0.0,0.0,0.0,0.0
 04/12  14:00:00,16.883333333333333,11.47222222,0.0,502.83991792216597,0.0,20.831580949331904,32.64808006304772,0.0,0.0,0.0,0.0,0.0,0.0
 04/12  15:00:00,17.45,11.47222222,0.0,559.3454870295054,0.0,21.401332632782438,32.83514405749134,0.0,0.0,0.0,0.0,0.0,0.0
 04/12  16:00:00,17.55,11.47222222,0.0,645.6676629482296,0.0,21.49355474386421,29.214629588031965,0.0,0.0,0.0,0.0,0.0,0.0
 04/12  17:00:00,17.45,11.477777779999998,0.0,730.7350206557352,0.0,21.581148039776764,26.47005688739553,0.0,0.0,0.0,0.0,0.0,0.0
 04/12  18:00:00,17.2,11.477777779999998,0.0,474.70602261105165,0.0,21.427117171961132,24.997844783361415,0.0,0.0,0.0,0.0,0.0,0.0
 04/12  19:00:00,16.908333333333335,11.48333333,0.0,406.897859897226,0.0,21.134692377849984,20.861133182677055,0.0,0.0,0.0,0.0,0.0,0.0
 04/12  20:00:00,15.708333333333334,11.48333333,0.0,375.3052577489684,0.0,20.567750058306302,17.585443273116624,0.0,0.0,0.0,0.0,0.0,0.0
 04/12  21:00:00,14.358333333333334,11.48333333,0.0,331.45872046753607,0.0,19.89778216864065,15.98017056327369,0.0,0.0,0.0,0.0,0.0,0.0
 04/12  22:00:00,13.9,11.48333333,0.0,291.38589737011176,0.0,19.4370845559297,15.759306890393455,0.0,0.0,0.0,0.0,0.0,0.0
 04/12  23:00:00,12.616666666666667,11.48888889,0.0,199.17915138883586,0.0,19.0597368188633,15.008068672644491,0.9126532669967246,0.0,12.609480686082925,0.0,0.0,0.0
 04/12  24:00:00,11.35,11.48888889,0.0,179.9404555560815,0.0,18.920612643589088,14.0595258487876,7.521238334737737,0.0,103.18969646856142,0.0,0.0,0.0
 04/13  01:00:00,10.808333333333332,11.48888889,0.0,240.89509995760866,0.0,18.9340071867732,14.103793880988533,9.27084906014634,0.0,126.3308860747524,0.0,0.0,0.0
 04/13  02:00:00,10.600000000000001,11.48888889,0.0,222.92530528399857,0.0,18.923816718109823,13.829032995515853,11.80057286447377,0.0,160.22631542004987,0.0,0.0,0.0
 04/13  03:00:00,10.25,11.49444444,0.0,219.84794377013694,0.0,18.919140487476813,13.71612817295541,15.765685657318121,0.0,212.93596181066695,0.0,0.0,0.0
 04/13  04:00:00,9.65,11.49444444,0.0,216.87253047194955,0.0,18.9224373810171,13.655032206850029,19.514932475885796,0.0,261.5670641727963,0.0,173.24951591550806,0.0
 04/13  05:00:00,9.4,11.49444444,0.0,300.5505123346804,0.0,18.920512276019906,13.275285261361368,22.59809945846958,0.0,301.662292264197,0.0,169.02320309585812,0.0
 04/13  06:00:00,9.75,11.49444444,0.0,439.4228472350337,0.0,18.92940861304992,13.114247535660448,22.08701420652704,0.0,295.93692971017504,0.0,140.9143985797434,0.0
 04/13  07:00:00,10.350000000000001,11.5,0.0,771.2073049277677,0.0,18.923742310278808,14.510760507294544,17.18315773539996,0.0,232.87607114049888,0.0,0.0,0.0
 04/13  08:00:00,11.241666666666667,11.5,0.0,630.1384313488642,0.0,18.916001558908377,16.517097792240033,16.459744099874413,0.0,226.98974882915965,0.0,0.0,0.0
 04/13  09:00:00,12.341666666666669,11.5,0.0,441.2292271409645,0.0,18.93166710050424,17.898004726360057,10.675541697123101,0.0,149.7945746249391,0.0,0.0,0.0
 04/13  10:00:00,12.799999999999999,11.5,0.0,476.07354323711826,0.0,18.93130624391416,19.13884437799601,4.928302082231285,0.0,69.92397892693641,0.0,0.0,0.0
 04/13  11:00:00,13.091666666666667,11.50555556,0.0,489.12802863879284,0.0,18.933795796747415,21.018595453512788,0.6904100132309884,0.0,9.8342590319446,0.0,0.0,0.0
 04/13  12:00:00,13.941666666666668,11.50555556,0.0,570.5379886326974,0.0,19.058628780762344,22.38895236082803,0.0,0.0,0.0,0.0,0.0,0.0
 04/13  13:00:00,14.108333333333334,11.51111111,0.0,632.178216301004,0.0,18.98216592766174,19.708739915351654,0.6211795920486235,0.0,8.950061732178717,0.0,0.0,0.0
 04/13  14:00:00,14.191666666666668,11.51111111,0.0,729.8590514857223,0.0,18.914442310758243,17.21995985899967,4.476386430218717,0.0,64.58953025738678,0.0,0.0,0.0
 04/13  15:00:00,12.475,11.51666667,0.0,811.8754141539051,0.0,18.941265990313074,16.960421020143055,6.576797199331144,0.0,92.64225457998806,0.0,0.0,0.0
 04/13  16:00:00,11.741666666666667,11.522222220000002,0.0,937.1698054555436,0.0,18.93370583864005,17.178709390155305,3.072239705958897,0.0,42.71189026486095,0.0,0.0,0.0
 04/13  17:00:00,12.841666666666669,11.522222220000002,0.0,1060.6428607876526,0.0,18.921775352939722,16.93350790149856,3.3331996998405606,0.0,47.12513982782168,0.0,0.0,0.0
 04/13  18:00:00,13.299999999999999,11.52777778,0.0,689.0234347924053,0.0,18.916313464697357,15.374771615445008,7.953618654165342,0.0,112.65750897569205,0.0,0.0,0.0
 04/13  19:00:00,13.008333333333335,11.52777778,0.0,590.6016517211518,0.0,18.94270446958402,14.207169444384606,10.444034864046536,0.0,146.95555565972754,0.0,0.0,0.0
 04/13  20:00:00,12.450000000000001,11.53333333,0.0,544.7458120869916,0.0,18.92882141831097,13.56413448686296,10.525872694327953,0.0,146.52038945381605,0.0,0.0,0.0
 04/13  21:00:00,11.908333333333331,11.53333333,0.0,481.103704588054,0.0,18.87575236874363,13.527663291960414,21.06948543837392,0.0,290.6841768462105,0.0,0.0,0.0
 04/13  22:00:00,11.35,11.52777778,0.0,422.93904499400725,0.0,18.912719368398083,13.339177583030187,35.608993469557596,0.0,487.7922838178615,0.0,0.0,0.0
 04/13  23:00:00,11.1,11.52777778,0.0,289.10335342726097,0.0,18.93643729679934,13.283940426739713,36.65905773248517,0.0,500.52699779679,0.0,0.0,0.0
 04/13  24:00:00,11.1,11.52777778,0.0,261.17888722668795,0.0,18.93048418884788,13.353859274802659,34.60251569397897,0.0,472.4855861901481,0.0,0.0,0.0
 04/14  01:00:00,10.808333333333332,11.52777778,0.0,305.9909188165747,0.0,18.942191889142066,13.244303591547599,31.172191862449708,0.0,423.93212818934654,0.0,0.0,0.0
 04/14  02:00:00,10.600000000000001,11.52777778,0.0,283.1652408177663,0.0,18.91666539293816,13.076850997391077,30.869958282439768,0.0,418.2433407742622,0.0,0.0,0.0
 04/14  03:00:00,9.608333333333333,11.522222220000002,0.0,279.25630004926165,0.0,18.93636090737853,12.930654141762885,31.984241815026873,0.0,427.8212452017062,0.0,104.49489096284026,0.0
 04/14  04:00:00,8.549999999999999,11.522222220000002,0.0,275.47685642781965,0.0,18.905276974664876,12.502082362784108,36.32143812776383,0.0,478.58481969398446,0.0,150.2116620816797,0.0
 04/14  05:00:00,7.658333333333334,11.51666667,0.0,381.7667002619178,0.0,18.938659822183556,12.240407632670896,39.69111044177179,0.0,517.3961959523339,0.0,145.59261634748574,0.0
 04/14  06:00:00,7.2,11.51111111,0.0,558.1657775442701,0.0,18.89877769251411,12.09408670864125,41.69695755718481,0.0,540.089785924,0.0,142.84306128737555,0.0
 04/14  07:00:00,7.2,11.51111111,0.0,979.6066083304671,0.0,18.932564275760154,13.024378367223328,39.96344499287823,0.0,518.8766668676066,0.0,145.21930831354652,0.0
 04/14  08:00:00,7.841666666666666,11.50555556,0.0,800.4174332479355,0.0,18.92724596396432,14.639625676162765,30.506314879726123,0.0,400.83030858922484,0.0,158.18285860455828,0.0
 04/14  09:00:00,8.941666666666668,11.50555556,0.0,560.4602860139103,0.0,18.922725857633644,16.535088798690442,23.9467970956463,0.0,320.611995609561,0.0,167.1744488292129,0.0
 04/14  10:00:00,9.75,11.50555556,0.0,604.7203988168418,0.0,18.92485928810317,19.323128003471304,12.994950995867493,0.0,176.79184542085298,0.0,150.65392009764457,0.0
 04/14  11:00:00,11.283333333333333,11.50555556,0.0,621.3025293103177,0.0,18.924717486652224,24.03645218505962,3.0265802354985087,0.0,42.3202340337753,0.0,0.0,0.0
 04/14  12:00:00,13.191666666666668,11.50555556,0.0,724.7114756265323,0.0,19.109888552583428,26.49179133592284,0.0,0.0,0.0,0.0,0.0,0.0
 04/14  13:00:00,14.191666666666668,11.51111111,0.0,803.0084185847207,0.0,19.66715688608674,27.77500616942844,0.0,0.0,0.0,0.0,0.0,0.0
 04/14  14:00:00,14.75,11.51111111,0.0,927.0850333195248,0.0,20.280048121980002,28.717749943444485,0.0,0.0,0.0,0.0,0.0,0.0
 04/14  15:00:00,15.0,11.51111111,0.0,1031.264247322827,0.0,20.414106985078202,26.133183092252263,0.0,0.0,0.0,0.0,0.0,0.0
 04/14  16:00:00,14.65,11.51111111,0.0,1190.416284552719,0.0,20.12223588627374,22.07725232179143,0.0,0.0,0.0,0.0,0.0,0.0
 04/14  17:00:00,14.108333333333334,11.51111111,0.0,1347.254815750781,0.0,19.741507475663944,18.784779969176974,0.0,0.0,0.0,0.0,0.0,0.0
 04/14  18:00:00,13.549999999999999,11.51111111,0.0,875.2146221960589,0.0,19.36143969228211,16.592059658139018,0.0,0.0,0.0,0.0,0.0,0.0
 04/14  19:00:00,13.008333333333335,11.51111111,0.0,750.1968371151748,0.0,19.06434737995526,14.86657098230856,0.0,0.0,0.0,0.0,0.0,0.0
 04/14  20:00:00,12.158333333333331,11.50555556,0.0,691.9496145472132,0.0,18.9228965720972,13.882755077266614,3.391545659343128,0.0,46.96410068661262,0.0,0.0,0.0
 04/14  21:00:00,11.058333333333332,11.50555556,0.0,611.1098342758415,0.0,18.916882754653873,12.518289445547019,9.772246991034672,0.0,132.9496008248233,0.0,0.0,0.0
 04/14  22:00:00,9.9,11.51111111,0.0,537.2276439159397,0.0,18.921295323708865,12.04965277524868,16.72357356397953,0.0,223.8135200520933,0.0,87.70261673800941,0.0
 04/14  23:00:00,9.4,11.50555556,0.0,367.2262356674241,0.0,18.92093573733037,12.352726462923782,21.928966864728494,0.0,291.9345845078205,0.0,169.9404299846216,0.0
 04/14  24:00:00,8.758333333333333,11.50555556,0.0,331.75588748815716,0.0,18.929614533151977,12.221791214851065,25.063714677885628,0.0,330.9595481873287,0.0,165.64341170959682,0.0
 04/15  01:00:00,8.299999999999999,11.50555556,0.0,236.28748672185756,0.0,18.920707134295238,12.262886858737673,27.830077048158817,0.0,365.41136941626064,0.0,161.85136514989836,0.0
 04/15  02:00:00,8.299999999999999,11.50555556,0.0,218.66140125526923,0.0,18.929835575580658,12.365778747135055,29.583972201154427,0.0,388.6029020794749,0.0,159.44717828253144,0.0
 04/15  03:00:00,8.008333333333333,11.50555556,0.0,215.6429005967963,0.0,18.91710377916554,12.35298571863928,32.1445688071962,0.0,420.67861990331744,0.0,155.93718926046515,0.0
 04/15  04:00:00,6.808333333333334,11.5,0.0,212.7243981851191,0.0,18.922762302327396,12.238151972619141,37.1362596566267,0.0,479.2296653946325,0.0,149.09472917061365,0.0
 04/15  05:00:00,6.45,11.5,0.0,294.80186689154453,0.0,18.92589656247953,12.064607144052216,38.9648401544737,0.0,500.5843883980877,0.0,146.58816587272307,0.0
 04/15  06:00:00,5.358333333333334,11.5,0.0,431.0179833446188,0.0,18.918857043356933,12.351507387942148,44.079202829244814,0.0,531.0046017120098,13.24859908694012,139.50009051478023,0.0
 04/15  07:00:00,5.391666666666667,11.5,0.0,756.4563822800324,0.0,18.92403617426487,13.874274850854468,37.2163657245035,0.0,445.7095226635543,13.740410119237731,148.9113428704778,0.0
 04/15  08:00:00,7.383333333333333,11.49444444,0.0,618.085740459139,0.0,18.924673997638763,16.957940370312595,19.13500043345307,0.0,251.4517761730108,0.0,173.77031536315386,0.0
 04/15  09:00:00,9.641666666666667,11.49444444,0.0,432.78981252716494,0.0,18.924607181106115,21.95273563989296,5.911540500221893,0.0,80.56625753254305,0.0,126.45722199571026,0.0
 04/15  10:00:00,11.533333333333331,11.49444444,0.0,466.9676595583041,0.0,19.188194260509317,28.44947119269483,0.0,0.0,0.0,0.0,0.0,0.0
 04/15  11:00:00,12.550000000000002,11.49444444,0.0,479.7724511316972,0.0,20.123447847109485,36.16614280199477,0.0,0.0,0.0,0.0,0.0,0.0
 04/15  12:00:00,13.733333333333334,11.48888889,0.0,559.6252785427645,0.0,20.91816271652883,41.80105829008682,0.0,0.0,0.0,0.0,0.0,0.0
 04/15  13:00:00,15.1,11.48888889,0.0,620.0865103373102,0.0,21.690133451768858,42.09895301984428,4.0498522489070545,35.231537435352784,0.0,0.0,0.0,0.0
 04/15  14:00:00,16.241666666666667,11.48888889,0.0,715.8989990543936,0.0,21.78358398545377,40.37793428697001,20.389345496566712,177.10635327717964,0.0,0.0,0.0,0.0
 04/15  15:00:00,17.341666666666665,11.48888889,0.0,796.346630443922,0.0,21.77785317925002,38.076104557984294,27.459920430337572,237.37701700070184,0.0,0.0,0.0,0.0
 04/15  16:00:00,17.45,11.48888889,0.0,919.2445093390052,0.0,21.777637009510272,32.363654850851475,20.691399984950625,177.2165572781673,0.0,0.0,0.0,0.0
 04/15  17:00:00,17.2,11.48888889,0.0,1040.3558890533577,0.0,21.777746047254666,25.899878610675575,9.576156461237638,81.13906418505582,0.0,0.0,0.0,0.0
 04/15  18:00:00,16.908333333333335,11.48888889,0.0,675.8444473474516,0.0,21.748619017356532,20.65494474705272,0.9546854440626458,8.048840762109819,0.0,0.0,0.0,0.0
 04/15  19:00:00,15.708333333333334,11.48888889,0.0,579.305182892995,0.0,21.207090826048468,17.291280825594264,0.0,0.0,0.0,0.0,0.0,0.0
 04/15  20:00:00,14.008333333333333,11.48888889,0.0,534.3264303132083,0.0,20.468013206020235,14.990450651694694,0.0,0.0,0.0,0.0,0.0,0.0
 04/15  21:00:00,13.008333333333335,11.48888889,0.0,471.9016087487492,0.0,19.85606892460446,13.353502240971624,0.0,0.0,0.0,0.0,0.0,0.0
 04/15  22:00:00,13.091666666666667,11.48888889,0.0,414.84946765526826,0.0,19.36018220468352,13.353219389685409,0.0,0.0,0.0,0.0,0.0,0.0
 04/15  23:00:00,13.299999999999999,11.48888889,0.0,283.5736583940871,0.0,18.990927613595048,13.22092243671122,1.0133521495256261,0.0,14.272289965198746,0.0,0.0,0.0
 04/15  24:00:00,12.658333333333333,11.48333333,0.0,256.183304925943,0.0,18.927819390622542,12.608465904846229,4.517211063615964,0.0,62.90268515875932,0.0,0.0,0.0
 04/16  01:00:00,11.908333333333331,11.48333333,0.0,287.50250847437843,0.0,18.919067879862407,12.489749512347956,8.43582701579002,0.0,116.14678167342295,0.0,0.0,0.0
 04/16  02:00:00,11.700000000000001,11.48888889,0.0,266.05599068990887,0.0,18.922199240957145,12.375492793816862,12.553603276491637,0.0,172.33601210705763,0.0,0.0,0.0
 04/16  03:00:00,11.35,11.48888889,0.0,262.3832337310773,0.0,18.93186260737966,12.324050528752162,14.404241260725234,0.0,196.78432703521534,0.0,0.0,0.0
 04/16  04:00:00,11.1,11.48888889,0.0,258.8321495158838,0.0,18.912220651732696,11.996808843734982,17.839028095197715,0.0,242.59137782108223,0.0,0.0,0.0
 04/16  05:00:00,11.1,11.48888889,0.0,358.6998084838005,0.0,18.922228716987675,12.332463469932856,21.73601258230023,0.0,295.82198925302356,0.0,0.0,0.0
 04/16  06:00:00,11.1,11.48888889,0.0,524.4406004242406,0.0,18.917972308599172,12.588960435073725,22.943134629222772,0.0,312.4741038750958,0.0,0.0,0.0
 04/16  07:00:00,11.1,11.48888889,0.0,920.4173715426995,0.0,18.94276391029114,13.235064105682532,18.64387993956227,0.0,254.33966704762466,0.0,0.0,0.0
 04/16  08:00:00,11.450000000000001,11.48888889,0.0,752.0550635143219,0.0,18.92472672139128,15.418286429283368,8.978992395490105,0.0,123.65211950510928,0.0,0.0,0.0
 04/16  09:00:00,12.633333333333333,11.49444444,0.0,526.5964714000479,0.0,18.927385843249752,19.178041152178167,2.3459099752673453,0.0,32.98094006293321,0.0,0.0,0.0
 04/16  10:00:00,13.65,11.49444444,0.0,568.1823246842418,0.0,19.166927747944854,24.159847943489336,0.0,0.0,0.0,0.0,0.0,0.0
 04/16  11:00:00,14.191666666666668,11.48888889,0.0,583.7625390617203,0.0,19.739295179190076,28.7446922578782,0.0,0.0,0.0,0.0,0.0,0.0
 04/16  12:00:00,15.1,11.48888889,0.0,680.9233684732158,0.0,20.51854840652079,30.67556195357598,0.0,0.0,0.0,0.0,0.0,0.0
 04/16  13:00:00,15.891666666666666,11.48888889,0.0,754.4894977995845,0.0,21.14810319424048,32.54683054568988,0.0,0.0,0.0,0.0,0.0,0.0
 04/16  14:00:00,17.383333333333336,11.48888889,0.0,871.0692254504196,0.0,21.715848312190555,33.44786520726509,2.8851172513436225,25.468048028826814,0.0,0.0,0.0,0.0
 04/16  15:00:00,18.650000000000002,11.48888889,0.0,968.9537818701909,0.0,21.77775241256421,30.55060043703487,10.126094574945135,89.53093790659749,0.0,0.0,0.0,0.0
 04/16  16:00:00,18.900000000000002,11.48333333,0.0,1118.4896246637154,0.0,21.778398301516017,27.63248486116831,11.159121634266805,98.81160977599511,0.0,0.0,0.0,0.0
 04/16  17:00:00,18.900000000000002,11.48333333,0.0,1265.8517467792083,0.0,21.77764219981404,24.511788922926957,4.597437852027597,40.599604884791724,0.0,0.0,0.0,0.0
