Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,-5.6,8.822222222,0.0,449.71410205278596,0.0,18.721178932087142,-4.023665685774307,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  02:00:00,-6.5,8.822222222,0.0,449.71410205278596,0.0,18.53401867530518,-4.065358478212749,9.584109606427925,0.0,156.88554772866527,3.896292643257496,189.7772622083989,0.0
 01/01  03:00:00,-6.5,8.827777778,0.0,449.71410205278596,0.0,18.55802063771911,-3.1825141400396597,26.32668003062763,0.0,429.2749714214866,10.70266592283264,171.91931987204384,0.0
 01/01  04:00:00,-6.6,8.827777778,0.0,449.71410205278596,0.0,18.570735459655644,-2.5407310534984378,39.31782324198852,0.0,641.014831126042,15.809846626256704,158.06299036391354,0.0
 01/01  05:00:00,-7.1,8.833333333,0.0,449.71410205278596,0.0,18.603777479656326,-1.3822631482448309,48.20411332719348,0.0,782.786990115192,19.972956288732625,148.55052513958407,0.0
 01/01  06:00:00,-7.5,8.833333333,0.0,449.71410205278596,0.0,19.69002535583876,1.354657054029029,93.63039154794197,0.0,1542.759072640767,38.67251931998439,100.02996830147136,0.0
 01/01  07:00:00,-7.4,8.838888889,0.0,449.71410205278596,0.0,19.701480914015836,1.3501784999677868,87.29097366316499,0.0,1446.6964063339362,36.446392772790546,106.79611467160947,0.0
 01/01  08:00:00,-7.1,8.844444444,0.0,449.71410205278596,0.0,19.72559980147017,2.360560175067693,88.943942484134,0.0,1477.6103843555372,36.8553312916351,105.06225451306975,0.0
 01/01  09:00:00,-8.5,8.85,0.0,449.71410205278596,0.0,19.72656952494309,3.3019331773051377,89.02886918365417,0.0,1460.2630213172429,39.63184440458408,104.78253458606774,0.0
 01/01  10:00:00,-4.2,8.85,0.0,449.71410205278596,0.0,19.728740713699597,5.23889778268617,51.00189901432875,0.0,878.8115688744363,11.01924724245208,145.85321476462536,0.0
 01/01  11:00:00,-3.0,8.855555556,0.0,449.71410205278596,0.0,19.730586515120436,5.9803370012874275,38.24740674195492,0.0,667.2058422452593,6.93334943619443,159.4308423872904,0.0
 01/01  12:00:00,-1.7,8.861111111,0.0,449.71410205278596,0.0,19.724079052189015,7.851330859435519,29.253196924944714,0.0,517.3655614108943,4.046511297958158,168.9975122172156,0.0
 01/01  13:00:00,-0.5,8.861111111,0.0,449.71410205278596,0.0,19.7250916809863,8.6885117834563,23.71232464881165,0.0,425.50019556537734,1.8909985402645515,174.88956852257755,0.0
 01/01  14:00:00,-0.1,8.861111111,0.0,449.71410205278596,0.0,19.72363246834211,11.254000517144995,14.166127104568547,0.0,255.51625840037835,0.8072663589119258,185.00225407212835,0.0
 01/01  15:00:00,0.5,8.861111111,0.0,449.71410205278596,0.0,19.724042634435683,10.536097099139822,11.002461530915529,0.0,199.92897806452888,0.3134260519252692,188.3547762301488,0.0
 01/01  16:00:00,1.1,8.861111111,0.0,449.71410205278596,0.0,19.732772122923784,10.98725164306282,6.2095262826593824,0.0,112.83203963776637,0.6195847911715671,193.42458601087287,0.0
