Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,2316850806.035541,2097836980.014006,25135826.02153957,0.0,0.0,193878000.00000018,193878000.00000018,0.0,0.0,0.0
 August,728900100.0000018,0.0,0.0,0.0,0.0,728900100.0000018,728900100.0000018,0.0,0.0,0.0
 December,47840102788.97644,33011141196.27707,395532307.6994085,0.0,0.0,14433429285.000076,14433429285.000076,0.0,0.0,0.0
