Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.5785448627819525,1.1886974190234492,0.8491990183736623,0.0,0.0,1920379381.6721132,2516200249.380628,1920379381.672114,23009567.708516482,0.0,0.0,572811299.9999994,572811299.9999994,0.0,0.0,0.0
 August,0.286927689685044,0.8894814719768087,0.6481079624926951,0.0,165.99999999999997,0.0,552983399.9999992,0.0,0.0,0.0,0.0,552983399.9999992,552983399.9999992,0.0,0.0,0.0
 December,0.4707528193192808,1.0825065129650067,0.8668184934950248,0.0,3120.0,47016440345.68135,79486495252.07259,47016440345.681534,563340753.3283385,0.0,0.0,31906714153.062675,31906714153.062675,0.0,0.0,0.0
