Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,869947862.8263123,616316529.3810111,0.0,39863333.445300914,0.0,0.0,213768000.00000048,213768000.00000048,0.0,0.0,0.0
 August,487318027.7890799,0.0,221070561.70669642,23516566.08238384,0.0,0.0,242730900.00000027,242730900.00000027,0.0,0.0,0.0
 December,27035866355.637108,11694749565.026196,3428975891.57601,1068334738.3205789,0.0,0.0,10843806160.714317,10843806160.714317,0.0,0.0,0.0
