Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 March,1560499159.98962,912206452.8071443,93374.04923299719,51949333.13324226,0.0,0.0,596250000.000002,596250000.000002,0.0,0.0,0.0
 August,729294984.2227901,25611.77446569659,211595681.45723686,19081790.991089333,0.0,0.0,498591900.0000018,498591900.0000018,0.0,0.0,0.0
 December,46252396838.00254,14677081954.972906,3809704618.258525,1323286884.7711773,0.0,0.0,26442323379.999264,26442323379.999264,0.0,0.0,0.0
