Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,2416972249.260634,1550133586.077042,18573363.183595706,0.0,0.0,848265299.9999996,848265299.9999996,0.0,0.0,0.0
 June,874398600.0000015,0.0,0.0,0.0,0.0,874398600.0000015,874398600.0000015,0.0,0.0,0.0
 December,61864034170.12866,24772260367.859924,296815831.11508155,0.0,0.0,36794957971.15359,36794957971.15359,0.0,0.0,0.0
