Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,7.2,12.710057956988445,0.0,0.0,0.0,200.0,0.0
 01/01  02:00:00,7.2,12.34090750881129,0.0,0.0,0.0,200.0,0.0
 01/01  03:00:00,7.8,11.987321827346411,0.0,0.0,0.0,200.0,0.0
 01/01  04:00:00,6.1,11.687534438403187,0.8903834692859693,21.496459445565183,0.0,194.928452413293,0.0
 01/01  05:00:00,6.7,11.571182873016534,3.012418364888263,72.2047701698086,0.0,182.84152433686512,0.0
 01/01  06:00:00,8.3,13.7728212938467,25.746528969668574,627.8239023589485,0.0,53.34998754310081,0.0
 01/01  07:00:00,8.9,14.337110367636669,25.758830983152066,666.9428968489298,0.0,53.279916333396194,0.0
 01/01  08:00:00,7.8,14.484288643105986,21.177007846729225,547.2499296995859,0.0,79.37758646296189,0.0
 01/01  09:00:00,7.8,14.469348742406064,16.649337389957736,432.9284137617045,0.0,105.16680759131279,0.0
 01/01  10:00:00,8.3,14.29209777545625,5.082585404402363,132.63356744654328,0.0,171.05003110334002,0.0
 01/01  11:00:00,7.8,14.20016466756262,6.875089290889144,177.908018158418,0.0,160.84008328505317,0.0
 01/01  12:00:00,9.4,14.157509242131304,7.597916786639753,200.6819188936607,0.0,156.72292009847777,0.0
 01/01  13:00:00,7.8,14.534565623630234,3.0339374684316582,77.73258799973868,0.0,182.71895337569134,0.0
 01/01  14:00:00,10.0,15.526450472200354,0.0,0.0,0.0,0.0,0.0
 01/01  15:00:00,10.0,16.543090593010028,0.0,0.0,0.0,0.0,0.0
 01/01  16:00:00,7.8,14.773447146428019,0.0,0.0,0.0,200.0,0.0
 01/01  17:00:00,6.7,14.208527100161719,1.2860527226765988,33.04238065811546,0.0,192.67475440969392,0.0
 01/01  18:00:00,5.6,14.21330138572416,7.786753402105348,197.84410680255107,0.0,155.64732299399148,0.0
 01/01  19:00:00,5.6,13.982907439912431,14.106240671265363,357.6708911482716,0.0,119.65206756226632,0.0
 01/01  20:00:00,5.0,15.025373853800643,21.457778909822853,467.6444059178834,56.975112632673095,77.16363879861325,0.0
 01/01  21:00:00,3.9,14.453821315940617,9.560597517915385,228.10185137161918,23.94110906671235,144.56051064458268,0.0
 01/01  22:00:00,3.9,14.152169765947198,11.74699726765968,274.6355656317661,25.991782453691716,132.2447027884433,0.0
 01/01  23:00:00,5.6,14.20276868327344,12.520171268032454,318.4485972491564,0.0,128.68618233616962,0.0
 01/01  24:00:00,5.0,13.170398496724607,0.0,0.0,0.0,200.0,0.0
