Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.1760631462360219,0.0281400732797913,1.2419065256966102,0.0,0.0,475380024.84614426,22060649.013907935,74836770.56385995,0.0,897397377.4919406,572277444.4239117,3487715.106938257,43363017.96108951,0.0,0.0,278269199.9999998,278269199.9999998,0.0,0.0,0.0
 July,0.05975966550418893,0.28046126454705234,1.1143345635039716,0.0,0.0,0.0,0.0,0.0,0.0,685701976.5040675,0.0,373534220.5161458,40319155.987922564,0.0,0.0,271848600.00000066,271848600.00000066,0.0,0.0,0.0
 December,0.13249622482438309,0.1944726360761297,0.808320422711927,0.0,4.0,5428229707.994412,230341048.15826917,1963290806.141055,7185.027034093309,31162938427.50244,7621868747.320803,6733431074.75197,1217667338.7631814,0.0,0.0,15589971266.666973,15589971266.666973,0.0,0.0,0.0
