Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,-19.0,20.516786695971278,-7.6357630003225689,9.800080719088607,817.9151034069367
 01/01  02:00:00,-21.0,20.47872918683378,-9.623587296595183,18.801626458058587,1569.18444750236
 01/01  03:00:00,-19.0,20.48163657548655,-10.124754466327964,25.10544885139659,2095.3017002575518
 01/01  04:00:00,-19.0,20.488163048121199,-10.368978111312938,30.142377633527148,2515.6839648306565
 01/01  05:00:00,-19.0,20.507148155916569,-10.216504045926316,31.95289269794771,2666.789619833167
 01/01  06:00:00,-17.0,20.536403231412274,-9.716269862625019,29.759644423774338,2483.7410368277785
 01/01  07:00:00,-17.0,20.53968732391836,-8.987187022777852,28.750430387489435,2399.511995607752
 01/01  08:00:00,-18.0,20.530534010275596,-8.663477262285598,29.44870844711669,2457.7903085847435
 01/01  09:00:00,-16.6,20.575379697571884,-6.516094326551795,21.820685832069438,1821.155255791316
 01/01  10:00:00,-15.2,20.563440848273868,-3.5656350455570648,19.373866921034375,1616.943657948129
 01/01  11:00:00,-13.8,20.59801950010019,0.5150381278462444,10.05155823862006,838.9034265940562
 01/01  12:00:00,-12.4,20.59470700064643,4.599336002116601,3.6121986778513106,301.47423677505346
 01/01  13:00:00,-11.0,20.643235878553939,1.6155414452139039,0.0,0.0
 01/01  14:00:00,-9.0,20.723600531661764,1.1526219197252806,0.0,0.0
 01/01  15:00:00,-14.0,20.610051377025639,-1.346391468767076,0.0,0.0
 01/01  16:00:00,-15.0,20.549971066081058,0.2799493411052152,1.3560145028595832,113.17302113312052
 01/01  17:00:00,-16.0,20.504609752014404,-2.078796116807251,9.05090539038918,755.3889024492672
 01/01  18:00:00,-17.0,20.514302212697545,-4.424404756601215,11.247561145688577,938.7218739568975
