Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,3525640939.0527005,3208652760.164177,38445378.88853553,0.0,0.0,278542800.0,278542800.0,0.0,0.0,0.0
 July,325877264.8746251,67215602.16152614,805362.7130997868,0.0,0.0,257856299.9999993,257856299.9999993,0.0,0.0,0.0
 December,84997920819.7328,68664361040.91568,822721451.6428063,0.0,0.0,15510838327.174078,15510838327.174078,0.0,0.0,0.0
