Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.18506003660106815,6.811858865819924e-9,0.0000016429605465009668,0.0,3.6666666666666665,1341561735.94505,1842221236.6238582,1341561735.945049,16074300.678808814,0.0,0.0,484585199.9999998,484585199.9999998,0.0,0.0,0.0
 July,0.1205711975209748,5.292201852312539e-9,3.106817495094028e-7,0.0,167.99999999999997,0.0,1165039200.000003,0.0,0.0,0.0,0.0,1165039200.000003,1165039200.000003,0.0,0.0,0.0
 December,0.15116790771686253,1.0875464434385571e-8,8.378619901975397e-7,0.8333333333333333,4705.0,16636937559.030823,51930520873.209854,16636937559.030754,199340164.17816514,0.0,0.0,35094243149.99973,35094243149.99973,0.0,0.0,0.0
