Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,-19.0,20.48726027544477,0.8486659333548775,12.672213188663987,1057.6233867556107
 01/01  02:00:00,-21.0,20.467365249255935,-1.7281716375549845,18.973553826077,1583.5335120684673
 01/01  03:00:00,-19.0,20.476346840371688,-2.9769656597024829,22.3767319165532,1867.562882802357
 01/01  04:00:00,-19.0,20.48208916977719,-3.5340064626701706,25.30085751667843,2111.6105147716295
 01/01  05:00:00,-19.0,20.49775314758994,-3.356670215393851,26.44735143309774,2207.2969399229039
 01/01  06:00:00,-17.0,20.523670823361419,-2.943389899888019,25.157888464305889,2099.678312312571
 01/01  07:00:00,-17.0,20.528303101461284,-2.321362387376691,24.41929816628099,2038.0355384109519
 01/01  08:00:00,-18.0,20.521653721255228,-1.450360460045085,24.584529165674036,2051.8257238010949
 01/01  09:00:00,-16.6,20.571909951370097,0.9871428570861,18.5297555377503,1546.49409032355
 01/01  10:00:00,-15.2,20.560492066153797,3.6400210385133198,16.274116616558286,1358.2383815841375
 01/01  11:00:00,-13.8,20.590807281203469,6.924029800984668,9.608753807150026,801.9469521795734
 01/01  12:00:00,-12.4,20.588603398897868,9.988852420477676,4.970010861623198,414.79729242436079
 01/01  13:00:00,-11.0,20.583934532571204,11.293567417530677,1.772539747111003,147.93623359931159
 01/01  14:00:00,-9.0,20.56402826510453,11.410656999392423,0.9592615336501639,80.0600034815567
 01/01  15:00:00,-14.0,20.545155236123809,10.980714610849402,1.8384060642291358,153.4334388898535
 01/01  16:00:00,-15.0,20.536027628113734,7.219844952631798,3.079752277988877,257.0362403253024
 01/01  17:00:00,-16.0,20.483867408864538,5.3151561631512129,8.710426298068459,726.9725046678722
 01/01  18:00:00,-17.0,20.496737009997575,2.4683496765008408,10.850488817804353,905.5822026183884
 01/01  19:00:00,-17.0,20.507960293487597,1.3617325615832495,11.7514369433945,980.7753668819253
