Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,8.975,19.358879916980026,14.82193016644088,0.502023584788431,41.89890716564803
 01/01  02:00:00,10.600000000000001,19.34768541829538,20.42132690588664,2.1281828972867785,177.61822421653176
 01/01  03:00:00,10.600000000000001,19.34828392042107,22.290260987683514,2.295046254915135,191.54464628605513
 01/01  04:00:00,9.608333333333333,19.341888963812774,22.62590647614738,5.487465443192225,457.984071158545
 01/01  05:00:00,8.9,19.339605293573264,22.841254026227386,7.823904509119238,652.983363000033
 01/01  06:00:00,9.191666666666666,19.33793415762641,23.143978173891274,8.91795308766759,744.2926982907738
 01/01  07:00:00,9.108333333333333,19.334089457484747,22.578738326381313,10.560782335259715,881.403288748157
 01/01  08:00:00,9.191666666666666,19.336389816000665,23.115715422992622,11.37713671823137,949.536256088355
 01/01  09:00:00,9.108333333333333,19.3354726753128,23.433378384698585,10.93212308046011,912.3954012333324
 01/01  10:00:00,8.549999999999999,19.336863438504263,24.023358141771585,11.504080083442465,960.1309540974456
 01/01  11:00:00,8.941666666666668,19.338424116280333,24.285318232470416,10.330146384131956,862.1544036396308
 01/01  12:00:00,9.108333333333333,19.33726727859048,23.711328499944205,10.271451924514794,857.255761844398
 01/01  13:00:00,9.191666666666666,19.33777318482174,23.474317331607566,9.675662849291372,807.5311833395581
 01/01  14:00:00,9.75,19.35005364764908,24.507142106952315,1.4679797889333208,122.5176480971222
 01/01  15:00:00,10.0,19.348994180740743,24.337944366019542,1.3565837363692854,113.22052938313362
 01/01  16:00:00,10.350000000000001,19.346036645646166,23.21707515499718,3.280437508152962,273.7854371418331
 01/01  17:00:00,10.25,19.34204105406187,22.422950335807474,5.199852964394768,433.9799229193839
 01/01  18:00:00,9.65,19.33360773837549,21.649808869257942,8.68678589167793,724.9994754662016
 01/01  19:00:00,8.466666666666667,19.328460259535394,20.304622537433648,13.211851787630957,1102.6616444116653
 01/01  20:00:00,7.158333333333334,19.316388368391145,20.76978026558638,15.089434861636937,1259.364798002989
 01/01  21:00:00,6.991666666666667,19.33115501118241,19.618789424907483,19.392613197828126,1618.5082229105783
 01/01  22:00:00,7.2,19.3150932254313,18.199524764672926,24.225093943331373,2021.8272466989758
 01/01  23:00:00,6.908333333333334,19.319787881692978,18.57586011670986,25.063884227382303,2091.8327151825106
 01/01  24:00:00,6.700000000000002,19.31496534130716,19.44406181801837,23.170967743055296,1933.8498345922162
 01/02  01:00:00,6.700000000000002,19.31340878010344,19.72792104192811,23.014184529749198,1920.764701744897
 01/02  02:00:00,6.3500000000000005,19.31062016292019,20.216122430554694,24.52711234794106,2047.0337140453084
 01/02  03:00:00,6.1000000000000005,19.306867692645948,20.612911936940588,26.290695618517436,2194.222439778005
 01/02  04:00:00,5.458333333333333,19.303698530965818,20.862077010878654,28.431582557541386,2372.9009437931413
 01/02  05:00:00,4.650000000000001,19.30112576698598,20.952182249343213,30.615965006508592,2555.2095846951797
 01/02  06:00:00,4.108333333333333,19.300317147694656,20.809980947418364,32.52204303282317,2714.29092807209
 01/02  07:00:00,3.899999999999999,19.300106833582266,20.73546865136365,33.60247451476046,2804.4637799702973
 01/02  08:00:00,4.191666666666666,19.300488391252447,20.449029795925778,34.13962640982821,2849.2944972259015
 01/02  09:00:00,4.108333333333333,19.301320445027017,20.18782199633823,34.90634725253244,2913.285047438739
 01/02  10:00:00,3.899999999999999,19.300752043113594,20.788343849970882,33.95062984248394,2833.5208366455513
 01/02  11:00:00,4.191666666666666,19.299635514899517,20.436296897015556,34.371764968654425,2868.6687900291495
 01/02  12:00:00,4.3999999999999995,19.302958460421188,20.434488805992306,33.09892947981269,2762.4378925174374
 01/02  13:00:00,4.3999999999999995,19.300956869940485,20.260210132011775,33.567684020230054,2801.5601639953807
 01/02  14:00:00,4.75,19.302576821236077,20.159621776027034,34.07928949990418,2844.2587764666187
 01/02  15:00:00,4.3583333333333325,19.302214002620616,20.14129929809445,33.788012678908224,2819.948802090499
 01/02  16:00:00,3.899999999999999,19.30296181433948,20.26726068630772,33.247487544276964,2774.83655413474
 01/02  17:00:00,3.899999999999999,19.311783834331475,19.581207504308594,35.62795839500662,2973.5107403829547
 01/02  18:00:00,3.5500000000000003,19.30307582899494,18.780162928987398,37.64092776778865,3141.513239534525
 01/02  19:00:00,3.65,19.30288545457712,18.84729857983855,37.64514174097178,3141.864937894022
 01/02  20:00:00,3.899999999999999,19.302078380975654,18.78788054343646,38.39372404061978,3204.3416446248757
 01/02  21:00:00,4.891666666666667,19.320612350882865,17.463672628930226,45.38430881701771,3787.776111559982
 01/02  22:00:00,5.891666666666666,19.299107906301057,16.573828550267873,49.868543164604205,4162.030477951388
 01/02  23:00:00,6.45,19.29897870223184,16.995816770544987,49.14344395430274,4101.513670735828
 01/02  24:00:00,7.633333333333333,19.30124294703126,17.69967637254818,46.0225496320991,3841.0437138613615
 01/03  01:00:00,8.65,19.29900112725093,17.92412921835374,46.2740512333019,3862.0340469056714
 01/03  02:00:00,8.9,19.296825243297082,17.52686653689747,50.71659173606472,4232.808643448453
 01/03  03:00:00,8.9,19.29987652154388,17.642880457606633,49.45018220116705,4127.114056293287
 01/03  04:00:00,8.9,19.29977626591696,17.956147418223626,46.96523417693817,3919.7202012366483
 01/03  05:00:00,8.9,19.3005427209508,18.08550507013738,45.7704114719236,3820.0002535813765
 01/03  06:00:00,9.191666666666666,19.299200083925914,17.884838710972968,46.60014003318972,3889.2494303423186
 01/03  07:00:00,9.4,19.30036411089031,17.89039818801078,46.867873111855936,3911.5944431028965
 01/03  08:00:00,9.4,19.30369801353389,18.420180956126874,41.967411832924,3502.6017614515918
 01/03  09:00:00,9.75,19.305685044002853,19.09302960028261,36.516191520035,3047.642710223976
 01/03  10:00:00,10.350000000000001,19.30834103017005,19.964937982798627,31.11566087880493,2596.914220889166
 01/03  11:00:00,10.600000000000001,19.32218863329895,21.377742832048018,21.296940827390383,1777.4434781090633
 01/03  12:00:00,11.883333333333333,19.311676319187985,21.5116140900619,17.73620016468759,1480.2639292031956
 01/03  13:00:00,13.091666666666667,19.329480349743957,21.891876538342483,10.835816510133677,904.3576512713465
 01/03  14:00:00,13.299999999999999,19.345440447850073,23.013567680391038,4.0680594494347275,339.52039382379786
 01/03  15:00:00,13.008333333333335,19.343884093292218,23.010217734364186,4.586501500276872,382.7895867804547
 01/03  16:00:00,13.441666666666668,19.341361561418697,22.459592814029723,6.020840482164733,502.4995718631605
 01/03  17:00:00,14.191666666666668,19.3446531101676,23.336189424665193,4.656667919720671,388.6456787719506
