Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,0.0,8.822222222,0.0,449.71410205278596,0.0,19.19058641695502,-0.0006934827535661804,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  02:00:00,0.0,8.822222222,0.0,449.71410205278596,0.0,18.821432551675343,0.6110377212052698,0.0,0.0,0.0,0.0,199.99999999999997,0.0
 01/01  03:00:00,-0.6,8.827777778,0.0,449.71410205278596,0.0,18.661762037212913,0.9471239457721503,1.2761091802609796,0.0,20.540989980348808,1.53160779618276,198.63324159250692,0.0
 01/01  04:00:00,-0.6,8.827777778,0.0,449.71410205278596,0.0,18.604532891590075,1.3947779584125546,6.099464637453956,0.0,98.04113178393033,7.3219664997416185,193.46726833460457,0.0
 01/01  05:00:00,-0.6,8.833333333,0.0,449.71410205278596,0.0,18.600562980904805,1.925331642522257,11.040900931766888,0.0,177.3529579176435,13.25377755573539,188.1748472452701,0.0
 01/01  06:00:00,-1.0,8.833333333,0.0,449.71410205278596,0.0,19.705069193706915,4.91280402549621,44.795733406367916,0.0,730.5703025857547,53.29426144625307,151.9901409412966,0.0
 01/01  07:00:00,-1.0,8.838888889,0.0,449.71410205278596,0.0,19.718092719202442,4.779375460577968,39.783639667953345,0.0,652.8225670029667,47.332237918932286,157.36099891894236,0.0
 01/01  08:00:00,-0.6,8.844444444,0.0,449.71410205278596,0.0,19.723852595043688,5.61532750292486,42.013305383638745,0.0,690.6481200226087,50.450791845539136,154.9990773652754,0.0
 01/01  09:00:00,-0.6,8.85,0.0,449.71410205278596,0.0,19.716710869370168,5.279533736715144,43.6762371616194,0.0,717.9899920525588,52.414414167501405,153.21829255489197,0.0
 01/01  10:00:00,-1.0,8.85,0.0,449.71410205278596,0.0,19.723058055677292,6.036286565139259,43.58988390520311,0.0,725.3649332698669,44.07769949699288,153.37745725151734,0.0
