Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,7.8,20.756197078515108,47.704041878506075,732.5296654061596,0.0,138.38985812391294,0.0
 01/01  02:00:00,8.3,20.69580467754479,38.265823588471235,593.5632288053816,0.0,150.57939060393804,0.0
 01/01  03:00:00,7.2,20.22159426278467,35.256134132336015,539.7631546888451,0.0,154.46642799309063,0.0
 01/01  04:00:00,7.2,20.339772531356324,49.038081454837304,743.7126489527943,0.0,136.66693561400476,0.0
 01/01  05:00:00,7.2,20.456570381188364,62.71649601649519,953.3196180467656,0.0,119.00115660244926,0.0
 01/01  06:00:00,6.7,20.40981476589143,72.8783579689134,1104.4367931515492,0.0,105.87703269260953,0.0
 01/01  07:00:00,6.7,20.52030838287233,78.12190851518429,1182.7742903503151,0.0,99.10494629555014,0.0
 01/01  08:00:00,6.7,20.534603621587124,77.92463199631622,1182.38589354766,0.0,99.35973045717815,0.0
 01/01  09:00:00,7.2,20.626318393330834,70.72424455463941,1079.1542775764858,0.0,108.65908695561319,0.0
 01/01  10:00:00,7.2,20.2830757051729,59.023269558141756,902.2994303249634,0.0,123.77098735723476,0.0
 01/01  11:00:00,7.8,20.29505576795267,65.69067547809554,1003.9217596750871,0.0,115.15998064799193,0.0
 01/01  12:00:00,8.9,20.521058454302484,68.89114984365774,1066.1539887329363,0.0,111.02654306139803,0.0
 01/01  13:00:00,10.0,20.565821887542818,62.2258629502709,979.7497005699304,0.0,0.0,0.0
 01/01  14:00:00,10.0,20.561137869493646,60.182030973783085,948.382522215005,0.0,0.0,0.0
 01/01  15:00:00,10.6,20.411573961460757,49.1838173840376,780.6861253330181,0.0,0.0,0.0
 01/01  16:00:00,10.6,20.33060205962664,49.84119978830104,788.9070776798189,0.0,0.0,0.0
 01/01  17:00:00,10.6,20.255348890028216,63.71755313075086,1006.9613951768528,0.0,0.0,0.0
 01/01  18:00:00,10.0,20.439737086993286,77.51966905821708,1214.3510536163076,0.0,0.0,0.0
 01/01  19:00:00,10.0,20.422124790053743,82.12718101937486,1290.9842456635724,0.0,0.0,0.0
 01/01  20:00:00,9.4,20.652182017460756,83.08596651093842,1296.3644187991506,0.0,92.69382670575838,0.0
 01/01  21:00:00,9.4,20.60676213422305,74.40971288036157,1166.1589252665583,0.0,103.89927588958538,0.0
 01/01  22:00:00,9.4,20.293607924922362,67.76117347690229,1061.0685790245786,0.0,112.48591634573594,0.0
 01/01  23:00:00,8.9,20.204709290127838,79.72069130103867,1233.6412998080532,0.0,97.04010586721914,0.0
 01/01  24:00:00,8.9,20.495106440583704,93.72382200935921,1447.7671743956544,0.0,78.95495342151536,0.0
