Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.7598323584619652,1.0711835443073472,1.0862867242603254,0.0,0.0,3264066081.7234216,3843654210.968088,3264066081.723419,39109329.24466829,0.0,0.0,540478799.9999994,540478799.9999994,0.0,0.0,0.0
 July,0.2896240154731726,0.8159092143085732,0.687876217806845,0.0,152.33333333333334,0.0,507966299.9999984,0.0,0.0,0.0,0.0,507966299.9999984,507966299.9999984,0.0,0.0,0.0
 December,0.4815956322433775,0.9450979469897716,0.8005565418515472,0.0,2710.666666666669,54267041064.26481,82412423153.24075,54267041064.264755,650215872.7729179,0.0,0.0,27495166216.203094,27495166216.203094,0.0,0.0,0.0
