Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),CRAWLSPACE:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,6.1,8.822222222,0.0,539.1498879765395,0.0,18.610251832418967,7.15539989251321,14.630762264819749,23.499902260393572,0.0,450.6954997685183,0.0,180.6837964769424,0.0
 01/01  02:00:00,5.6,8.822222222,0.0,539.1498879765395,0.0,18.61201357264451,7.132304469544389,14.877439563120753,24.04665222825877,0.0,459.1917962465073,0.0,180.2343846649916,0.0
 01/01  03:00:00,5.6,8.827777778,0.0,539.1498879765395,0.0,18.610521303201907,7.270802008711468,14.130859458706137,29.31442936374378,0.0,559.2623955170124,0.0,175.9044323896312,0.0
 01/01  04:00:00,5.6,8.827777778,0.0,539.1498879765395,0.0,18.609686578216262,7.273719549594532,14.009717863789328,31.4568208434698,0.0,599.6619162018366,0.0,174.14345188043998,0.0
 01/01  05:00:00,4.4,8.833333333,0.0,539.1498879765395,0.0,18.6108002236171,6.779834209255081,12.849042629674999,48.766070033917835,0.0,819.931449759982,38.42009652851421,159.82146094885655,0.0
 01/01  06:00:00,4.4,8.833333333,0.0,539.1498879765395,0.0,20.225083466307662,7.272261208754481,12.86919910787389,82.95136201328229,0.0,1419.7025125541097,66.50468610842194,131.65233882509676,0.0
 01/01  07:00:00,4.4,8.838888889,0.0,539.1498879765395,0.0,20.31628586748173,7.245460270041022,12.923577320702634,73.47164815602078,0.0,1270.6217552535757,57.863997725240694,139.4655611757837,0.0
 01/01  08:00:00,3.9,8.844444444,0.0,539.1498879765395,0.0,20.27910099101304,6.938819528058183,13.894132125154941,65.01403104476975,0.0,1117.6663690997937,54.40475011328276,146.39946646419799,0.0
 01/01  09:00:00,3.9,8.85,0.0,539.1498879765395,0.0,20.27808738404576,7.219583180064452,13.238713239855267,59.53490593207886,0.0,1023.1442118871598,49.79231249946798,150.91680650765,0.0
 01/01  10:00:00,3.9,8.85,0.0,539.1498879765395,0.0,20.27740248590581,8.297768887197858,13.227659651312772,50.079075129572004,0.0,859.8302684569941,41.88385359610883,158.71263680944654,0.0
