Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.6463975862828202,0.5350561960676122,0.6525096235385759,0.0,0.0,653999279.8373842,26325649.896013383,25821286.221952397,221656726.70236337,1388698559.505666,927802942.6577137,0.0,59897916.847951494,0.0,0.0,400997700.00000006,400997700.00000006,0.0,0.0,0.0
 August,0.20300549812751373,0.38116084069676065,0.36404969614512783,0.0,0.0,0.0,0.0,0.0,0.0,732826922.0471073,0.0,305131836.3748033,28750216.441533543,0.0,0.0,398944869.23076993,398944869.23076993,0.0,0.0,0.0
 December,0.35047704047495504,0.43705849586173007,0.4499310188847191,0.0,9.833333333333332,9836746982.531288,465178345.9508007,1494291144.5799994,889278209.7678705,39461215128.81242,12685494682.829939,5982548521.866874,1460077626.3132975,0.0,0.0,19333094297.802002,19333094297.802002,0.0,0.0,0.0
