Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.23947529664654782,0.12231686924287781,0.810339275599362,0.0,0.0,385917309.81253266,9726721.93841398,18711118.709136005,0.0,1641481349.2162027,414355150.4600817,0.0,23730798.756118,0.0,0.0,1203395400.0000024,1203395400.0000024,0.0,0.0,0.0
 July,0.10923523880641897,0.6349197998969988,0.9582939340154448,0.0,0.0,0.0,0.0,0.0,0.0,991994540.0470791,0.0,531992610.5391407,25761829.50793797,0.0,0.0,434240099.99999964,434240099.99999964,0.0,0.0,0.0
 December,0.18946831669386563,0.5315847987377736,0.7096291421551669,0.0,0.0,4078484351.094862,243520965.68990973,1512678959.672287,0.0,50246082180.524796,5834684276.457036,6945780306.03497,540928034.1868529,0.0,0.0,36924689563.84745,36924689563.84745,0.0,0.0,0.0
