Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,1641481349.2162027,414355150.4600817,0.0,23730798.756118,0.0,0.0,1203395400.0000024,1203395400.0000024,0.0,0.0,0.0
 July,991994540.0470791,0.0,531992610.5391407,25761829.50793797,0.0,0.0,434240099.99999964,434240099.99999964,0.0,0.0,0.0
 December,50246082180.524796,5834684276.457036,6945780306.03497,540928034.1868529,0.0,0.0,36924689563.84745,36924689563.84745,0.0,0.0,0.0
