Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.3328913091481835,0.2663300855282089,0.41514798003572134,0.0,0.0,286661019.6275768,14613303.80158511,79791105.96968195,0.0,758188899.9745426,381065429.3988442,8001957.307205887,25788613.26849272,0.0,0.0,343332900.0000016,343332900.0000016,0.0,0.0,0.0
 July,0.1967118582085902,0.6560249397237673,0.5536650731563979,0.0,0.0,0.0,0.0,0.0,0.0,735045717.6562469,0.0,351578376.1372006,29620641.519046463,0.0,0.0,353846700.0,353846700.0,0.0,0.0,0.0
 December,0.2807467064754482,0.5590316251910081,0.5997855667986325,0.0,4.166666666666667,4940554794.416626,223687279.940046,2146259673.5515232,115258.92685307644,32227073884.095024,7310617006.8350525,6112640597.618279,1034793832.6591319,0.0,0.0,17769022446.98257,17769022446.98257,0.0,0.0,0.0
