Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,758188899.9745426,381065429.3988442,8001957.307205887,25788613.26849272,0.0,0.0,343332900.0000016,343332900.0000016,0.0,0.0,0.0
 July,735045717.6562469,0.0,351578376.1372006,29620641.519046463,0.0,0.0,353846700.0,353846700.0,0.0,0.0,0.0
 December,32227073884.095024,7310617006.8350525,6112640597.618279,1034793832.6591319,0.0,0.0,17769022446.98257,17769022446.98257,0.0,0.0,0.0
