Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,3.9,8.822222222,0.0,449.71410205278596,0.0,19.594075042831612,4.740917816781221,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  02:00:00,3.9,8.822222222,0.0,449.71410205278596,0.0,19.43157962804214,4.51892809060417,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  03:00:00,2.8,8.827777778,0.0,449.71410205278596,0.0,18.981643059561424,3.99915396858406,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  04:00:00,2.8,8.827777778,0.0,449.71410205278596,0.0,18.729592015517746,3.5642878337544275,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  05:00:00,2.2,8.833333333,0.0,449.71410205278596,0.0,18.598472813234437,3.4533864961983953,2.306901666621402,0.0,37.77668165091036,2.8478570098786347,197.5405583840982,0.0
 01/01  06:00:00,1.7,8.833333333,0.0,449.71410205278596,0.0,19.705330111492376,5.651099808666175,30.50042845631872,0.0,506.8313544022336,35.540890873169076,167.47121306498775,0.0
 01/01  07:00:00,1.7,8.838888889,0.0,449.71410205278596,0.0,19.747325894793025,5.593298275793243,27.437465078668634,0.0,459.60637240616984,31.966668335669496,170.73746568994716,0.0
 01/01  08:00:00,2.2,8.844444444,0.0,449.71410205278596,0.0,19.71830948454423,6.237502775541778,31.365117348711266,0.0,529.7939845317279,34.84869682162672,166.58704562918177,0.0
 01/01  09:00:00,2.8,8.85,0.0,449.71410205278596,0.0,19.722274468174767,7.339457746962616,29.67474097230703,0.0,500.2122614165161,35.202294792286956,168.40207858093885,0.0
 01/01  10:00:00,3.9,8.85,0.0,449.71410205278596,0.0,19.723091348426465,8.57536338658928,26.836819260300203,0.0,461.1906970949117,28.55807336813564,171.48629500040855,0.0
 01/01  11:00:00,3.9,8.855555556,0.0,449.71410205278596,0.0,19.729601167735844,9.116282291813114,22.421232851336622,0.0,390.12247886420016,20.682203851044704,176.19163614527724,0.0
 01/01  12:00:00,4.4,8.861111111,0.0,449.71410205278596,0.0,19.71514039917094,9.602269243504274,24.092273124897915,0.0,422.4982739042341,21.17679510939417,174.43525880062742,0.0
 01/01  13:00:00,5.0,8.861111111,0.0,449.71410205278596,0.0,19.7700049694084,9.891867898752416,22.476535873121573,0.0,395.0018090239471,20.54853463594175,176.16230379716487,0.0
 01/01  14:00:00,6.1,8.861111111,0.0,449.71410205278596,0.0,19.72456847770453,11.263659716529205,12.293846318295065,0.0,247.51379299463133,0.0,186.9908209162692,0.0
 01/01  15:00:00,6.1,8.861111111,0.0,449.71410205278596,0.0,19.72171485905563,11.95818931214699,11.63265311480195,0.0,234.15645372990522,0.0,187.69048647011522,0.0
 01/01  16:00:00,5.6,8.861111111,0.0,449.71410205278596,0.0,19.692587323749407,11.727128965257483,12.325383114574976,0.0,246.82604129399184,0.0,186.95744911220478,0.0
 01/01  17:00:00,5.0,8.861111111,0.0,449.71410205278596,0.0,19.72312436499445,11.104034924852295,15.933813313042492,0.0,288.80276518961455,8.84004113967605,183.1168159115013,0.0
 01/01  18:00:00,4.4,8.861111111,0.0,449.71410205278596,0.0,19.720637138638104,9.990426395242324,20.04919071774646,0.0,355.0555545036285,15.35000631338134,178.73352421632887,0.0
 01/01  19:00:00,4.4,8.861111111,0.0,449.71410205278596,0.0,19.720455742811147,9.202341075778547,22.789445457696495,0.0,403.57872766307094,17.4446996193251,175.82690703669692,0.0
 01/01  20:00:00,3.9,8.861111111,0.0,449.71410205278596,0.0,19.717279701109028,8.534663895101792,26.95378039404783,0.0,477.7236424495761,18.949584296254958,171.40367847715316,0.0
 01/01  21:00:00,3.3,8.861111111,0.0,449.71410205278596,0.0,19.706028596603666,8.396469421654203,29.71617575295037,0.0,520.5460099071664,23.238655949762954,168.4449569535065,0.0
 01/01  22:00:00,2.8,8.866666667,0.0,449.71410205278596,0.0,19.756686700432844,8.480759290610804,32.3814804496942,0.0,556.4121907111438,31.011688446737377,165.56459513682015,0.0
 01/01  23:00:00,3.3,8.866666667,0.0,449.71410205278596,0.0,18.705156121484578,6.848420405344118,11.354911891947031,0.0,192.99016478125728,10.067206868752866,187.9366446948465,0.0
 01/01  24:00:00,2.8,8.866666667,0.0,449.71410205278596,0.0,18.542276945316594,6.850058106993622,17.54246933912334,0.0,294.7549949649224,16.804475906272444,181.3452967462415,0.0
 01/02  01:00:00,2.2,8.866666667,0.0,449.71410205278596,0.0,18.609086076716903,6.4640263911127,17.592589386652392,0.0,295.6821877298447,15.651887817694462,181.2860853601299,0.0
 01/02  02:00:00,1.1,8.866666667,0.0,449.71410205278596,0.0,18.598353071160226,6.3388726278447125,23.680792769603276,0.0,387.3818924205689,26.511969594944553,174.7299632219375,0.0
 01/02  03:00:00,1.1,8.872222222,0.0,449.71410205278596,0.0,18.558252830730915,6.050671317083026,26.412383221202752,0.0,428.0265084837925,32.568638171555676,171.7886905898206,0.0
 01/02  04:00:00,1.7,8.872222222,0.0,449.71410205278596,0.0,18.637225651568595,6.2937294979445095,27.52175270770824,0.0,453.5137568368049,29.576123301647684,170.66817957634134,0.0
 01/02  05:00:00,1.1,8.872222222,0.0,449.71410205278596,0.0,18.596287617965764,6.100343235868041,32.40338760855978,0.0,530.2065283378781,36.277420574061495,165.42196728022114,0.0
 01/02  06:00:00,0.6,8.872222222,0.0,449.71410205278596,0.0,19.6955361479947,7.861645037434262,57.639125827407604,0.0,960.0756161300211,60.845464103599625,138.47641213075403,0.0
