Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,-16.7,8.822222222,0.0,449.71410205278596,0.0,18.487654487494684,4.095813719440319,85.45261693822809,0.0,1290.840591584812,14.381932762539186,108.87246971541344,0.0
 01/01  02:00:00,-16.1,8.822222222,0.0,449.71410205278596,0.0,18.603516568475182,1.7650944223908807,111.71986661812103,0.0,1697.6417341003469,23.798596603314852,80.66535016885652,0.0
 01/01  03:00:00,-15.6,8.827777778,0.0,449.71410205278596,0.0,18.612291168549266,2.8793526528297892,118.71312446516257,0.0,1811.7440987771588,27.823814873729148,73.12399842279885,0.0
 01/01  04:00:00,-15.0,8.827777778,0.0,449.71410205278596,0.0,18.573549734955886,2.8719677835817845,123.0342876115184,0.0,1890.8657359078481,25.589106928043773,68.70537252455706,0.0
 01/01  05:00:00,-15.0,8.833333333,0.0,449.71410205278596,0.0,18.58835303771778,3.3862755341523805,133.65767625636224,0.0,2052.3250930964296,28.08854517266436,57.35652939411449,0.0
 01/01  06:00:00,-15.6,8.833333333,0.0,449.71410205278596,0.0,19.67942512808772,5.447114535190211,182.6236528104618,0.0,2828.650934365875,42.77655411358271,5.089844476089699,260.02442420582184
 01/01  07:00:00,-14.4,8.838888889,0.0,449.71410205278596,0.0,19.747429745022888,5.621128024001679,176.69579422008562,0.0,2775.1978533854967,54.654951260715855,10.749056888744724,0.0
 01/01  08:00:00,-14.4,8.844444444,0.0,449.71410205278596,0.0,19.728981662043353,5.967313086862091,182.49173133956367,0.0,2860.482877536238,64.84703550149736,4.186255156538399,0.0
 01/01  09:00:00,-13.3,8.85,0.0,449.71410205278596,0.0,19.754817339795064,5.861819037802848,175.5823404907295,0.0,2774.3394250844726,70.20153151960763,11.51223847846774,0.0
 01/01  10:00:00,-12.2,8.85,0.0,449.71410205278596,0.0,19.727124917140515,5.209861613623387,165.84113243618566,0.0,2645.360498337527,67.0740575420441,22.158569052836256,0.0
 01/01  11:00:00,-12.2,8.855555556,0.0,449.71410205278596,0.0,19.708785076942785,4.672908764660447,170.89580183240668,0.0,2738.4950042831015,51.933334244729984,17.350104126897303,0.0
 01/01  12:00:00,-11.7,8.861111111,0.0,449.71410205278596,0.0,19.736205455925692,5.8786356636899395,150.9036020005397,0.0,2434.024257508603,41.104679572899066,38.94339498057391,0.0
 01/01  13:00:00,-9.4,8.861111111,0.0,449.71410205278596,0.0,19.734591457673353,6.876154891835167,119.9744910329621,0.0,1982.9013120989002,23.69912085821064,72.39938570935479,0.0
 01/01  14:00:00,-8.9,8.861111111,0.0,449.71410205278596,0.0,19.738473437773823,7.407471044391624,106.54253363948487,0.0,1771.9203254168742,17.670445724563372,86.79935012558555,0.0
 01/01  15:00:00,-9.4,8.861111111,0.0,449.71410205278596,0.0,19.730712509880725,8.18184722022963,99.3415818058387,0.0,1637.7460933871996,23.945148875497615,94.22448269472906,0.0
 01/01  16:00:00,-9.4,8.861111111,0.0,449.71410205278596,0.0,19.7266062947918,9.6187631302362,89.0232338363665,0.0,1467.496215636839,21.4704971888324,105.21077854489958,0.0
 01/01  17:00:00,-9.4,8.861111111,0.0,449.71410205278596,0.0,19.7180723274879,8.210035633447673,93.66147462750534,0.0,1538.4737996190559,27.960376949169614,100.12299370758075,0.0
 01/01  18:00:00,-9.4,8.861111111,0.0,449.71410205278596,0.0,19.713765698646984,7.081391176593987,109.97079992504678,0.0,1806.0343930692866,32.82911761561763,82.73140978641236,0.0
 01/01  19:00:00,-7.8,8.861111111,0.0,449.71410205278596,0.0,19.723378927639857,6.717985561890762,108.40888986373844,0.0,1782.781358004544,53.12732841898166,84.01428090480275,0.0
