Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,3691341755.471582,3278825581.1181293,39286174.35345639,0.0,0.0,373230000.0000001,373230000.0000001,0.0,0.0,0.0
 August,348650889.9678935,84881557.62212437,1017032.3457701477,0.0,0.0,262752300.0000006,262752300.0000006,0.0,0.0,0.0
 December,84520880184.7798,69293286238.71622,830257071.4267297,0.0,0.0,14397336874.63637,14397336874.63637,0.0,0.0,0.0
