Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,-2.2,18.769276354598766,21.89694769247491,551.8707355572003,36.40676481738529,0.0,0.0
 01/01  02:00:00,-1.7,18.845350856978914,24.16492668349283,565.5763076863193,39.0490291502737,0.0,0.0
 01/01  03:00:00,-0.6,18.876593901927016,20.897422563853198,534.8232517152958,41.54160785389042,0.0,0.0
 01/01  04:00:00,-0.6,18.874012887656157,22.137151343983117,543.8840748254418,42.14110249211625,0.0,0.0
 01/01  05:00:00,-1.1,18.68491923509255,19.73972440033517,532.8410014519864,39.1741282495925,0.0,0.0
 01/01  06:00:00,-0.6,18.640427674128272,19.529749462113855,521.6636844108336,40.858414607478515,0.0,0.0
 01/01  07:00:00,-0.6,18.804167431236234,27.83062768634407,581.8119577660257,38.0590492507726,0.0,0.0
 01/01  08:00:00,0.0,19.847802600993546,64.10153431259906,896.9190446071901,67.42515533008513,0.0,0.0
 01/01  09:00:00,-0.6,20.20216467604504,61.03464151593925,858.205016007957,51.00988597261204,0.0,0.0
 01/01  10:00:00,0.0,20.31086480518275,45.77078775417587,700.3209059383213,45.72530862500271,0.0,0.0
 01/01  11:00:00,2.2,20.525108796063712,6.0924585693532425,188.93693086365025,15.255053151474103,125.65375177724039,0.0
 01/01  12:00:00,2.8,20.262989218305822,0.0,0.0,0.0,200.0,0.0
 01/01  13:00:00,5.0,20.06672694355718,3.0675942598247468,92.77754237391177,4.4993376591954535,163.0090457564459,0.0
 01/01  14:00:00,5.0,20.288849152781832,6.018796695835577,176.67908263640373,11.556734777369975,127.69114361734361,0.0
 01/01  15:00:00,5.0,20.232501421582292,6.675894518239336,190.4537075745338,19.809618362423528,119.55530460758266,0.0
 01/01  16:00:00,3.9,20.27513683961305,10.292599497260582,295.38109669517337,33.24921911084173,75.91567463808921,0.0
 01/01  17:00:00,3.3,20.284470721053925,11.358969653782916,331.88176989647184,35.33805717203691,63.01576960722852,0.0
 01/01  18:00:00,0.6,20.21845772888283,14.193542630522645,445.2708686816394,37.10572655366918,28.494128603132673,0.0
 01/01  19:00:00,-0.6,20.25588404918563,16.305267592937067,524.5123045743338,38.82537915092497,3.117474083513816,0.0
 01/01  20:00:00,-1.1,20.290549132421045,19.732372339250148,554.6229839045152,45.01980138395764,0.0,0.0
 01/01  21:00:00,-1.7,20.299735149201474,23.308915571481734,592.4524304895069,38.80686064269824,0.0,0.0
 01/01  22:00:00,-2.2,18.960215823563612,7.580679491381675,258.63841136209254,15.983011561545306,106.50327331083372,0.0
 01/01  23:00:00,-2.2,18.653220519647917,11.562887103053956,369.2447590693861,24.089494052278212,59.22377325941588,0.0
 01/01  24:00:00,-2.8,18.559247122074474,15.56746542118741,493.86208001408306,30.514606761246085,11.559327083028093,0.0
