Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,550460430.2102199,60166527.96959175,720902.2406277044,0.0,0.0,489573000.00000006,489573000.00000006,0.0,0.0,0.0
 August,1046610899.9999985,0.0,0.0,0.0,0.0,1046610899.9999985,1046610899.9999985,0.0,0.0,0.0
 December,40324176468.76611,2965833347.273902,35535969.542046875,0.0,0.0,37322807151.94982,37322807151.94982,0.0,0.0,0.0
