Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,10.6,17.92254048282643,5.387819083333176,162.08924222274993,0.0,0.0,0.0
 01/01  02:00:00,10.0,19.10134918568781,9.523197620041987,279.60509781588524,0.0,0.0,0.0
 01/01  03:00:00,10.0,18.608300011389694,10.418582513171593,317.6573261066528,0.0,0.0,0.0
 01/01  04:00:00,9.4,18.630685288421066,11.433267141808086,341.79995178811197,0.0,63.59391450323848,0.0
 01/01  05:00:00,8.9,19.150174878598104,10.024068415017572,299.5947629484285,0.0,80.40654379146794,0.0
 01/01  06:00:00,8.9,18.88284638523297,8.39492070250016,255.68157201974554,0.0,99.84330315379317,0.0
 01/01  07:00:00,8.3,18.654830321254074,7.8387736008353315,236.66852798492766,0.0,106.47848871864926,0.0
 01/01  08:00:00,8.3,20.1573209806468,14.272106180778142,427.07536109481316,0.0,29.724774924990548,0.0
 01/01  09:00:00,7.8,20.42484318839713,5.3975975214332355,171.68059963755886,0.0,135.603258469014,0.0
 01/01  10:00:00,7.8,20.008636096730267,6.185142336468626,198.76496777659594,0.0,126.20735229103066,0.0
 01/01  11:00:00,9.4,20.179609865583853,0.0,0.0,0.0,200.0,0.0
 01/01  12:00:00,10.6,20.904779030004313,0.0,0.0,0.0,0.0,0.0
 01/01  13:00:00,11.1,20.806827623134033,0.0,0.0,0.0,0.0,0.0
 01/01  14:00:00,11.1,20.973033270127665,0.0,0.0,0.0,0.0,0.0
 01/01  15:00:00,11.1,20.314108187566003,0.0,0.0,0.0,0.0,0.0
 01/01  16:00:00,10.0,20.09777676068292,1.9661770202293838,62.43592355719583,0.0,0.0,0.0
 01/01  17:00:00,9.4,20.31728428120065,5.861565713570836,184.5992960953048,0.0,130.06782541216947,0.0
 01/01  18:00:00,7.8,20.101807630406324,6.665397073409993,213.2393254055712,0.0,120.477610486267,0.0
 01/01  19:00:00,7.8,20.128164918198348,7.125844834122707,226.03277231318893,0.0,114.9841783958979,0.0
 01/01  20:00:00,7.2,20.16136755582316,9.033684769283328,288.41002139945607,0.0,92.22244510637904,0.0
 01/01  21:00:00,7.2,20.49476075059424,9.088588522774476,290.53988166907646,0.0,91.56740871127715,0.0
 01/01  22:00:00,6.7,19.229466451317617,0.0,0.0,0.0,200.0,0.0
 01/01  23:00:00,6.1,18.697065564487115,1.587294153689947,49.50721943503094,0.0,181.06257998249657,0.0
 01/01  24:00:00,5.6,18.49437944287591,3.5649992303903493,109.46339460478687,0.0,157.46731150553592,0.0
