Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,2146996586.8488934,1283354413.634992,15376873.213898975,0.0,0.0,848265299.9999996,848265299.9999996,0.0,0.0,0.0
 June,874398600.0000015,0.0,0.0,0.0,0.0,874398600.0000015,874398600.0000015,0.0,0.0,0.0
 December,57881297049.44931,20836678532.009933,249660546.28508472,0.0,0.0,36794957971.15359,36794957971.15359,0.0,0.0,0.0
