Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,10.6,19.392604080026832,0.0,0.0,0.0,0.0,0.0
 01/01  02:00:00,10.6,18.87857542089379,0.7775274612652884,12.349388849865056,0.0,0.0,0.0
 01/01  03:00:00,10.6,19.08620985105998,6.780150812194744,106.68534936508564,0.0,0.0,0.0
 01/01  04:00:00,9.4,18.99405374742254,9.401817245685693,146.2835320479038,0.0,184.61249589319084,0.0
 01/01  05:00:00,8.9,19.221823403351,14.407478765687927,222.42086868332538,0.0,176.4199693652288,0.0
 01/01  06:00:00,7.8,21.62374946734943,71.1898704800794,1089.5145851048617,0.0,83.4869477091668,0.0
 01/01  07:00:00,9.4,22.358277507134115,62.91247624141458,1027.034427528268,0.0,97.03416252017374,0.0
 01/01  08:00:00,10.6,22.457535490170343,45.671973346555376,766.6478530697404,0.0,0.0,0.0
 01/01  09:00:00,10.0,22.554744373851676,35.35446157511628,590.505253846554,0.0,0.0,0.0
 01/01  10:00:00,10.6,22.247371219499723,21.108047629465442,355.70962062302715,0.0,0.0,0.0
 01/01  11:00:00,10.6,22.20426193450209,4.350625614885164,72.88734941313791,0.0,0.0,0.0
 01/01  12:00:00,11.7,22.534222475815408,8.573314838116236,145.40743496680753,0.0,0.0,0.0
 01/01  13:00:00,11.1,22.154112261292777,7.660568817507184,129.80428611421223,0.0,0.0,0.0
 01/01  14:00:00,11.1,22.527582152966485,8.199175623180857,137.915754438367,0.0,0.0,0.0
 01/01  15:00:00,12.2,22.577261174157076,5.6370257782917506,96.78668195915677,0.0,0.0,0.0
 01/01  16:00:00,11.1,22.176052439538115,0.4554176233814702,7.7237036018788565,0.0,0.0,0.0
 01/01  17:00:00,10.0,22.01940387248452,4.569933796443052,75.92782993073553,0.0,0.0,0.0
 01/01  18:00:00,9.4,21.494403587700415,0.0,0.0,0.0,200.0,0.0
 01/01  19:00:00,9.4,21.493017225727485,0.0,0.0,0.0,200.0,0.0
 01/01  20:00:00,8.3,21.186663232582987,0.0,0.0,0.0,200.0,0.0
 01/01  21:00:00,8.3,20.870792602926407,0.0,0.0,0.0,200.0,0.0
 01/01  22:00:00,7.8,20.525074060748196,0.0,0.0,0.0,200.0,0.0
 01/01  23:00:00,7.2,20.105768023442522,0.0,0.0,0.0,200.0,0.0
 01/01  24:00:00,7.8,19.75452485342142,0.0,0.0,0.0,200.0,0.0
