Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,1097094220.7190964,812040132.621054,9729688.09804014,0.0,0.0,275324400.0000004,275324400.0000004,0.0,0.0,0.0
 August,678983400.0,0.0,0.0,0.0,0.0,678983400.0,678983400.0,0.0,0.0,0.0
 December,38917267667.86273,19742950879.149044,236555739.63939667,0.0,0.0,18937761049.074814,18937761049.074814,0.0,0.0,0.0
