Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.8261901286615522,0.6768027260138952,0.9257092827675715,0.0,0.0,1961450461.6802757,2518336234.128787,1961450461.6802742,23501672.448511582,0.0,0.0,533384100.0000017,533384100.0000017,0.0,0.0,0.0
 August,0.3791271508538707,0.48330564677107146,0.5277822611752593,0.0,167.99999999999997,0.0,826632748.0519513,0.0,0.0,0.0,0.0,826632748.0519513,826632748.0519513,0.0,0.0,0.0
 December,0.5887318368538136,0.5229290831024168,0.651723264769766,0.0,3584.333333333331,37504737550.05309,66622665765.57162,37504737550.05316,449373601.01038235,0.0,0.0,28668554614.506268,28668554614.506268,0.0,0.0,0.0
