Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_FUEL_MAIN:Heating Coil NaturalGas Rate [W](Hourly),HEATING_FUEL_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/15  06:00:00,-0.8,19.923731521793385,6.474847410239575,16.584230623378154,46.626283542342854,5900.826999529958,0.0
 01/15  07:00:00,-0.4,20.177334381736557,6.12867521563308,16.4827947309941,48.15223078472662,5833.915258441461,0.0
 01/15  08:00:00,-0.1,20.231074581455317,5.611601578837168,16.439393224755772,44.172226631487035,5313.77092882885,0.0
 01/15  09:00:00,0.3,20.253036565901372,6.46197863127131,16.3533809811224,37.25864615711603,4475.278704753887,0.0
 01/15  10:00:00,0.6,20.251298727366116,8.10814862962164,16.275086635670952,33.61796848943609,4036.4361390607137,0.0
 01/15  11:00:00,2.0,20.251783994338208,9.459108285930691,16.290710310846123,30.18233850393773,3624.90640733658,0.0
 01/15  12:00:00,2.3,20.2678361448969,15.15795844503338,16.20565511397387,22.807559151136935,2738.5919783451363,0.0
 01/15  13:00:00,2.7,20.249139243538167,15.203819239582385,16.16538612233103,22.379198996425306,2686.6182849651905,0.0
 01/15  14:00:00,3.0,20.24569876660984,15.057302957180358,16.114329730763316,20.055542355819448,2408.9854012269416,0.0
 01/15  15:00:00,4.0,20.270061129412888,17.754023357000296,16.13415456722673,12.240169205566245,1470.360162804223,0.0
 01/15  16:00:00,6.0,20.271200953083053,17.799719349067605,16.23668855017902,7.505899146128445,900.6818280133291,0.0
 01/15  17:00:00,3.1,20.24003616237814,15.048507636839286,15.918970327224027,10.552501591378343,1265.6749093503229,0.0
 01/15  18:00:00,0.0,20.211490888680924,11.353096789062526,15.688662361835458,16.678943828598136,2005.6615359304992,0.0
 01/15  19:00:00,-0.1,20.21304629402608,8.879481270110164,15.664695743748394,19.00061484481467,2289.3278736762813,0.0
 01/15  20:00:00,-0.1,20.213010939159744,7.245610622432009,15.593563540356913,22.45932068342773,2706.221055449564,0.0
 01/15  21:00:00,0.0,20.21294151699375,6.158619465560233,15.538065410184418,26.182762050452126,3155.9136937302387,0.0
 01/15  22:00:00,-0.4,20.211921792989195,5.371817261971272,15.428849215607537,30.014365336190373,3618.855004627917,0.0
 01/15  23:00:00,-0.6,18.714840264381337,4.781577049745407,15.344412675873143,14.266916494089356,1721.1234775312264,0.0
 01/15  24:00:00,-0.7,18.566861855438013,4.211041467421598,15.09714238812005,18.165684650085062,2289.5293139742143,0.0
 01/16  01:00:00,-0.9,18.543063385214037,3.820828271919146,15.018202601345092,23.384967580069024,2963.0503562741287,0.0
 01/16  02:00:00,-1.0,18.544728410551357,3.481372623001184,14.912355781818565,27.12746822295656,3440.7881334085732,0.0
 01/16  03:00:00,-0.8,18.551084257949466,3.4242857400677167,14.844305477582688,29.272295604630873,3714.4250503252306,0.0
 01/16  04:00:00,-0.6,18.55561480884029,3.4275135061076827,14.768892463544393,30.65150061841738,3889.973549299662,0.0
 01/16  05:00:00,-0.3,18.558739716790758,3.2552560247038653,14.706696553686813,31.443532976192447,3991.3847057716307,0.0
 01/16  06:00:00,-1.1,19.90162375280738,2.9661003141075817,14.55259138555859,51.65471385194301,6558.923223432707,0.0
 01/16  07:00:00,-0.9,20.166989818081724,3.201129543159702,14.643563213355575,53.41425880149777,6530.571377350566,0.0
 01/16  08:00:00,3.3,20.250318372634634,4.210141953924002,14.906632468810235,43.884912933056626,5319.665393525508,0.0
 01/16  09:00:00,4.6,20.271827165086904,6.042056939698252,14.90000233481607,34.87242386354181,4211.815308640512,0.0
 01/16  10:00:00,5.8,20.266449792983863,8.061857790110748,14.950419299683919,29.440117599875038,3554.079451117178,0.0
 01/16  11:00:00,5.0,20.252367411576376,9.114780120061571,13.229980382531458,27.718390339151345,3347.2138975184407,0.0
 01/16  12:00:00,6.2,20.2614680276333,12.673198480429395,14.660734811881825,22.272649624114127,2712.3124306109194,0.0
 01/16  13:00:00,5.4,20.2679952092971,16.816461090318658,14.712042924757997,16.880781829320508,2041.8972185783482,0.0
 01/16  14:00:00,7.7,20.284773641696074,20.557806997265534,14.919509016089583,7.968956921978648,963.5289049290342,0.0
 01/16  15:00:00,6.9,20.263225949143106,17.908434652757762,13.138320230266826,4.27827916252781,516.7929072682994,0.0
 01/16  16:00:00,5.1,20.27112901473462,18.590762197354497,14.250163131907762,2.4712392757999098,301.2603095115133,0.0
 01/16  17:00:00,5.3,20.265728603908517,17.17948301293377,14.048986983367472,2.876352654013265,348.75322606261244,0.0
 01/16  18:00:00,5.4,20.24895058177174,15.340441548573471,14.769495764186159,6.103583390085646,740.9609209965708,0.0
 01/16  19:00:00,5.8,20.240319021586718,13.851224520545578,14.690807668359621,8.272668005063004,1001.5045254816553,0.0
 01/16  20:00:00,6.0,20.23420689737317,12.957778673931468,14.752963327845452,10.26185288055292,1243.257785493153,0.0
 01/16  21:00:00,5.2,20.22809769704436,12.447261829956958,14.65402453755657,13.569891114642205,1644.2309217843635,0.0
 01/16  22:00:00,4.4,20.224137941524617,11.333643130403912,13.893105044949333,17.574215977528777,2131.3299152085033,0.0
 01/16  23:00:00,4.7,18.66445671190947,11.440909951037334,14.674021637712956,3.183321095214948,387.473390450012,0.0
 01/16  24:00:00,3.9,18.56768580153736,10.92275519135449,14.203122083269054,8.963474497220572,1137.3792034358826,0.0
 01/17  01:00:00,3.1,18.554153053575163,10.654632233516072,14.232688511286515,12.377269968021746,1578.230630744802,0.0
 01/17  02:00:00,2.3,18.55386244272635,10.426985441906144,14.093743649432135,16.409233683968367,2093.049416657678,0.0
 01/17  03:00:00,2.6,18.560358403396606,10.456056462767839,14.099612561489785,18.419180126668298,2350.7264823718624,0.0
 01/17  04:00:00,2.8,18.563384407257196,10.539834435219216,14.058663736075419,19.82895704765326,2529.834596877171,0.0
 01/17  05:00:00,2.0,18.561101764463437,10.659423955864112,13.940916331591316,21.711991542982762,2770.352593797699,0.0
 01/17  06:00:00,0.8,19.948219245982585,10.554952891995026,13.803625468008141,40.39580687303537,5157.156257334897,0.0
 01/17  07:00:00,0.7,20.178971465788905,9.275504017747815,11.761394932370251,44.104474918763096,5415.299418967528,0.0
 01/17  08:00:00,0.5,20.226547434625417,8.327043559750825,13.901648426343929,40.26712186130005,4956.651183497473,0.0
 01/17  09:00:00,1.3,20.241712920963145,7.0159130797412415,10.767545360382266,35.83519157271362,4361.231871737615,0.0
 01/17  10:00:00,3.2,20.271206205282944,10.794597543921288,13.856695241522134,25.02150377015945,3086.9142334465746,0.0
 01/17  11:00:00,3.0,20.22431341934059,10.401907017651782,9.384096603528134,31.920276478013122,3886.4800350606747,0.0
 01/17  12:00:00,3.8,20.233662944525864,11.647571929031205,10.168571524566234,29.480959072532197,3674.3318506126143,0.0
 01/17  13:00:00,4.7,20.232687739778495,11.688622955980458,10.410431209601102,29.17923990321834,3624.064925961897,0.0
 01/17  14:00:00,6.5,20.226890471307275,12.138309028026207,10.600671715570394,29.960284330766626,3721.8533255230554,0.0
 01/17  15:00:00,7.3,20.242649949192703,12.602205559697895,11.040730016607942,26.26814125530323,3259.695396007256,0.0
 01/17  16:00:00,7.2,20.24979664658432,12.66926819545467,10.915810345812016,22.300156188951192,2760.5018605980686,0.0
 01/17  17:00:00,4.0,20.21695375066314,10.852367724801935,10.038778390841399,26.320138919712303,3257.7751749783715,0.0
 01/17  18:00:00,3.0,20.220059108516946,9.370848123137838,10.324333508012986,27.25084770410005,3387.4120979148956,0.0
 01/17  19:00:00,2.2,20.200855387280146,8.632100055500265,9.396306589046459,33.63941262831863,4178.41877786342,0.0
 01/17  20:00:00,1.3,20.23000219592055,9.101976139038241,10.364987019621617,30.77366811036464,3834.2149174378933,0.0
 01/17  21:00:00,1.5,20.22274786255244,7.865671066296029,9.741139695849125,33.06639675493102,4097.417982085875,0.0
 01/17  22:00:00,-0.4,20.203928808282534,6.364667581942384,8.478211477810074,38.903155498290644,4837.893778235022,0.0
 01/17  23:00:00,0.8,18.735708255556155,7.218218857232061,9.98054249685878,16.209322926018988,2025.9918574556975,0.0
 01/17  24:00:00,0.9,18.581371348822433,7.1713662722850176,9.812418442781722,18.799557181006335,2431.7558619860656,0.0
 01/18  01:00:00,2.1,18.567752923057242,8.41786187634207,12.419204867746114,19.5055597705653,2533.9150589187343,0.0
 01/18  02:00:00,1.2,18.550123306192546,7.875914880954704,10.486613323248806,24.702945620626625,3174.8191733521694,0.0
 01/18  03:00:00,0.4,18.548119078672677,7.176496745880806,9.787499531931878,27.841473114488803,3611.4386149812535,0.0
 01/18  04:00:00,0.5,18.55529480228758,7.287514372224188,10.62501039082259,28.667623308148336,3729.4851651062854,0.0
 01/18  05:00:00,0.7,18.56135593160332,7.294404159886235,11.721264633094899,28.763412843198903,3727.0589247601642,0.0
 01/18  06:00:00,0.8,19.933626343080803,7.013182768234584,12.162006782796983,46.34385810536138,5974.896047891852,0.0
 01/18  07:00:00,1.0,20.178179086924988,6.568634618519825,12.30233916550107,47.98994786513378,5939.1738195064145,0.0
 01/18  08:00:00,0.8,20.229219761497664,6.202792639338558,12.298741428259127,44.097518771102,5415.326099265662,0.0
 01/18  09:00:00,0.6,20.241069913655924,6.801540787534345,11.534591370646645,40.1371088908719,4922.65102400492,0.0
 01/18  10:00:00,1.5,20.247151120105862,8.271122697634258,11.973619861946343,35.95746621421896,4423.48142927111,0.0
 01/18  11:00:00,2.3,20.25820754440335,11.614192367797582,12.431703137179579,29.94924200645104,3675.6792628109924,0.0
 01/18  12:00:00,3.1,20.24875084317388,12.431033617912437,12.143207277459569,28.19984523100654,3452.797067165789,0.0
 01/18  13:00:00,3.9,20.24454137620483,12.68039437019143,12.170392729834077,25.9202016437044,3178.9064622824653,0.0
 01/18  14:00:00,3.7,20.245205575255202,14.1644016910528,12.542058875318887,23.351373858222843,2864.4329903586195,0.0
 01/18  15:00:00,4.5,20.249574197851274,15.251425852292703,12.562743464725218,20.15995275236723,2468.5283683912426,0.0
 01/18  16:00:00,4.4,20.255349088943824,16.13747890860252,12.570494732572334,16.00654585982738,1959.8794771487765,0.0
 01/18  17:00:00,4.2,20.232299708033384,13.82636183116203,12.56907443137077,18.316063719269643,2242.2015780242873,0.0
 01/18  18:00:00,2.0,20.218680580219413,10.975548703741179,12.35919028399264,22.371796274268387,2741.45187387675,0.0
 01/18  19:00:00,0.8,20.214478669898774,8.92416050362027,12.306076393284034,25.70796184209525,3154.7461557060883,0.0
 01/18  20:00:00,0.1,20.212971536085707,7.444591265476844,12.240660816415557,28.97750462557467,3556.934092135875,0.0
 01/18  21:00:00,-0.5,20.21236339185357,6.3553862632967615,12.179011079725795,32.14339974455044,3946.331700218805,0.0
 01/18  22:00:00,-0.1,20.21790551770267,5.970667099776531,12.20271894683075,33.68196525855446,4135.64426390738,0.0
 01/18  23:00:00,1.3,18.72399483016923,5.963638341184205,12.298199400365027,14.389952709056317,1765.9015495140904,0.0
 01/18  24:00:00,2.6,18.583624314724304,5.906563053813092,12.175784231255294,16.381725920790938,2096.536473662058,0.0
 01/19  01:00:00,2.9,18.555527152385572,6.2327496688771316,11.834694678652756,20.65153615447994,2655.008888477957,0.0
 01/19  02:00:00,3.3,18.558980485476894,6.191688197906057,12.228140108645928,22.69326714412866,2924.1371896901715,0.0
 01/19  03:00:00,3.7,18.56231790155566,6.0541010518589315,12.151663898383621,23.917937446291212,3076.447288855889,0.0
 01/19  04:00:00,4.0,18.559450344629578,6.487411161978444,10.956993187640274,25.823763301862602,3322.8089027105934,0.0
 01/19  05:00:00,4.4,18.568408820979055,6.8457659086242995,11.87910998468034,25.174567217153,3255.9406376539073,0.0
 01/19  06:00:00,4.2,19.94389820568359,7.0176164027377546,11.431666204068467,43.76334766220593,5636.634440381245,0.0
 01/19  07:00:00,4.1,20.187988979597414,6.752034611227074,12.283564998371993,43.85398444374292,5442.627204205506,0.0
 01/19  08:00:00,4.4,20.23730727887732,6.64720238034452,11.977971488570233,39.1612174525728,4806.947439000697,0.0
 01/19  09:00:00,4.7,20.266467232531294,8.20494030415509,12.192257815841245,29.676022073618068,3642.7073409442237,0.0
 01/19  10:00:00,5.3,20.281581773508837,11.83211802833725,12.115467089835654,20.334894579207507,2491.5688697498736,0.0
 01/19  11:00:00,5.9,20.265005517818192,14.440046866793853,11.524066764695641,17.201465984789195,2108.027081940243,0.0
 01/19  12:00:00,5.7,20.249724346950273,15.347548884458101,11.636278972196598,16.46651868295906,2024.8957550521868,0.0
 01/19  13:00:00,6.4,20.26965377336861,18.75283064773461,11.691310049251399,10.160135350490291,1249.385503225637,0.0
 01/19  14:00:00,7.0,20.272018458476115,22.19910715800906,12.546426342430557,5.219706193307086,641.2623701286823,0.0
 01/19  15:00:00,7.2,20.103136066354956,20.103997907379338,11.936501204261779,0.0,0.0,0.0
 01/19  16:00:00,7.0,20.530442033684285,19.163922502370227,12.026722857585543,0.0,0.0,0.0
 01/19  17:00:00,6.4,20.433935478687125,18.69833647109347,12.348721855810492,3.2842023147963677,399.9774581300152,0.0
 01/19  18:00:00,5.6,20.256039903896795,16.33704691421491,12.205844820830283,5.270786435370882,642.8829000083119,0.0
 01/19  19:00:00,5.2,20.236746275989887,14.873906049110618,11.922343540559197,8.524035331021846,1045.794356480834,0.0
 01/19  20:00:00,4.9,20.22336666373937,14.456533408135856,12.600914709400808,10.2278967108583,1257.2651088050764,0.0
 01/19  21:00:00,4.6,20.224555375541076,13.952196583414072,12.48615577600974,13.673168849273003,1676.2604331137195,0.0
 01/19  22:00:00,4.2,20.223929288170964,13.670714858189191,12.47293974806546,17.226433972960727,2113.0121237664175,0.0
 01/19  23:00:00,3.8,18.660583174048202,13.002641059189711,12.428416883394442,4.078490643533447,500.25706912742135,0.0
 01/19  24:00:00,3.4,18.56527707223171,12.577629524852544,12.13750435056966,9.405315776895423,1206.5638142581063,0.0
 01/20  01:00:00,2.0,18.54798641532161,12.368462975545935,12.051250913896773,13.274920938022252,1709.6380247369973,0.0
 01/20  02:00:00,1.7,18.552273933891755,12.141329437822812,12.013343415044984,16.93521672700275,2182.6078325547946,0.0
 01/20  03:00:00,1.4,18.555407725799565,11.90234181990049,11.963317158091076,19.587612930342818,2524.1868699744546,0.0
 01/20  04:00:00,1.0,18.556470284542954,11.646109294825639,11.905107161707773,21.72330163870908,2799.4071955908125,0.0
 01/20  05:00:00,1.4,18.560516562113964,11.534954591817625,11.926418418209126,22.556846355671436,2906.8376605784133,0.0
 01/20  06:00:00,1.9,19.956595392929827,10.75121333757812,10.857302038215519,39.84460250692312,5132.941645338171,0.0
 01/20  07:00:00,2.3,20.187239905011182,11.681113917732755,12.179735238404666,40.981024291494556,5098.554415340523,0.0
 01/20  08:00:00,3.2,20.2372756800039,11.787131283586566,12.162420937814089,35.95522341258284,4416.071710418263,0.0
 01/20  09:00:00,4.2,20.24834286611117,13.014449922256931,12.271759792147149,30.448052868060305,3734.2115584288676,0.0
 01/20  10:00:00,5.1,20.26207973800269,16.025355035710703,12.353014412261553,22.746083451933806,2787.3139256430686,0.0
 01/20  11:00:00,5.6,20.255760615614967,18.408394021174303,12.385777658585956,18.793328513636837,2301.563752368602,0.0
 01/20  12:00:00,6.6,20.257535389298866,21.151529897568416,12.490463064370907,13.581640749034323,1663.3999684569985,0.0
 01/20  13:00:00,7.5,20.236105882071893,19.460288684120325,11.305194331385273,11.956745528597473,1464.1056578352,0.0
 01/20  14:00:00,7.5,20.24013438323124,20.810860308173382,12.19033984205251,10.562339819872431,1301.1528488440588,0.0
 01/20  15:00:00,8.4,20.20782553205943,14.739147392159598,10.07136412750551,18.457533923124707,2268.6101729684483,0.0
 01/20  16:00:00,8.3,20.252171355463336,16.539689116673767,11.390022381946967,11.74716640345969,1457.7191498904572,0.0
 01/20  17:00:00,7.2,20.242288215776405,16.056974370835764,11.628435332173115,12.578266974414353,1549.0414454391262,0.0
 01/20  18:00:00,7.2,20.239313361403774,16.307265007274403,12.614320398287301,13.40061378374188,1648.714179984848,0.0
 01/20  19:00:00,6.6,20.190544115768333,12.410255334989898,9.302841404355759,27.89445157518561,3429.529040603933,0.0
 01/20  20:00:00,6.1,20.229778115751106,12.33077310923706,10.42865381913862,23.494324019693522,2930.9057692862816,0.0
 01/20  21:00:00,6.1,20.210552133175582,11.050555483864423,9.570197396962177,29.776686229331336,3697.0933174017337,0.0
 01/20  22:00:00,5.5,20.23939356003189,11.858590977873467,10.528358149032979,25.38499310799572,3158.5643515581983,0.0
 01/20  23:00:00,5.5,18.691522619048307,11.478244450298638,9.957483941865847,7.593724525191816,939.8958944360127,0.0
 01/20  24:00:00,5.5,18.53741655780233,10.839500050993202,9.367068965914251,16.50420677906404,2142.7804732955983,0.0
 01/21  01:00:00,5.5,18.54793812616138,10.90658826921502,9.54222493857258,18.80152745432492,2456.6874355382374,0.0
 01/21  02:00:00,5.5,18.547246320105117,10.791448045875898,9.295063027796061,22.670910215489265,2960.1167139573267,0.0
 01/21  03:00:00,5.0,18.566783164858908,10.940302909818644,9.641034520071566,21.323526660570515,2784.3167396984772,0.0
 01/21  04:00:00,4.4,18.557340548347863,10.691111807266942,9.344909936773622,23.765950628482837,3096.9874280669546,0.0
 01/21  05:00:00,6.1,18.55553271252416,10.394716019656189,9.504875574475369,25.60498268475345,3344.654471193991,0.0
 01/21  06:00:00,5.5,19.93938110694375,10.21339417698611,9.319591775843671,43.4205136860787,5665.607547844068,0.0
 01/21  07:00:00,5.0,20.186430078214823,10.40247994244296,9.609973423642463,43.666012466519646,5482.918046322089,0.0
 01/21  08:00:00,4.4,20.25243935561686,11.107042314243362,11.63546699237891,33.62983146535697,4179.285631976227,0.0
 01/21  09:00:00,5.5,20.25431119316078,11.66292072271424,11.813645521389642,28.439687631378828,3494.3780692882347,0.0
 01/21  10:00:00,5.5,20.246117568239832,13.283653825182926,11.840701907570175,26.080194909538413,3201.9910905840425,0.0
 01/21  11:00:00,6.1,20.239032971834416,13.564703029228317,10.48998454050584,25.854328526702425,3176.0471889620608,0.0
 01/21  12:00:00,7.2,20.24764424344988,13.79057824178442,11.181607244279968,22.05882118795997,2725.943047933858,0.0
 01/21  13:00:00,5.0,20.237125076226025,13.796553976960164,10.165362763950737,22.56664869572813,2780.3581371672885,0.0
 01/21  14:00:00,5.0,20.240466860720744,14.060239205192332,10.659956118398158,21.053681865198406,2606.9114552106184,0.0
 01/21  15:00:00,5.0,20.241815645413592,15.930248690538928,11.849009784756737,19.6978255874161,2432.2965783692707,0.0
 01/21  16:00:00,5.0,20.25884343234123,17.0398847559058,11.793330275885896,14.434135280929153,1772.8162345357453,0.0
 01/21  17:00:00,3.3,20.22588265248374,14.644085464984604,11.670482227837285,18.493277913173856,2271.379144808221,0.0
 01/21  18:00:00,3.3,20.221879739863233,12.473406003464422,10.310053344699641,21.145049890444277,2601.127473025798,0.0
 01/21  19:00:00,3.3,20.226826246457343,11.657618753285128,10.939788170310393,21.9052355296625,2711.2063993033184,0.0
 01/21  20:00:00,1.6,20.217101526966008,9.767464951399676,10.46953702324845,26.08795344002086,3219.78869691538,0.0
 01/21  21:00:00,0.5,20.21144046961737,8.339515114155205,10.505575093263438,30.00260076872951,3712.360763062002,0.0
 01/21  22:00:00,0.0,20.192871533509877,7.026267915926911,7.678420922563762,38.284563592241014,4741.834743879526,0.0
 01/21  23:00:00,0.0,18.728265261275865,6.454845504491994,7.4049648115318405,24.87181955532516,3127.0284748009626,0.0
 01/21  24:00:00,-0.6,18.563759059031476,5.938891228555444,6.816507189777778,27.641501608834197,3620.7240769914183,0.0
 07/08  01:00:00,15.1,23.584913014668295,15.55152548138429,18.83862657766365,0.0,0.0,0.0
 07/08  02:00:00,13.3,23.164372857004864,14.82352640336,18.39239525441442,0.0,0.0,0.0
 07/08  03:00:00,13.4,22.747879301314303,14.219945337482844,17.9801301235024,0.0,0.0,0.0
 07/08  04:00:00,13.1,22.29282127334273,13.664229820493283,17.868305733966178,0.0,0.0,0.0
 07/08  05:00:00,12.8,21.918593734031216,12.912272676098425,18.112815509010204,0.0,0.0,0.0
 07/08  06:00:00,14.0,22.19184432003498,13.40833484114427,18.450305758088028,0.0,0.0,0.0
 07/08  07:00:00,17.0,22.542685230940666,16.752584004269874,18.239069462327656,0.0,0.0,0.0
 07/08  08:00:00,19.0,23.297257670614773,21.413861359752556,18.857202247330093,1.3378559168926518,0.0,0.0
 07/08  09:00:00,21.0,23.446669636639644,28.504091339394506,19.162572979028997,13.930364002455207,0.0,0.0
 07/08  10:00:00,21.0,23.373384885966804,35.38138851620486,18.858105375662916,30.599422087730115,0.0,0.0
 07/08  11:00:00,23.0,23.41982172825091,40.05209378684753,19.078819229068486,45.3409243383724,0.0,0.0
 07/08  12:00:00,24.0,23.41427316509688,42.88812975899992,19.654529594262065,57.04909645752141,0.0,0.0
 07/08  13:00:00,24.0,23.38887660593422,44.525283559950395,19.63876235902588,62.660282282869225,0.0,0.0
 07/08  14:00:00,26.0,23.396571548095473,47.562445983271864,19.367747385596086,70.32276789919534,0.0,0.0
 07/08  15:00:00,27.0,23.4356791227658,43.231836631237364,21.812648903987487,80.79685126492687,0.0,0.0
 07/08  16:00:00,27.0,23.370651387030154,40.78057048440529,21.377222948924175,87.92325405377927,0.0,0.0
 07/08  17:00:00,27.0,23.324710674924763,38.13979805561854,21.716533759733878,88.3866482834408,0.0,0.0
 07/08  18:00:00,27.0,23.33301780908424,34.01947501940683,22.432980390440573,86.93834045568508,0.0,0.0
 07/08  19:00:00,26.0,23.27843105589359,31.20584711255016,21.451174600086734,78.07653738798716,0.0,0.0
 07/08  20:00:00,23.0,23.2479115828302,27.08855089710771,20.627753534988457,60.47658422706187,0.0,0.0
 07/08  21:00:00,21.0,23.26154136383896,23.7862896943453,19.967981959508965,41.74565200527613,0.0,0.0
 07/08  22:00:00,19.0,23.27039925801486,20.575161267655183,19.52716787553481,27.93685401246485,0.0,0.0
 07/08  23:00:00,17.0,24.063658533934348,18.216028169673734,18.816420953278747,0.0,0.0,0.0
 07/08  24:00:00,15.0,23.67629158404297,16.054351878224125,17.791123457310743,0.0,0.0,0.0
 07/09  01:00:00,16.0,23.563058307401903,15.049114495192097,18.355379249422242,0.0,0.0,0.0
 07/09  02:00:00,13.0,22.9772144023897,13.202478616853035,17.44242100236182,0.0,0.0,0.0
 07/09  03:00:00,13.0,22.64445385726723,12.014083791472292,17.774855038044155,0.0,0.0,0.0
 07/09  04:00:00,12.0,22.07085639778445,10.963328403293392,17.13559786954551,0.0,0.0,0.0
 07/09  05:00:00,11.0,21.63158118919468,8.858817555667018,18.62465283044063,0.0,0.0,0.0
 07/09  06:00:00,13.0,21.903682470860097,9.091182391997094,18.75608435401694,0.0,0.0,0.0
 07/09  07:00:00,18.0,22.458431765094225,13.933659014836826,18.672017365441537,0.0,0.0,0.0
 07/09  08:00:00,20.7,23.14167095968578,21.59490539617177,18.61021279028348,0.0,0.0,0.0
 07/09  09:00:00,22.9,23.298335692498995,30.697430281403964,18.73826702694209,13.457859170600978,0.0,0.0
 07/09  10:00:00,25.0,23.457617192237507,31.41129141100478,22.001271381255094,29.05816497193608,0.0,0.0
 07/09  11:00:00,27.0,23.454460916613346,34.389936121134575,22.044782073235016,48.0075024538316,0.0,0.0
 07/09  12:00:00,29.0,23.458637207440148,37.068326294394126,22.958747268798184,63.45194742141501,0.0,0.0
 07/09  13:00:00,32.0,23.42330730091572,40.447659938478914,23.43100332656786,77.39996006751869,0.0,0.0
 07/09  14:00:00,34.0,23.444377827628625,41.92640766803479,24.090168503530325,93.31366944960541,0.0,0.0
 07/09  15:00:00,34.0,23.500576690084674,40.024477445095634,26.314481915209257,115.0351170068728,0.0,0.0
