Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),CRAWLSPACE:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,3.3,8.822222222,0.0,539.1498879765395,0.0,18.611379086536296,-0.5321962465179486,14.08221425084067,49.9296443683878,0.0,887.3874968355136,0.04265409158933927,158.95921325147992,0.0
 01/01  02:00:00,2.2,8.822222222,0.0,539.1498879765395,0.0,18.610954270666824,0.8161889679971985,13.615400771959893,55.19046439300451,0.0,970.4619783236424,0.047148376808164194,154.63491529130667,0.0
 01/01  03:00:00,2.2,8.827777778,0.0,539.1498879765395,0.0,18.6109263609665,1.9302440594139458,13.755957537572332,55.47721286763752,0.0,975.5689109310551,0.04739334168511553,154.39921571592646,0.0
 01/01  04:00:00,5.0,8.827777778,0.0,539.1498879765395,0.0,18.61074096608113,4.344617417675466,13.397114838801976,52.77998306512031,0.0,953.298253117893,0.04508901932860428,156.61638173469737,0.0
 01/01  05:00:00,2.8,8.833333333,0.0,539.1498879765395,0.0,18.611606593263122,3.993283033792796,12.78860217023992,53.68472430994272,0.0,944.5818153891195,2.3099390299413005,155.86406916887194,0.0
 01/01  06:00:00,2.8,8.833333333,0.0,539.1498879765395,0.0,20.231459728436352,4.850613866440258,12.736828886147691,85.75705864396318,0.0,1539.1830991060947,3.6899465426035456,129.49630996145868,0.0
 01/01  07:00:00,1.1,8.838888889,0.0,539.1498879765395,0.0,20.27358703792995,4.531250030639855,12.892292251674261,89.26781316683898,0.0,1479.8339353856227,87.96978004467746,126.10391748309192,0.0
 01/01  08:00:00,1.1,8.844444444,0.0,539.1498879765395,0.0,20.277475853891218,4.293385884229764,11.440169713970151,87.48543227540324,0.0,1429.5383372288845,99.25856127480421,127.49555578225406,0.0
 01/01  09:00:00,-0.6,8.85,0.0,539.1498879765395,0.0,20.277123983646316,3.9233911364208445,9.80751824300277,106.23024946652492,0.0,1667.436735974988,152.35021378018197,111.43881287916703,0.0
 01/01  10:00:00,-0.6,8.85,0.0,539.1498879765395,0.0,20.278379612211367,4.385560817102617,11.189345857337592,89.2148169621686,0.0,1403.4946414109027,128.5274388614394,125.61811963457492,0.0
 01/01  11:00:00,-1.1,8.855555556,0.0,539.1498879765395,0.0,20.2777996446133,6.023206240841317,14.796167039522501,71.78619277618097,0.0,1132.177622285751,107.63797530102042,140.03986803309812,0.0
 01/01  12:00:00,0.0,8.861111111,0.0,539.1498879765395,0.0,20.277958480815848,6.091157415108267,12.999654969345656,66.20266805932758,0.0,1068.912829883917,82.48906900752156,144.97869081906978,0.0
 01/01  13:00:00,0.6,8.861111111,0.0,539.1498879765395,0.0,20.277210390142976,7.180133250409658,13.439320314523519,63.80918690335796,0.0,1018.6433340647677,91.89181579908544,146.93283607436737,0.0
 01/01  14:00:00,0.6,8.861111111,0.0,539.1498879765395,0.0,20.277832752396584,7.398406890527107,12.239743114236296,61.34813121553243,0.0,987.1103608779116,80.08393140746355,149.04129843760106,0.0
 01/01  15:00:00,0.0,8.861111111,0.0,539.1498879765395,0.0,20.27755315049239,5.938576612094696,10.418298779774606,70.78228453302404,0.0,1111.6719374231802,106.39132544700175,141.0246699834717,0.0
 01/01  16:00:00,0.0,8.861111111,0.0,539.1498879765395,0.0,20.277691481475262,6.53943344042184,12.30781588562893,60.31735099150459,0.0,959.7058272946488,83.58625015508275,149.80200994502445,0.0
 01/01  17:00:00,-2.2,8.861111111,0.0,539.1498879765395,0.0,20.277473529279362,3.4929011346791916,6.5244032762741,106.08519921128922,0.0,1668.3101946851154,121.66524022948069,111.58557401123964,0.0
 01/01  18:00:00,-2.8,8.861111111,0.0,539.1498879765395,0.0,20.277978587288814,2.466641895876341,9.460838383963779,87.01719095080932,0.0,1370.1916651027402,102.79110000388121,127.35998464772032,0.0
 01/01  19:00:00,-5.6,8.861111111,0.0,539.1498879765395,0.0,20.277488859621403,1.1541520933433074,9.221833002352215,101.54308004631089,0.0,1599.7664939245972,93.05114236323136,115.16922792591457,0.0
 01/01  20:00:00,-5.6,8.861111111,0.0,539.1498879765395,0.0,20.276686744171414,0.10709847158870588,8.21092669642271,114.06859808833957,0.0,1792.7977239098839,104.5185147080203,104.70640330810258,0.0
 01/01  21:00:00,-5.6,8.861111111,0.0,539.1498879765395,0.0,20.275805621593612,-0.3006938382717685,8.179397006354685,119.57561694413805,0.0,1877.9666342941023,109.56410277704525,100.10614434091104,0.0
