Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,1.2750000000000001,24.143333363896343,15.528314194563771,21.13512839024457,55.689224008998075,4647.824718958817
 01/01  02:00:00,-0.8916666666666666,24.163063209985825,14.957784655919871,21.256455126915835,59.628284155583195,4976.578826141308
 01/01  03:00:00,-1.0999999999999999,24.16869417244875,14.317111523697298,21.163441427186598,60.78027516550615,5072.724038922026
 01/01  04:00:00,-1.0999999999999999,24.17368980989076,14.028162170484938,20.959340654632257,61.97683824203867,5172.589238049289
 01/01  05:00:00,-1.45,24.180563824678625,13.858403110208146,20.901554727116224,63.374351219148416,5289.225723395662
 01/01  06:00:00,-1.7,24.184485801355038,13.715565533092628,20.967789102673677,64.19727898660234,5357.9073056506395
 01/01  07:00:00,-2.6333333333333333,24.19429241608337,13.613607776678721,20.8893574646056,66.29365253002295,5532.870720003609
 01/01  08:00:00,-2.3666666666666667,24.196595091281015,13.523735410251946,20.81421459302572,66.25431795394648,5529.587854812878
 01/01  09:00:00,-1.9916666666666671,24.19194827906807,13.627031718038602,20.740128462638655,65.52684498823528,5468.872933882026
 01/01  10:00:00,-1.9083333333333332,24.16407348863548,14.585967858412282,20.555731264935446,63.03911787993352,5261.247136364708
 01/01  11:00:00,-1.0583333333333333,24.04854820598082,16.595181139332812,20.242110587267632,56.96878880154372,4754.617244409381
 01/01  12:00:00,-0.6,24.067194056606056,18.756951617094504,20.070175943065397,53.22430881868144,4442.102804969864
 01/01  13:00:00,0.7416666666666667,24.1097690542059,20.078939646632637,19.858922478503832,47.39816079250121,3955.8522727660334
 01/01  14:00:00,2.6333333333333333,24.073744285869036,20.964140663012895,19.810112609066987,39.99975123345768,3338.3807342158166
 01/01  15:00:00,3.9416666666666664,24.06371947457487,21.01489768960433,19.41169599224421,38.392288973908755,3204.221873903492
 01/01  16:00:00,4.3999999999999995,24.069173356484566,19.784490612950673,19.140101754270052,39.58271113205718,3303.574551752703
 01/01  17:00:00,4.108333333333333,24.067343207912018,18.69494340619517,19.303143653152173,39.60785470111201,3305.6730349665663
