Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,2.8,12.17489321809979,0.0,0.0,0.0,200.0,0.0
 01/01  02:00:00,2.2,11.736523772466409,0.0,0.0,0.0,200.0,0.0
 01/01  03:00:00,4.4,11.684181544904199,5.559309834450658,116.02271696008825,21.272170641979937,167.04247810380642,0.0
 01/01  04:00:00,5.0,11.969234046083278,10.092994290225693,197.93253238232776,41.902378078390214,141.43160739187186,0.0
 01/01  05:00:00,4.4,11.886261944178079,10.018008167512972,202.34688036704287,40.30726359208387,141.58841184971084,0.0
 01/01  06:00:00,3.9,13.92143671803184,55.771421699389236,839.9543015032827,150.2815204242653,0.0,0.0
 01/01  07:00:00,2.8,14.339568376478645,35.03121087579216,779.3057312188772,116.86420006776234,0.0,0.0
 01/01  08:00:00,2.8,14.429460899722411,28.623467142583987,661.46033405129,96.24340760590349,35.31914219367751,0.0
 01/01  09:00:00,3.3,14.425431789473429,22.200176385562507,503.6934395415483,77.24063920436977,71.98921895606067,0.0
 01/01  10:00:00,4.4,14.182977164397474,17.72774335467464,393.0645948577382,59.84206612118282,97.94719907033563,0.0
 01/01  11:00:00,6.7,14.364497912149382,6.45840687894698,164.33057930783983,0.0,163.21347043070986,0.0
 01/01  12:00:00,7.2,14.363513543021693,6.514465687563798,168.48570180591759,0.0,162.89416428300893,0.0
 01/01  13:00:00,8.3,14.430273546134492,5.6193551328668985,146.0180978713989,0.0,167.99263694125526,0.0
 01/01  14:00:00,8.9,14.924172447561494,0.0,0.0,0.0,200.0,0.0
 01/01  15:00:00,10.0,14.374132446318047,0.0,0.0,0.0,0.0,0.0
 01/01  16:00:00,10.6,14.216481921162128,0.9733954775404691,26.659491931550654,0.0,0.0,0.0
 01/01  17:00:00,9.4,14.438518351851444,4.2481509438902965,112.45286091864837,0.0,175.80289795279847,0.0
 01/01  18:00:00,8.3,14.41601609724117,4.473473493646836,117.00904575800837,0.0,174.5194801077156,0.0
 01/01  19:00:00,5.0,14.056869078046473,5.754394852832177,129.0434517508395,20.614770133970318,166.27186372193125,0.0
 01/01  20:00:00,5.6,14.359582896155793,10.363897154360085,265.3187969595578,0.0,140.968134051023,0.0
 01/01  21:00:00,5.6,14.417263120978589,11.773279686817965,303.3061714474763,0.0,132.94041248183683,0.0
 01/01  22:00:00,5.6,14.48332669323691,12.380516686685066,318.58308439019174,0.0,129.48164280846805,0.0
 01/01  23:00:00,4.4,14.346519465397863,17.152707307383135,399.60731649827113,33.985211524490914,101.69506735197783,0.0
 01/01  24:00:00,4.4,12.960390257082816,0.0,0.0,0.0,200.0,0.0
