Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,1899256266.9005048,1253583601.08188,15020165.818622772,0.0,0.0,630652499.9999998,630652499.9999998,0.0,0.0,0.0
 July,553516392.857143,0.0,0.0,0.0,0.0,553516392.857143,553516392.857143,0.0,0.0,0.0
 December,59989435869.37999,29554881977.12893,354120162.12016714,0.0,0.0,30080433730.129345,30080433730.129345,0.0,0.0,0.0
