Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,1737980735.4357052,1103737987.1437657,13224748.291940555,0.0,0.0,621018000.0000026,621018000.0000026,0.0,0.0,0.0
 August,143602199.99999976,0.0,0.0,0.0,0.0,143602199.99999976,143602199.99999976,0.0,0.0,0.0
 December,38422800403.26845,17269769626.032646,206922620.24531782,0.0,0.0,20946108156.990673,20946108156.990673,0.0,0.0,0.0
