Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,-6.7,16.7499963696591,198.6073343893602,2441.3488292015295,79.64734786513917,21.67031684545002,0.0
 01/01  02:00:00,-6.7,16.85709550046037,225.36280814853515,2730.1744532318326,89.33409028075621,0.0,286.9606374232053
 01/01  03:00:00,-7.2,16.94317242179861,225.36280814853515,2715.980009928422,95.0166782524425,0.0,1120.5096311805264
 01/01  04:00:00,-8.9,16.9766131957123,225.36280814853515,2705.3424073429137,80.03859001826736,0.0,1484.0194866825195
 01/01  05:00:00,-8.9,16.983427780223757,225.36280814853515,2693.7349709269415,88.75213925749001,0.0,1795.6846039113834
 01/01  06:00:00,-9.4,16.98213390234015,225.36280814853515,2689.226531522919,84.45472561708318,0.0,2184.6032635240745
 01/01  07:00:00,-9.4,16.978445446689467,225.36280814853515,2689.1916541586834,84.39152769767298,0.0,2573.8780413168442
 01/01  08:00:00,-9.4,16.993633532784234,225.36280814853515,2688.9141879107833,84.33694626210777,0.0,2019.5454176312005
 01/01  09:00:00,-9.4,18.558077958976675,225.36280814853515,2690.0479994187695,84.23479613534802,0.0,4443.571960143125
 01/01  10:00:00,-9.4,19.07619144208463,225.36280814853515,2775.287508942941,84.2271448502775,0.0,2522.6265192222154
 01/01  11:00:00,-6.1,19.32023808982124,198.04603416678233,2595.3877658178994,48.625876555353614,23.053948873011997,0.0
 01/01  12:00:00,-5.6,19.27659555617391,198.38304184890225,2558.6744555011032,98.64542097096506,21.59465274592367,0.0
 01/01  13:00:00,-3.9,19.272970136832235,135.81044114445203,1752.7191639911907,81.27625377382951,77.85501467668323,0.0
 01/01  14:00:00,-2.8,19.167529324158156,111.98976889102056,1471.4832202406735,56.272239536372645,99.64310504022116,0.0
 01/01  15:00:00,-1.1,19.067608206169332,103.2154241321084,1365.0602071637798,55.248827619874916,107.64186729411031,0.0
 01/01  16:00:00,-1.7,18.965045382726267,122.44086944905293,1649.9626936263212,37.41387019403211,90.79351815938624,0.0
 01/01  17:00:00,-1.1,19.16255894344202,148.53917617670217,1968.1497392341967,71.19142178921577,67.20722719065337,0.0
 01/01  18:00:00,-1.7,19.17755705876613,174.4948349588034,2277.508254870723,106.53761767417343,43.536287861685466,0.0
 01/01  19:00:00,-2.2,19.273793913785852,182.37397725353063,2379.988134024757,106.28970992398105,36.44050807323016,0.0
 01/01  20:00:00,-3.3,19.253156168228962,191.61053317649424,2477.169071034102,118.39180629143837,27.7538292379071,0.0
 01/01  21:00:00,-5.6,18.984238734907695,219.96245873579667,2858.412548625349,89.46450091424708,2.6823140549147473,0.0
 01/01  22:00:00,-5.0,18.992250182875537,225.36280814853515,2851.92766481172,117.17871968410854,0.0,147.29458702574902
 01/01  23:00:00,-5.6,17.405864742575236,153.91615072974096,1979.670186640511,70.62060519089594,61.73394749373544,0.0
 01/01  24:00:00,-5.6,16.900907759881015,174.44146010247923,2191.232024674787,64.0323458891244,43.70194039340054,0.0
