Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,2676697176.9004073,2290917403.2785134,27449273.62189107,0.0,0.0,358330500.00000083,358330500.00000083,0.0,0.0,0.0
 August,416481299.99999994,0.0,0.0,0.0,0.0,416481299.99999994,416481299.99999994,0.0,0.0,0.0
 December,52461305584.94835,29282705590.40103,350859013.3229893,0.0,0.0,22827740981.225624,22827740981.225624,0.0,0.0,0.0
