Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_FUEL_MAIN:Heating Coil NaturalGas Rate [W](Hourly),HEATING_FUEL_MAIN:Heating Coil Electricity Rate [W](Hourly)
 07/13  08:00:00,16.9,21.013903971891875,22.180632997092143,19.079914135896864,0.0,0.0,0.0
 07/13  09:00:00,18.7,22.22934056681716,26.274310592481932,19.532632936462964,0.0,0.0,0.0
 07/13  10:00:00,20.6,23.337359387142715,31.416560931118383,20.066026572862462,2.6543242979152426,0.0,0.0
 07/13  11:00:00,22.3,23.499953791850793,35.1064088568444,20.715736437765912,13.813490993808418,0.0,0.0
 07/13  12:00:00,23.9,23.532220335524954,37.868557088497184,21.132227943901775,26.273742631054176,0.0,0.0
 07/13  13:00:00,25.6,23.521426370935092,39.42876156812235,21.635352518055047,34.96523407038667,0.0,0.0
 07/13  14:00:00,26.3,23.511054789247876,39.78886147294694,22.382101410232604,42.068930784480145,0.0,0.0
 07/13  15:00:00,27.1,23.463965625843045,37.632980092361684,22.51648460653473,45.2662830637968,0.0,0.0
 07/13  16:00:00,27.8,23.407285292817686,35.982022088099065,23.35399100340418,47.949984772776105,0.0,0.0
 07/13  17:00:00,26.1,23.296320340175683,33.267637743602165,22.716364332065137,46.32939061863714,0.0,0.0
 07/13  18:00:00,24.5,23.229308407056863,29.836990321044084,22.661058492339357,42.07634324221377,0.0,0.0
 07/13  19:00:00,22.8,23.17604754418647,26.236261508594712,21.93941325158059,34.338566595957445,0.0,0.0
 07/13  20:00:00,20.9,23.169247275511992,23.23302469453109,21.095047122879027,22.09070658034643,0.0,0.0
 07/13  21:00:00,19.1,23.20606194112308,20.576733801285496,20.46633037746565,10.62242928588635,0.0,0.0
 07/13  22:00:00,17.2,23.257036319832594,18.295776018624824,19.950603938540972,3.1670728823954244,0.0,0.0
 07/13  23:00:00,15.4,22.909203636884715,16.337805419067283,19.672757486714822,0.0,0.0,0.0
 07/13  24:00:00,13.5,22.144649636232618,14.574340139305859,19.386741134101257,0.0,0.0,0.0
 07/14  01:00:00,11.7,21.319666554198474,12.797810469225073,19.5084810312724,0.0,0.0,0.0
 07/14  02:00:00,11.1,20.594826947107013,11.340831101530311,19.162392925904506,0.0,0.0,0.0
 07/14  03:00:00,10.6,19.91560754899254,10.148312384059722,18.978810475565794,0.0,0.0,0.0
 07/14  04:00:00,10.0,19.234985844621278,9.11097440093157,18.773026504071478,0.0,0.0,0.0
 07/14  05:00:00,12.0,18.862203100084947,8.989229224145133,18.756867453867027,0.0,0.0,0.0
 07/14  06:00:00,14.1,20.09144759358378,22.16931502699148,18.565396738982123,5.5361046294301,702.0317308237404,0.0
 07/14  07:00:00,16.1,20.274832484483806,22.487770276425767,19.06699619860509,1.5943357370739881,194.73892508022053,0.0
 07/14  08:00:00,18.3,21.118327096977872,22.57044398183662,19.354477992895358,0.0,0.0,0.0
 07/14  09:00:00,20.6,22.363018831249654,25.401898754217275,20.20962260650983,0.0,0.0,0.0
